"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","215814","Souza, JE da C."
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","191094","Vicentini, A"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","191075","Assun̤̣o, PACL"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","181931","Vicentini, A"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","177327","Vicentini, A"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","162455","Ferreira, CAC"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","261546","Equipe Fito"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","261509","Equipe Fito"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","159031","Wilde, L"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","174326","Mackenzie, CA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","96752","Kurz, H"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","96759","Kurz, H"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","90332","Kurz, H"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","55259","Mello, FC de"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","58278","Magnago, H"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","57777","Reis, LQ"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","57763","Lourteig, A"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","42213","Co̻lho, DF"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","39659","Rodrigues, WA"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","21164","Co̻lho, LF"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","21374","Souza, JA de"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","17233","Rodrigues, WA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","17590","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","15496","Rodrigues, WA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","15701","Rodrigues, WA"
