"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2015-09-03T18:53:12.000+0000","MNHN","P","P01976566","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01976566",NA,"Endlicheria lhotzkyi Mez"
"2","2003-12-03T00:00:00.000+0000","RMCA-Metafro-Infosys","Xylarium","S04625","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Endlicheria lhotzkyi Mez"
"3",NA,"NY","NY","02584021","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","H. H. van der Werff","2015-01-01T00:00:00.000+0000",NA,"655","B. M. Torke",2009,6,2,"Bolivia, Plurinational State of","La Paz",NA,"""Pampas del Madidi"" area of the middle reaches of the Rio Madidi basin: ""Campamento Malanoche"" on the N shore of the Rio Enatahua (Rio Inambari according to one guide), ca. 3.5 linear km NE of the confluence of the Enatahua with the Rio Madidi, 1.5-3 km inland from camp",-67.78825,-12.92681,NA,"0ce360f1-ed05-4a8d-876b-fdb16b769f82",NA,"Endlicheria lhotzkyi Mez"
"4","2015-08-20T14:04:00.000+0000","MO","MO","100851391","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","H. van der Werff (MO)","2015-01-01T00:00:00.000+0000",NA,"Torke 655","Benjamin M. Torke|L. Guzmán|Santos Palomeque",2009,6,2,"Bolivia, Plurinational State of","La Paz",NA,"""Pampas del Madidi"" area of the middle reaches of the Rio Madidi basin: ""Campamento Malanoche"" on the N shore of the Rio Enatahua (Rio Inambari according to one guide), ca. 3.5 linear km NE of the confluence of the Enatahua with the Rio Madidi,1.5-3 km inland from camp.",-67.78825,-12.926806,NA,"urn:catalog:MO:Tropicos:100851391","http://www.tropicos.org/Specimen/100851391","Endlicheria lhotzkyi Mez"
"5",NA,"MA","MA","639140-1","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,"MJM2855","M.J.Macía, H.Romero & comunidad Huaorani de Tiputini",1998,3,17,"Ecuador",NA,NA,"Provincia de Orellana, Parque Nacional Yasuní. Plano inundable Km. 32,4.  76°27.476´ W;  0°36.296´ S.",NA,NA,". Arbol DAP= 8. Alt.= 12 m..",NA,NA,"Endlicheria lhotzkyi Mez"
"6","2011-04-22T17:06:00.000+0000","MO","MO","1528408","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","det. A. Chanderbali (MO)","1998-01-01T00:00:00.000+0000",NA,"Macía 2855","Manuel J. Macía|H. Romero|Comunidad Huaorani de Tiputini",1998,3,17,"Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 32,4. Plot # 10.",-76.457778,-0.604722,NA,"urn:catalog:MO:Tropicos:1528408","http://www.tropicos.org/Specimen/1528408","Endlicheria lhotzkyi Mez"
"7","2011-04-22T14:50:00.000+0000","MO","MO","1528391","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","det. A. Chanderbali (MO)","1998-01-01T00:00:00.000+0000",NA,"Macía 1787","Manuel J. Macía|Romel Montúfar|Comunidad Huaorani de Tiputini",1997,10,8,"Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 32,4. Plot # 12.",-76.455833,-0.6,NA,"urn:catalog:MO:Tropicos:1528391","http://www.tropicos.org/Specimen/1528391","Endlicheria lhotzkyi Mez"
"8",NA,"MA","MA","638653-1","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,"MJM1787","M.J.Macía, R.Montúfar & comunidad Huaorani de Tiputini",1997,10,8,"Ecuador",NA,NA,"Provincia de Orellana, Parque Nacional Yasuní. Plano inundable Km. 32,4.  76°27.358´ W;  0°36.008´ S.",NA,NA,". Arbol DAP= 7,4. Alt.= 9 m..",NA,NA,"Endlicheria lhotzkyi Mez"
"9","2010-03-30T13:38:00.000+0000","MO","MO","100264428","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Foster Catalogue Note File","1958-01-01T00:00:00.000+0000",NA,"Buchtien 1380","Otto Buchtien",NA,NA,NA,"Bolivia, Plurinational State of",NA,NA,"San Carlos",NA,NA,NA,"urn:catalog:MO:Tropicos:100264428","http://www.tropicos.org/Specimen/100264428","Endlicheria lhotzkyi Mez"
"10","2010-03-30T13:26:00.000+0000","MO","MO","100264425","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Foster Catalogue Note File","1958-01-01T00:00:00.000+0000",NA,"Buchtien 748","Otto Buchtien",NA,NA,NA,"Bolivia, Plurinational State of",NA,NA,"San Carlos",NA,NA,NA,"urn:catalog:MO:Tropicos:100264425","http://www.tropicos.org/Specimen/100264425","Endlicheria lhotzkyi Mez"
"11",NA,NA,"Botany","L  0574649","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,NA,"Cuatrecasas J",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200574649",NA,"Endlicheria lhotzkyi Mez"
"12","2009-03-04T11:08:00.000+0000","MO","MO","100172725","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. Kostermans","1936-01-01T00:00:00.000+0000",NA,"Buchtien 745","Otto Buchtien",NA,NA,NA,"Bolivia, Plurinational State of",NA,NA,"Mapiri.",NA,NA,NA,"urn:catalog:MO:Tropicos:100172725","http://www.tropicos.org/Specimen/100172725","Endlicheria lhotzkyi Mez"
"13","2/06/17 16:15","INPA","INPA","176845","Endlicheria lhotzkyi","Lauraceae","Endlicheria",NA,"(Nees) Mez","Chanderbali, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"Tangar�� da Serra, Fazenda Camaran. Margem direita do Rio Juba.",NA,NA,NA,NA,NA,"Endlicheria lhotzkyi (Nees) Mez"
