"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1","2010-11-27T07:15:00.000+0000","MO","MO","1845938","Mezilaurus decurrens (Ducke) Kosterm.","Lauraceae","Mezilaurus","decurrens","(Ducke) Kosterm.","W. Rodrigues","1974-01-01T00:00:00.000+0000",NA,"Rodrigues 9455","William A. Rodrigues|A. Loureiro",1974,7,10,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara km 133. Na mata de terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:1845938","http://www.tropicos.org/Specimen/1845938","Mezilaurus decurrens (Ducke) Kosterm.",NA,NA,NA,NA
"2",NA,"Jardim Botânico de Brasília (JBB)","HEPH","4566","Mezilaurus decurrens (Ducke) Kosterm.","Lauraceae","Mezilaurus","decurrens","(Ducke) Kosterm.","Rodrigues, W","1965-01-01T00:00:00.000+0000",NA,"7234","Rodrigues, W; Cunha, LHS",1965,10,3,"Brazil","Amazonas","Manaus","Rodovia de Manaus para Itacoatiara km 134",0,0,"Árvore; frutos vermelhso;; Mata de terra firme; Solo argiloso;","BRA:JBB:HEPH:0000004566",NA,"Mezilaurus decurrens (Ducke) Kosterm.",NA,NA,NA,NA
"3","2011-03-24T10:03:00.000+0000","MO","MO","1845968","Mezilaurus decurrens (Ducke) Kosterm.","Lauraceae","Mezilaurus","decurrens","(Ducke) Kosterm.","A. Kostermans (U)","1938-01-01T00:00:00.000+0000",NA,"Ducke 55","A. Ducke",1932,6,NA,"Brazil",NA,NA,"Upper Rio Negro.",NA,NA,NA,"urn:catalog:MO:Tropicos:1845968","http://www.tropicos.org/Specimen/1845968","Mezilaurus decurrens (Ducke) Kosterm.",NA,NA,NA,NA
"4",NA,"F","Botany","V0061817F","Silvia decurrens Ducke","Lauraceae","Mezilaurus","decurrens","Ducke",NA,NA,"ISOTYPE","55","A. Ducke",1929,11,NA,"Brazil","Amazonas",NA,"Upper Rio Negro",NA,NA,NA,"8194b089-701b-4a53-862a-6e5af2f5efcc",NA,"Silvia decurrens Ducke",NA,NA,NA,NA
"5","2014-11-03T13:26:48.000+0000","JBRJ","RB","RB00539290","Silvia decurrens Ducke","Lauraceae","Mezilaurus","decurrens","Ducke","K. Kuvihn","1985-01-01T00:00:00.000+0000","HOLOTYPE",NA,"Ducke, A.",1929,11,19,"Brazil","Amazonas","Amazonas","Alto Rio Negro.",NA,NA,"nome vulgar:""Itaúba""","urn:catalog:JBRJ:RB:539290",NA,"Silvia decurrens Ducke",NA,NA,NA,NA
"6",NA,"US","Botany","1617643","Silvia decurrens Ducke","Lauraceae","Mezilaurus","decurrens","Ducke",NA,NA,"ISOTYPE","Herb. Jard. Bot. Rio 23669","A. Ducke",1929,11,19,"Brazil","Amazonas",NA,"Fluminis Curicuriary.",NA,NA,NA,"http://n2t.net/ark:/65665/3110659d0-dd2d-4881-ad0f-ff646dbe67c9",NA,"Silvia decurrens Ducke",NA,NA,NA,NA
"7","2008-05-27T22:02:00.000+0000","MO","MO","1559962","Mezilaurus decurrens (Ducke) Kosterm.","Lauraceae","Mezilaurus","decurrens","(Ducke) Kosterm.",NA,NA,"ISOTYPE","Ducke RB23669","A. Ducke",1929,11,19,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:1559962","http://www.tropicos.org/Specimen/1559962","Mezilaurus decurrens (Ducke) Kosterm.",NA,NA,NA,NA
"8","2009-02-25T13:57:34.000+0000","K","Herbarium","K000601949","Mezilaurus decurrens (Ducke) Kosterm.","Lauraceae","Mezilaurus","decurrens","(Ducke) Kosterm.","Kubitzki",NA,NA,"23669","Ducke, A.",1929,11,19,"Brazil",NA,NA,"Rio Negro super ostium fluminis Curicuriary",NA,NA,NA,"http://specimens.kew.org/herbarium/K000601949",NA,"Mezilaurus decurrens (Ducke) Kosterm.",NA,NA,NA,NA
"9",NA,"US","Botany","USw31419","Mezilaurus decurrens (Ducke) Kosterm.","Lauraceae","Mezilaurus","decurrens","(Ducke) Kosterm.",NA,NA,NA,"RBW 221","A. Ducke",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3ae8d9756-fdf3-4326-a48f-8345b1abad81",NA,"Mezilaurus decurrens (Ducke) Kosterm.",NA,NA,NA,NA
"10",NA,"US","Botany","USw8660","Mezilaurus decurrens (Ducke) Kosterm.","Lauraceae","Mezilaurus","decurrens","(Ducke) Kosterm.",NA,NA,NA,"55","A. Ducke",NA,NA,NA,"Brazil",NA,NA,"Brazilian Amazon region, Rio Curicuriary",NA,NA,NA,"http://n2t.net/ark:/65665/387ef9df4-d705-4217-b758-d66639e76569",NA,"Mezilaurus decurrens (Ducke) Kosterm.",NA,NA,NA,NA
"11",NA,NA,"Botany","L.1066695","Mezilaurus decurrens (Ducke) Kosterm.","Lauraceae","Mezilaurus","decurrens","(Ducke) Kosterm.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1066695",NA,"Mezilaurus decurrens (Ducke) Kosterm.",NA,NA,NA,NA
