"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","198918","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","Moraes, P.L.R. de","2004-01-28T00:00:00.000+0000",NA,"391",NA,"Cunha, NML da",1989,9,21,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário, Reserva 1501 (Km41) da WWF/INPA. Projeto Dinâmica Biológica dos Fragmentos Florestais.",-59.72,-2.4,NA,"urn:catalog:inpa:herbarium:35611",NA,"Endlicheria coriacea Chanderb.",NA,NA,NA
"2","2008-05-27T22:02:00.000+0000","MO","MO","1550011","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","A. Chanderbali (MO)","2001-01-01T00:00:00.000+0000","ISOTYPE","Cunha 391",NA,"N.M. Lepsch da Cunha|et al.",1989,9,21,"Brazil","Amazonas",NA,"Reserva 1501 (Km 41) da WWF/INPA Projeto da Dinâmica Biolog|4ica dos Fragmentos Florestais. Terra Firme.",-59.73055,-2.40722,NA,"urn:catalog:MO:Tropicos:1550011","http://www.tropicos.org/Specimen/1550011","Endlicheria coriacea Chanderb.",NA,NA,NA
"5","2011-02-28T13:35:00.000+0000","MO","MO","1549783","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","A. Chanderbali (MO)","2001-01-01T00:00:00.000+0000",NA,"Mackenzie INPA/WWF 2107.388",NA,"C.A. Mackenzie",1982,7,30,"Brazil","Amazonas",NA,"Município de Manaus, Distrito Agropecuario da SURFAMA Rodovia BR174, Km 72 depois 6 Km oeste da BR, Fazenda Dimona.",-60.08333,-2.31666,NA,"urn:catalog:MO:Tropicos:1549783","http://www.tropicos.org/Specimen/1549783","Endlicheria coriacea Chanderb.",NA,NA,NA
"6","2014-07-22T07:54:18.000+0000","JBRJ","RB","RB00129210","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","Pedro Moraes",NA,NA,"9454",NA,"W. RODRIGUES; A. LOUREIRO",1974,7,10,"Brazil","Amazonas","Amazonas","ESTRADA MANAUS-ITACOATIARA KM 133.",NA,NA,"ÁRVORE DE 20M DE ALTURA X 30CM DE DIÂMETRO, FLORES ESVERDEADAS.","urn:catalog:JBRJ:RB:129210",NA,"Endlicheria coriacea Chanderb.",NA,NA,NA
"8","2008-05-27T22:02:00.000+0000","MO","MO","1549784","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","A. Chanderbali (MO)","2001-01-01T00:00:00.000+0000",NA,"Rodrigues 9454",NA,"Rodrigues",1974,7,10,"Brazil","Amazonas",NA,"Estrada manaus-Itacoatiara, km 133.",NA,NA,NA,"urn:catalog:MO:Tropicos:1549784","http://www.tropicos.org/Specimen/1549784","Endlicheria coriacea Chanderb.",NA,NA,NA
"9","2015-11-10T09:33:00.000+0000","MO","MO","100875049","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","Chanderbali, A.","2001-01-01T00:00:00.000+0000",NA,"Monteiro 175",NA,"O.P. Monteiro",1972,9,13,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 135. Mata de terra firme, solo argiloso.",NA,NA,NA,"urn:catalog:MO:Tropicos:100875049","http://www.tropicos.org/Specimen/100875049","Endlicheria coriacea Chanderb.",NA,NA,NA
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","37137","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","Chanderbali, A.","2001-01-01T00:00:00.000+0000",NA,"72-175",NA,"Monteiro, OP",1972,9,13,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 135. Mata de terra firme, solo argiloso.",NA,NA,"""Árvore de 12 m de altura x 15 cm de diâmetro; frutos jovens.""","urn:catalog:inpa:herbarium:237541",NA,"Endlicheria coriacea Chanderb.",NA,NA,NA
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","37137","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","Chanderbali, A.","2001-01-01T00:00:00.000+0000",NA,"175",NA,"Monteiro, OP",1972,9,13,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 135. Mata de terra firme, solo argiloso.",NA,NA,"""Árvore de 12 m de altura x 15 cm de diâmetro; frutos jovens.""","urn:catalog:inpa:herbarium:244307",NA,"Endlicheria coriacea Chanderb.",NA,NA,NA
"14",NA,"UNICAMP","UEC","28614","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","Barbosa, T.D.M.","2008-01-01T00:00:00.000+0000",NA,"8523",NA,"Rodrigues, W.; Coelho, D.; Monteiro, O.",1968,8,22,"Brazil","Amazonas","Manaus","Picada XV, árvore número 6 do inventário Florestal; solo argiloso.",0,0,"Árvore de 21 m de altura x 32 cm de diâmetro; flores esverdeadas.","BRA:UNICAMP:UEC:0000028614",NA,"Endlicheria coriacea Chanderb.",NA,NA,NA
"15",NA,"UFRGS","ICN","064191","Endlicheria coriacea Chanderb.","Lauraceae","Endlicheria","coriacea","Chanderb.","Moraes, P",NA,NA,"8523",NA,"Rodrigues, W; Coelho, D; Monteiro, OP",1968,8,22,"Brazil","Am","Manaus","Estrada Manaus-Itacoatiara Km 135, picada XV",0,0,"Doação INPA 21383; Árvore 21m altura, DAP 32cm, flores esverdeadas; Mata de terra firme, solo argiloso","BRA:UFRGS:ICN:0000064191",NA,"Endlicheria coriacea Chanderb.",NA,NA,NA
