"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","177343","Vicentini, A"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","177320","Vicentini, A"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","165518","Daly, DC"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","165825","Kawasaki, ML"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","169275","Nascimento, JR"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","169277","Nascimento, JR"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","66457","Mota, CDA da"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","65467","Nascimento, JR"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","48390","Loureiro, AA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","49462","Prance, GT"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","45590","Prance, GT"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","46810","Co̻lho, DF"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","41025","Prance, GT"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","34078","Prance, GT"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","15691","Rodrigues, WA"
