"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","fieldNumber","comments"
"1","2008-05-27T22:02:00.000+0000","MO","MO","1500185","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","H. van der Werff (MO)","2000-01-01T00:00:00.000+0000",NA,"Dick 133","C. Dick",1992,6,9,"Brazil","Amazonas",NA,"Mun. de Manaus, ca. 80 km. N dd Manaus, Distrito Agropecuário de SUFRAMA, Rodovia BR 174, km 64, depois 21 km leste na ZF 3 Fazenda Porto Alegre.",-59.9,-2.41666,NA,"urn:catalog:MO:Tropicos:1500185","http://www.tropicos.org/Specimen/1500185","Ocotea ligulata subsp. van-der Werff",NA,NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","175200","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","Vicentini, A.","1998-01-01T00:00:00.000+0000",NA,"133","Dick, C",1992,6,9,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Ca. 90 Km N de Manaus. Distrito Agropecuário da SUFRAMA, Rodovia BR-174, Km 64, depois 21 Km L na ZF3. Fazenda Porto Alegre",-59.9,-2.416667,NA,"urn:catalog:inpa:herbarium:39904",NA,"Ocotea ligulata subsp. van-der Werff",NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","170530","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","Werff, H.H. van der","1998-01-01T00:00:00.000+0000",NA,"20574","Mori, SA",1989,7,9,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuária, Reserva 1501 ( Km 41 ) of the WWF/INPA MCS Project",-59.75,-2.416667,NA,"urn:catalog:inpa:herbarium:108717",NA,"Ocotea ligulata subsp. van-der Werff",NA,NA,NA
"6","2008-05-27T22:02:00.000+0000","MO","MO","1500189","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","H. van der Werff (MO)","2000-01-01T00:00:00.000+0000",NA,"Mori 20574","Scott A. Mori",1989,7,9,"Brazil","Amazonas",NA,"Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA MCS Project.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:1500189","http://www.tropicos.org/Specimen/1500189","Ocotea ligulata subsp. van-der Werff",NA,NA,NA
"7",NA,"NY","NY","563839","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff",NA,NA,"ISOTYPE","20190","S. A. Mori",1988,12,6,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio, Reserva 1501 (Km. 41) of the WWF/INPA MCS Project.",-59.74583,-2.41625,NA,"6179463c-45e1-4cd4-8109-5843dacacf22",NA,"Ocotea ligulata subsp. van-der Werff",NA,NA,NA
"8","2008-05-27T22:02:00.000+0000","MO","MO","1500186","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","H. van der Werff (MO)","2000-01-01T00:00:00.000+0000","HOLOTYPE","Mori 20190","Scott A. Mori",1988,12,6,"Brazil","Amazonas",NA,"Distrito Agropecúrio, Reserva 1501 (Km 41) of the WWF/INPA MCS Project. Non-flooded moist forest.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:1500186","http://www.tropicos.org/Specimen/1500186","Ocotea ligulata subsp. van-der Werff",NA,NA,NA
"9","2017-10-15T16:31:32.000+0000","JBRJ","RB","RB00460405","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","HENRIQUE LAUAND RIBEIRO",NA,NA,NA,"S.A. Mori; R. Mora Cardoso & C. Fernandes da Silva",1988,12,6,"Brazil","Amazonas","Amazonas","Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA MCS Project.",-59.727778,-2.407222,"Tree, 25m x 40cm. With well developed, branched flyng buttresses. Bark peeling in long plates. Inner bark pink. Flowers greenish-white","urn:catalog:JBRJ:RB:460405",NA,"Ocotea ligulata subsp. van-der Werff",NA,NA,NA
"10","2017-10-15T09:02:18.000+0000","JBRJ","RB","RB00133023","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","HENRIQUE LAUAND RIBEIRO",NA,NA,NA,"Chris Dick",NA,NA,NA,"Brazil","Amazonas","Manaus","KM 80 N Manaus, Distrito Agrop. da SUFRAMA, rodovia BR 174, km 64 depois de 21 km E na ZF3- Fazenda Porto Alegre.",NA,NA,"Tall buttress roots lemony fragance leaf veins and edge yellow, lighter green below","urn:catalog:JBRJ:RB:133023",NA,"Ocotea ligulata subsp. van-der Werff",NA,NA,NA
