"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"NY","NY","02713667","Virola crebrinervia Ducke","Myristicaceae","Virola","crebrinervia","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"41e68898-e3a3-498d-8037-ad8d1e971f27",NA,"Virola crebrinervia Ducke"
"2","2015-09-03T18:51:18.000+0000","MNHN","P","P01964607","Virola crebrinervia Ducke","Myristicaceae","Virola","crebrinervia","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01964607",NA,"Virola crebrinervia Ducke"
"3",NA,"NY","NY","1480923","Virola crebrinervia Ducke","Myristicaceae","Virola","crebrinervia","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"7589f249-b342-4373-a6a6-a058751fbd6f",NA,"Virola crebrinervia Ducke"
"4","2/06/17 16:19","INPA","INPA","28752","Virola crebrinervia","Myristicaceae","Virola",NA,"Ducke",NA,NA,NA,NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Virola crebrinervia Ducke"
"5","2016-03-15T00:00:00.000+0000","Instituto AmazÃ³nico de Investigaciones CientÃ­ficas SINCHI","COAH","34650","Virola crebrinervia Ducke","Myristicaceae","Virola","crebrinervia","Ducke","CastaÃ±o-A., N.","2016-02-01T00:00:00.000+0000",NA,"13","Cortegano, B.",1998,8,12,"Colombia","Putumayo",NA,"margen izq. rÃ­o Putumayo, vÃ­a La Taguakm 19, bosque secundario, semidenso sobre relieve colinado.",-74.75448,-0.14722,"Ejemplar botÃ¡nico","SINCHI:COAH:34650",NA,"Virola crebrinervia Ducke"
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da AmazÃ´nia (INPA)","ColeÃ§Ã£o BotÃ¢nica, Instituto Nacional de Pesquisas da AmazÃ´nia (INPA)","28752","Virola crebrinervia Ducke","Myristicaceae","Virola","crebrinervia","Ducke",NA,NA,NA,"29593","Mike Hopkins",1980,12,10,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:119523",NA,"Virola crebrinervia Ducke"
"7","2/06/17 16:19","INPA","INPA","113763","Virola crebrinervia","Myristicaceae","Virola",NA,"Ducke","Rosa, NA",NA,NA,NA,NA,NA,NA,NA,"Brasil","AmapÌÁ",NA,"QuadrÌ_cula SA-22-VB, arredores do acampamento Ariramba.",NA,NA,NA,NA,NA,"Virola crebrinervia Ducke"
"8","2/06/17 16:19","INPA","INPA","131160","Virola crebrinervia","Myristicaceae","Virola",NA,"Ducke","Rosa, NA",NA,NA,NA,NA,NA,NA,NA,"Brasil","AmapÌÁ",NA,"QuadrÌ_cula SA-22-VB, arredores do acampamento Ariramba.",NA,NA,NA,NA,NA,"Virola crebrinervia Ducke"
"9","2/06/17 16:19","INPA","INPA","168023","Virola crebrinervia","Myristicaceae","Virola",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","ParÌÁ",NA,"Portel-ParÌÁ",NA,NA,NA,NA,NA,"Virola crebrinervia Ducke"
"10","2/06/17 16:19","INPA","INPA","98752","Virola crebrinervia","Myristicaceae","Virola",NA,"Ducke",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","ParÌÁ",NA,"Km 430 da TransamazÌ«nica, margem direita do Xingu",NA,NA,NA,NA,NA,"Virola crebrinervia Ducke"
