"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2/06/17 16:18","INPA","INPA","175251","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"2","2/06/17 16:18","INPA","INPA","190628","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amaz√¥nia (INPA)","Cole√ß√£o Bot√¢nica, Instituto Nacional de Pesquisas da Amaz√¥nia (INPA)","175251","Iryanthera dialyandra Ducke",NA,"Myristicaceae","Iryanthera","dialyandra","Ducke","Rodrigues, W.A.","1998-04-01T00:00:00.000+0000",NA,"187","Mike Hopkins",1992,6,27,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:39955",NA,"Iryanthera dialyandra Ducke"
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amaz√¥nia (INPA)","Cole√ß√£o Bot√¢nica, Instituto Nacional de Pesquisas da Amaz√¥nia (INPA)","190628","Iryanthera dialyandra Ducke",NA,"Myristicaceae","Iryanthera","dialyandra","Ducke","Rodrigues, W.A.","1998-04-01T00:00:00.000+0000",NA,"858","Mike Hopkins",1991,8,16,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:59184",NA,"Iryanthera dialyandra Ducke"
"5","2/06/17 16:18","INPA","INPA","142538","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA, rodovia BR-174, Km 64, depois 27 Km leste no ZF-3, Fazenda Esteio. Reserva No. 1102 do projeto ""Dinamicas Biologicas de Fragmentos Florestais"".",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"6","2/06/17 16:18","INPA","INPA","171698","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio, Reserva 1501, Km 41 da Smithsonia/INPA, Q-9,35",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"7","2/06/17 16:18","INPA","INPA","179751","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Trilha da estaÃ§Ã£o meteorolÃ_gica Ã  lateral norte.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"8","2/06/17 16:18","INPA","INPA","184086","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio, Reserva 1501 (Km41) da WWF/INPA. Projeto DinÃ¢mica BiolÃ_gica dos Fragmentos Florestais.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"9","2/06/17 16:18","INPA","INPA","191484","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"10","2/06/17 16:18","INPA","INPA","198713","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Porto UrucÃº, Estrada do Luc 3 - Porto UrucÃº.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"11","2/06/17 16:18","INPA","INPA","202011","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, km 64, depois 34 km leste na ZF-3, Fazenda Esteio.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"12","2/06/17 16:18","INPA","INPA","202012","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA, rodovia BR-174, Km 64, depois 27 Km leste no ZF-3, Fazenda Esteio. Reserva No. 1102 do projeto ""Dinamicas Biologicas de Fragmentos Florestais"".",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"13","2/06/17 16:18","INPA","INPA","202013","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, km 64, depois 27 km leste na ZF-3, Fazenda Esteio.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"14","2/06/17 16:18","INPA","INPA","202018","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, km 64, depois 34 km leste na ZF-3, Fazenda Esteio.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"15","2/06/17 16:18","INPA","INPA","202032","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, km 64, depois 23 km leste na ZF-3, Fazenda Esteio.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"16","2/06/17 16:18","INPA","INPA","218293","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Formiga, KM",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Rio Urucu, base da Petrobras, IgarapÃ© da OnÃ§a, floresta de restinga alta na margem do igarapÃ©.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"17","2/06/17 16:18","INPA","INPA","235477","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, Km 64, depois 27 Km Leste na ZF3, Fazenda Esteio. Reserva No. 1201. Mata de terra firme sobre solo franco argiloso arenoso.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"18","2/06/17 16:18","INPA","INPA","258853","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"ZF2, Vicinal de origem no Km 50 da Rodovia BR-174",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"19","2/06/17 16:18","INPA","INPA","261352","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - SÃ_tio amostral Porto Alegre - Reserva 3209 - Parcela 3209-1 - Quadrante 23",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
"20","2/06/17 16:18","INPA","INPA","43652","Iryanthera dialyandra",NA,"Myristicaceae","Iryanthera",NA,"Ducke","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Estrada Manaus-Itacoatiara, Km 133.",NA,NA,NA,NA,NA,"Iryanthera dialyandra Ducke"
