"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"NY","NY","02219583","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski",NA,NA,NA,"1202",NA,"A. Vicentini",1996,12,4,"Brazil","Amazonas",NA,"IgarapÃ© do Barro Branco, prÃ³ximo Ã  piscina.",-59.966667,-2.883333,"522c2741-7978-4d54-b331-0aa73db5c4e9",NA,"Ternstroemia urophora Kobuski"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","195347","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski","Vicentini, A.",NA,NA,"1202",NA,"Mike Hopkins",1996,12,4,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco próximo a piscina.",-59.97,-2.883333,"urn:catalog:inpa:herbarium:201902",NA,"Ternstroemia urophora Kobuski"
"3",NA,"NY","NY","02219563","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski",NA,NA,NA,"1202",NA,"A. Vicentini",1996,12,4,"Brazil","Amazonas",NA,"IgarapÃ© do Barro Branco, prÃ³ximo Ã  piscina.",-59.966667,-2.883333,"a3b081b1-22d2-47fb-b05d-610002b9d4bd",NA,"Ternstroemia urophora Kobuski"
"4",NA,"US","Botany","3336115","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski","Boom, B. M.",NA,NA,"9140",NA,"C. A. Cid Ferreira",1987,8,23,"Brazil","Roraima",NA,"Mun. São Luiz do Anauá, Estrada Manaus - Caracaraí (BR-174) km 357, próximo ao Equador.",-60.75,0,"http://n2t.net/ark:/65665/3cd3939a5-42e5-412f-b4bd-bfadc8f02160",NA,"Ternstroemia urophora Kobuski"
"5",NA,"NY","NY","1183313","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski","W. A. Rodrigues","1972-01-01T00:00:00.000+0000",NA,"39",NA,"J. A. de Souza",1968,7,9,"Brazil","Amazonas",NA,"Reserva Florestal Ducke.",-59.928188,-2.95487,"6a42dfbe-c1a6-4ca2-a086-366f3c49541d",NA,"Ternstroemia urophora Kobuski"
"6",NA,"NY","NY","1183411","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski",NA,NA,NA,"6868",NA,"W. A. Rodrigues",1965,2,13,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, ao lado da piscina",-59.928188,-2.95487,"ebf90705-7735-4127-978e-6d51b1ec3bfa",NA,"Ternstroemia urophora Kobuski"
"7",NA,"NY","NY","1183410","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski",NA,NA,NA,"6868",NA,"W. A. Rodrigues",1965,2,13,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, ao lado da piscina",-59.928188,-2.95487,"210fd15a-6f26-4bb8-9394-fb3539f7fa33",NA,"Ternstroemia urophora Kobuski"
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","15056","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski","Rodrigues, W.A.","1972-01-01T00:00:00.000+0000",NA,"6006",NA,"Mike Hopkins",1964,8,21,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, no bosque perto do igarapé.",-59.97,-2.883333,"urn:catalog:inpa:herbarium:161601",NA,"Ternstroemia urophora Kobuski"
"9",NA,"NY","NY","1183406","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski","W. A. Rodrigues","1972-01-01T00:00:00.000+0000",NA,"4991",NA,"W. A. Rodrigues",1963,2,28,"Brazil","Amazonas",NA,"Reserva Florestal Ducke",-59.928188,-2.95487,"00208da7-1ab7-40e4-8bfd-3673cdad5571",NA,"Ternstroemia urophora Kobuski"
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","13652","Ternstroemia urophora Kobuski","Pentaphylacaceae","Ternstroemia","urophora","Kobuski","Rodrigues, W.A.","1972-01-01T00:00:00.000+0000",NA,"4991",NA,"Mike Hopkins",1963,2,28,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, KM 27 da Estrada Manaus-Itacoatiara,próximo do igaraopé do Barro Branco, acampamento da Silvicultura.",-59.97,-2.883333,"urn:catalog:inpa:herbarium:233697",NA,"Ternstroemia urophora Kobuski"
