"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","207254a","Lima, D de A.L."
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","209780","Lima, D de A.L."
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","207457","Roosmalen, MGM van"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","206540","Vicentini, A"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","210538","Sothers, CA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","195347","Vicentini, A"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","21280","Souza, JA de"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","15417","Rodrigues, WA"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","15056","Rodrigues, WA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","13652","Rodrigues, WA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","3211","Co̻lho, LF"
