"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","FURB","55249","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","Funez, L.A.","2017-10-18","","6624","","Funez, L.A.","2017","10","6","brazil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.366111","-27.050556","Flores brancas","","original coordinates","GBIF","Pausandra morisiana Radlk."
"2","","","FURB","56202","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","Kassner-Filho, A.","2017-11-23","","1556","","Kassner-Filho, A.","2017","11","23","brazil","Santa Catarina","Guaramirim","Jaqua-açu.","-49.041667","-26.533611","flor creme","","original coordinates","GBIF","Pausandra morisiana Radlk."
"3","","","ICN","197229","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","Külkamp","","","431","","Külkamp","2017","11","22","brazil","Rs","Dom Pedro de Alcântara","Mata do Prof. Batista.","-49.837222","-29.383889","Arvoreta 5 metros, frutos verdes; Interior da mata","","original coordinates","GBIF","Pausandra morisiana Radlk."
"4","","","FURB","56031","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","Kassner-Filho, A.","2017-11-17","","1453","","Kassner-Filho, A.","2017","11","17","brazil","Santa Catarina","Paulo Lopes","","-48.78","-27.99","flor branca","","original coordinates","GBIF","Pausandra morisiana Radlk."
"5","","","UPCB","92093","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","Völtz, R.R.","2017-12-01","","1468","","Völtz, R.R. | Lozano, E. | Canestraro, B.K.","2017","12","11","brazil","Paraná","Morretes","PARNA Saint-Hilaire/Lange","-48.713333","-25.595556","Floresta Ombófila Densa Submontana de topo de morro.. Arvoreta 6m alt; látex avermelhado no tronco e ramos; frutos verdes.","","original coordinates","GBIF","Pausandra morisiana Radlk."
"6","","","EFC","15126","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","Völtz, R.R.","2016-07-10","","918","","Völtz, R.R.; Brotto, M.L.","2016","7","10","brazil","Paraná","Paranaguá","PARNA Saint-Hilaire/Lange","-48.6684","-25.5838","Árvore 7 m alt.; látex avermelhado; botão floral verde; sub-bosque de Floresta Ombrófila Densa Submontana __COMMOM_NAME__: Almécega-vermelha","","original coordinates","GBIF","Pausandra morisiana Radlk."
"7","","","RB","RB01176885","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","L. J. S. Pinto & E. F. Guimarães","","","931","","C. Baez; Thalis Lima, Patrícia da Rosa, Daniel Maurenza e João Marins","2016","8","27","brazil","Rio de Janeiro","Campos dos Goytacazes","Trilha para o Pico da Aleluia. Mata de Galeria no Riacho da Aleluia. Parque Estadual do Desengano","-41.617222","-21.784167","Terrícola, semi-heliófila. Folhas glabras discolores. Inflorescência em botão amarelada.","","original coordinates","GBIF","Pausandra morisiana Radlk."
"8","","","EFC","15326","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","Völtz, R.R.","2016-10-31","","1121","","Völtz, R.R.; Moraes, D.","2016","10","31","brazil","Paraná","Antonina","Reserva SPVS, Fazenda Guaricica","-48.6478","-25.281","Árvore 10 m alt; flores alvacentas; interior da Floresta Ombrófila Densa Submontana","","original coordinates","GBIF","Pausandra morisiana Radlk."
"9","","","FURB","45809","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","Oliveira, AA de","2015-02-10","","1163","","Oliveira, A.A. de","2015","2","10","brazil","Santa Catarina","Navegantes","Leiteiro.","-48.778611","-26.8225","Regeneração IFFSC 753 /L/63","","original coordinates","GBIF","Pausandra morisiana Radlk."
"10","","","FLOR","59034","Pausandra morisiana Radlk.","","Euphorbiaceae","Pausandra","morisiana","","Radlk.","P. Fiaschi","2015-10-01","","4537","","Fiaschi, P.","2015","10","23","brazil","Paraná","Paranaguá","Parque Nacional St.-Hilaire/Lange, Mata Atlântica Park Hotel. Trilha do Salto da Onça. Rio das Pombas.","-48.593611","-25.672222","Arvoreta ca. 5 m alt. flores com cálice creme-esverdeado, corola e estames creme","","original coordinates","GBIF","Pausandra morisiana Radlk."
