"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","RB","RB01396471","Senefeldera verticillata (Vell.) Croizat","","Euphorbiaceae","Senefeldera","verticillata","","(Vell.) Croizat","H.C. de Lima","","","8711","","Haroldo C. de Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. do Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque e B.F. Borja","2018","8","7","brazil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Reserva Biológica do Tinguá","-43.3975","-22.568056","Árvore com 12 m alt. DAP 17,3 cm.  Inflorescência alvo-esverdeada. Muito frequente. Módulo PPBIO - Parc. I, ind. 812.","Senefeldera verticillata (Vell.) Croizat","","original coordinates","GBIF"
"2","","","RB","RB01381502","Senefeldera multiflora Mart.","","Euphorbiaceae","Senefeldera","multiflora","","Mart.","","","","09","","Curso de campo UFES, UFRRJ, IBRJ","2017","10","","brazil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama, estrada do Quirino","-40.124722","-18.997778","","Senefeldera multiflora Mart.","","original coordinates","GBIF"
"3","","","RB","RB01176905","Senefeldera verticillata (Vell.) Croizat","","Euphorbiaceae","Senefeldera","verticillata","","(Vell.) Croizat","E.F. Guimarães & L. S. B. Pinto","2016-10-19","","950","","C. Baez; Thalis Lima, Patrícia da Rosa, Daniel Maurenza e João Marins","2016","8","28","brazil","Rio de Janeiro","Campos dos Goytacazes","região do rio Mocotó. Floresta de Galeria na parte de cima da Cachoeira Tombo D´Água. Parque Estadual do Desengano","-41.754722","-21.811389","Terrícola, heliófila. Folhas glabras discolores. Inflorescência em botão verde. Pecíolo verde com um nectário no ápice","Senefeldera verticillata (Vell.) Croizat","","original coordinates","GBIF"
"4","","","RB","RB01182581","Senefeldera verticillata (Vell.) Croizat","","Euphorbiaceae","Senefeldera","verticillata","","(Vell.) Croizat","Cordeiro. I","2016-09-22","","466","","J.R.Mattos; M.Nadruz, J.Caruso","2016","9","14","brazil","Rio de Janeiro","Rio de Janeiro","Canteiro 10A, JBRJ  Jardim Botânico do Rio de Janeiro","-43.45231","-22.924471","Ramos cilíndricos e glabros, folhas verticiladas, lâmina foliar simples elíptica, de margem inteira. Botões florais amarelados a esverdeados.","Senefeldera verticillata (Vell.) Croizat","","centroide mpo","GBIF"
"5","","","RB","RB01013707","Senefeldera verticillata (Vell.) Croizat","","Euphorbiaceae","Senefeldera","verticillata","","(Vell.) Croizat","D. C. Kutschenko","2015-09-23","","242","","Luan, Silva","2015","8","21","brazil","Rio de Janeiro","Casimiro de Abreu","Conglomerado 365-3-7-48. UTM E (805529m) N (7506304m). Fuso do GPS (23K).","-42.141929","-22.483079","Árvore, com 14 metros de altura. Base reta. Casca interna com a borda roxa e o centro marrom e casca externa marrom claro, fina e áspera. Exsudato aquoso, incolor, pouco abundante e líquido. Flor amarela.","Senefeldera verticillata (Vell.) Croizat","","centroide mpo","GBIF"
"6","","","RB","RB01034058","Senefeldera verticillata (Vell.) Croizat","","Euphorbiaceae","Senefeldera","verticillata","","(Vell.) Croizat","Gaui, T. D.","","","315","","Gaui­, T. D.","2015","9","2","brazil","Rio de Janeiro","Rio das Ostras","Rebio União. Conglomerado 208-4-2-14. UTM do Ponto Central: E (805774m) N (7518767m). Fuso do GPS (23K).","-41.946879","-22.452517","Árvore, com 12 metros de altura. Base reta. Casca interna creme e externa marrom clara, fina e lisa. Exsudato aquoso, incolor, pouco abundante, viscoso, sem odor. Flor amarela.","Senefeldera verticillata (Vell.) Croizat","","centroide mpo","GBIF"
"7","","","MAC","61667","Senefeldera verticillata (Vell.) Croizat","","Euphorbiaceae","Senefeldera","verticillata","","(Vell.) Croizat","","","","4726","","L.Nusbaumer","2015","10","31","brazil","Pernambuco","Jaqueira","Serra de Urubu.","-36.403939","-9.215528","Árvore, ca. 6 m. Flor amarela, ovoide.; Mata Atlântica.","Senefeldera verticillata (Vell.) Croizat","","original coordinates","GBIF"
"8","","","RB","RB00846032","Senefeldera verticillata (Vell.) Croizat","","Euphorbiaceae","Senefeldera","verticillata","","(Vell.) Croizat","S.Q.DE FARIAS","","","1822","","Neves, D.M.; Lima, H.C.; Nascimento, M.T.; Pezzini, F.","2014","3","21","brazil","Rio de Janeiro","Campos dos Goytacazes","Estacao Ecologica Guaxindiba.","-41.083056","-21.407222","Arvoreta 2.5m","Senefeldera verticillata (Vell.) Croizat","","original coordinates","GBIF"
"9","","","VIES","35427","Senefeldera multiflora Mart.","","Euphorbiaceae","Senefeldera","multiflora","","Mart.","","","","2152","","Carrijo, T.T.","2014","8","7","brazil","Espírito Santo","Castelo","","-41.204984","-20.552454","Arbusto, 3m alt., frutos verdes (parcela 1474).","Senefeldera multiflora Mart.","","centroide mpo","GBIF"
"10","","","VIES","35428","Senefeldera multiflora Mart.","","Euphorbiaceae","Senefeldera","multiflora","","Mart.","","","","1409","","Carrijo, T.T.","2014","8","7","brazil","Espírito Santo","Castelo","","-41.204984","-20.552454","Arbusto, 3m alt., frutos verdes.","Senefeldera multiflora Mart.","","centroide mpo","GBIF"
