"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","47177","Tetraplandra leandrii Baill.","Euphorbiaceae","Algernonia","leandrii","Baill.",NA,NA,NA,"30",NA,"Oliveira, PP",1999,1,13,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União, Trilha 1",0,0,"Plantas do Brasil. Mata Atlântica. Flor/fruto verde","BRA:UFMG:BHCB:0000047177",NA,"Tetraplandra leandrii Baill.",NA,NA,NA
"2","2017-10-18T18:18:58.000+0000","JBRJ","RB","RB00531060","Algernonia leandrii (Baill.) G.L.Webster","Euphorbiaceae","Algernonia","leandrii","(Baill.) G.L.Webster","Luciana dos Santos D. de Oliveira",NA,NA,"906",NA,"S.de V.A. Pessoa; et al",1998,6,24,"Brazil","Rio de Janeiro","Silva Jardim","Fragmento B. Reserva Biológica de Poço das Antas",-42.216667,-22.966667,"Arvoreta, com cerca de 5 metros de altura, semi-umbrófila, folhas discolores verdes, inflorescência verde-clara.","urn:catalog:JBRJ:RB:531060",NA,"Algernonia leandrii (Baill.) G.L.Webster",NA,NA,NA
"3",NA,"UEFS","HUEFS","84638","Tetraplandra leandrii Baill.","Euphorbiaceae","Algernonia","leandrii","Baill.",NA,NA,NA,"887",NA,"Oliveira, P.P.",1998,9,15,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.",NA,NA,"Brejo.","BRA:UEFS:HUEFS:0000084638",NA,"Tetraplandra leandrii Baill.",NA,NA,NA
"4",NA,"MBM","MBM","295636","Algernonia leandrii (Baill.) G.L.Webster","Euphorbiaceae","Algernonia","leandrii","(Baill.) G.L.Webster","Oliveira, LSD de","2009-06-01T00:00:00.000+0000",NA,"30",NA,"Oliveira, PP de",1997,10,15,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União",0,0,"Baixada","BRA:MBM:MBM:0000295636",NA,"Algernonia leandrii (Baill.) G.L.Webster",NA,NA,NA
"5",NA,"MBM","MBM","295629","Tetraplandra leandrii Baill.","Euphorbiaceae","Algernonia","leandrii","Baill.","Lombardi, JA",NA,NA,"2",NA,"Oliveira, PP de",1997,12,10,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União",0,0,NA,"BRA:MBM:MBM:0000295629",NA,"Tetraplandra leandrii Baill.",NA,NA,NA
"6","2015-09-05T09:12:49.000+0000","MNHN","P","P05484311","Tetraplandra leandrii Baill.","Euphorbiaceae","Algernonia","leandrii","Baill.",NA,NA,NA,NA,"3715","Emmerich",1973,2,21,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05484311",NA,"Tetraplandra leandrii Baill.",NA,NA,NA
"7","2015-09-05T09:12:48.000+0000","MNHN","P","P05484303","Tetraplandra leandrii Baill.","Euphorbiaceae","Algernonia","leandrii","Baill.",NA,NA,NA,NA,"3695","Emmerich, M.",1972,5,30,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05484303",NA,"Tetraplandra leandrii Baill.",NA,NA,NA
"8","2015-09-05T09:12:49.000+0000","MNHN","P","P05484310","Tetraplandra leandrii Baill.","Euphorbiaceae","Algernonia","leandrii","Baill.",NA,NA,NA,NA,"3693","Emmerich",1972,8,21,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05484310",NA,"Tetraplandra leandrii Baill.",NA,NA,NA
"9","2015-09-05T09:12:49.000+0000","MNHN","P","P05484313","Tetraplandra leandrii Baill.","Euphorbiaceae","Algernonia","leandrii","Baill.",NA,NA,NA,NA,"3693","Emmerich, M.",1972,8,21,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05484313",NA,"Tetraplandra leandrii Baill.",NA,NA,NA
"10",NA,"Instituto de Botânica, IBT","SP","447599","Algernonia leandrii (Baill.) G.L.Webster","Euphorbiaceae","Algernonia","leandrii","(Baill.) G.L.Webster","Cordeiro, I","2010-09-01T00:00:00.000+0000",NA,"9612",NA,"Sucre, D; Silva, JF",1972,9,12,"Brazil","Rio de Janeiro","Rio de Janeiro","Vertente sul do corcovado, entrada pela rua Joana Angélica.",0,0,NA,"BRA:IBt:SP:0000447599",NA,"Algernonia leandrii (Baill.) G.L.Webster",NA,NA,NA
"11","2015-09-05T09:12:48.000+0000","MNHN","P","P05484306","Tetraplandra leandrii Baill.","Euphorbiaceae","Algernonia","leandrii","Baill.",NA,NA,NA,NA,"9612","Sucre, D.",1972,9,12,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05484306",NA,"Tetraplandra leandrii Baill.",NA,NA,NA
