"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"NY","NY","1065175","Cnidoscolus froesii (Croizat) Fern.Casas","Euphorbiaceae","Cnidoscolus","froesii","(Croizat) Fern.Casas","F. J. FernÃ¡ndez Casas",NA,NA,"R3244",NA,"J. A. Ratter",1976,7,1,"Brazil","Minas Gerais",NA,"Approx. 10 km W of JanuÃ¡ria on the road to Tijuco.",-44.5,-15.5,NA,"9eda11e9-33fd-466f-8cd5-7efc636e36e6","Cnidoscolus froesii (Croizat) Fern.Casas",NA,NA,NA,NA
"2","2015-09-25T13:02:08.000+0000","MNHN","P","P00624150","Jatropha froesii Croizat","Euphorbiaceae","Cnidoscolus","froesii","Croizat",NA,NA,NA,NA,14245,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00624150","Jatropha froesii Croizat",NA,NA,NA,NA
"3","2010-08-16T16:12:14.000+0000","Harvard University","A","barcode-00057299","Jatropha pubescens Pax","Euphorbiaceae","Cnidoscolus","pubescens","Pax",NA,NA,"ISOTYPE","14245",14245,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Jatropha pubescens Pax",NA,NA,NA,NA
