"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"NY","NY","03106614","Brasiliocroton mamoninha P.E.Berry & Cordeiro","Euphorbiaceae","Brasiliocroton","mamoninha","P.E.Berry & Cordeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"98468538-aaed-4a1c-a5a5-12bfd6d0ee96",NA,"Brasiliocroton mamoninha P.E.Berry & Cordeiro",NA,NA,NA
"2",NA,"F","Botany","V0191330F","Brasiliocroton mamoninha P.E.Berry & Cordeiro","Euphorbiaceae","Brasiliocroton","mamoninha","P.E.Berry & Cordeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"32235483-d0cf-4588-b58c-221740715569",NA,"Brasiliocroton mamoninha P.E.Berry & Cordeiro",NA,NA,NA
