"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"FURB","56619","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","Kassner-Filho, A.","2018-01-25",NA,"1601",NA,"Kassner-Filho, A.",2018,1,25,"brazil","Santa Catarina","Petrolândia","",-49.679444,-27.539444,"","Croton celtidifolius Baill.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"FURB","58447","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","Kassner-Filho, A.","2018-04-02",NA,"2514",NA,"Kassner-Filho, A.",2018,4,2,"brazil","Santa Catarina","Alfredo Wagner","",-49.409167,-27.722222,"flor branca","Croton celtidifolius Baill.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"ICN","198019","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","Valduga, E","2017-01-01",NA,"744",NA,"Valduga, E",2017,1,14,"brazil","Rio Grande do Sul","Morrinhos do Sul","Vale do Paraíso, Morro da Tajuva.",-50.014444,-29.361944,"Arvoreta de 3.20 m de altura. Folhas senescentes avermelhadas e possui látex de coloração ferrugíno. Indivíduo com predominância de flores estaminadas na porção distal da inflorescência. Na base da mesma ocorrem 2 a 3 flores pistilada","Croton celtidifolius Baill.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"ICN","198025","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","Valduga, E","2017-01-01",NA,"757",NA,"Valduga, E",2017,1,16,"brazil","Santa Catarina","Praia Grande","Estrada da Serra do Faxinal.",-49.984722,-29.190556,"Arvoreta pouco ramificada, inflorescências divididas em porção basal com poucas flores pistiladas e apical, com flores estaminadas.; Próximo à mata, na beira da estrada.","Croton celtidifolius Baill.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"RB","RB01396961","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","S.Q.de Farias","",NA,"207",NA,"S.Q. de Farias; J.L.da Silva",2017,4,2,"brazil","Rio de Janeiro","Petrópolis","BR-495. Rodovia Teresópolis-Petrópolis. Ao longo da rodovia",-43.155902,-22.393567,"","Croton celtidifolius Baill.",NA,"centroide mpo OK","GBIF"
"6",NA,NA,"RB","RB01340659","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","M.B.R.CARUZO","2018-01-24",NA,"3207",NA,"M Nadruz; JF Baumgratz, S. Wrangler, B. Valente & T. Lorenzetti",2017,6,22,"brazil","Rio de Janeiro","Santa Maria Madalena","Mata a beira da estrada Fazenda Santo Antonio",-41.913333,-21.823056,"Lâmina foliar membranácea esverdeada fortemente discolor; flor com pedúnculo, pedicelo e cálice esverdeado-amarelados; fruto jovem esverdeado-acastanhado.","Croton celtidifolius Baill.",NA,"original coordinates outside municipality original in santa maria madalena falls in sao fidelis","GBIF"
"7",NA,NA,"ICN","195395","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","Valduga, E","2018-05-14",NA,"CCA35",NA,"Alff, CC; Rabuske, C; Külkamp",2017,10,20,"brazil","Santa Catarina","Campo Alegre","Distrito de Tijucume, estrada de acesso aos campos do Quiriri",-49.133889,-26.0825,"Planta frequente na região, arvoreta de 3 m; Borda de mata","Croton celtidifolius Baill.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"FURB","55030","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","Funez, A.L.","2017-10-11",NA,"1197",NA,"Kassner-Filho, A.",2017,10,6,"brazil","Santa Catarina","Orleans","",-49.411944,-28.259722,"","Croton celtidifolius Baill.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"RB","RB01378705","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","L. J. S. Pinto","2018-01-31",NA,"7501",NA,"M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. Nines",2017,11,26,"brazil","Rio de Janeiro","Santa Maria Madalena","Tadelândia. Morumbeca dos Marreiros. Parque Estadual do Desengano",-41.92,-21.877778,"Árvore matriz nº 118; CAP 117 cm; frequente; caule com exsudação avermelhada abundante; folhas discolores verdes, indumento de coloração ferruginosa; flor de cor creme-esverdeada; coletada no interior do fragmento","Croton celtidifolius Baill.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"FURB","50004","Croton celtidifolius Baill.",NA,"Euphorbiaceae","Croton","celtidifolius",NA,"Baill.","Valduga, E.","2017-07-27",NA,"4767",NA,"Funez, L.A.",2016,4,22,"brazil","Santa Catarina","Rio dos Cedros","Estrada Palmeiras-Rio Bonito, próximo à Cascata Formosa.",-49.3725,-26.559444,"","Croton celtidifolius Baill.",NA,"original coordinates OK","GBIF"
