"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","131161","Rosa, NA"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","131169","Rosa, NA"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","97285","Rosa, NA"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","97400","Rosa, NA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","98342","Rosa, NA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","97287","Rosa, NA"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","97288","Rosa, NA"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","97401","Rosa, NA"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","97289","Rosa, NA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","97286","Rosa, NA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","97284","Rosa, NA"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","97399","Rosa, NA"
