"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","FURB","56619","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","Kassner-Filho, A.","2018-01-25","","1601","","Kassner-Filho, A.","2018","1","25","brazil","Santa Catarina","Petrolândia","","-49.679444","-27.539444","","","original coordinates","GBIF","Croton celtidifolius Baill."
"2","","","FURB","58447","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","Kassner-Filho, A.","2018-04-02","","2514","","Kassner-Filho, A.","2018","4","2","brazil","Santa Catarina","Alfredo Wagner","","-49.409167","-27.722222","flor branca","","original coordinates","GBIF","Croton celtidifolius Baill."
"3","","","ICN","198019","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","Valduga, E","2017-01-01","","744","","Valduga, E","2017","1","14","brazil","Rs","Morrinhos do Sul","Vale do Paraíso, Morro da Tajuva.","-50.014444","-29.361944","Arvoreta de 3.20 m de altura. Folhas senescentes avermelhadas e possui látex de coloração ferrugíno. Indivíduo com predominância de flores estaminadas na porção distal da inflorescência. Na base da mesma ocorrem 2 a 3 flores pistilada","","original coordinates","GBIF","Croton celtidifolius Baill."
"4","","","ICN","198025","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","Valduga, E","2017-01-01","","757","","Valduga, E","2017","1","16","brazil","Sc","Praia Grande","Estrada da Serra do Faxinal.","-49.984722","-29.190556","Arvoreta pouco ramificada, inflorescências divididas em porção basal com poucas flores pistiladas e apical, com flores estaminadas.; Próximo à mata, na beira da estrada.","","original coordinates","GBIF","Croton celtidifolius Baill."
"5","","","RB","RB01396961","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","S.Q.de Farias","","","207","","S.Q. de Farias; J.L.da Silva","2017","4","2","brazil","Rio de Janeiro","Petrópolis","BR-495. Rodovia Teresópolis-Petrópolis. Ao longo da rodovia","-43.155902","-22.393567","","","centroide mpo","GBIF","Croton celtidifolius Baill."
"6","","","RB","RB01340659","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","M.B.R.CARUZO","2018-01-24","","3207","","M Nadruz; JF Baumgratz, S. Wrangler, B. Valente & T. Lorenzetti","2017","6","22","brazil","Rio de Janeiro","Santa Maria Madalena","Mata a beira da estrada Fazenda Santo Antonio","-41.913333","-21.823056","Lâmina foliar membranácea esverdeada fortemente discolor; flor com pedúnculo, pedicelo e cálice esverdeado-amarelados; fruto jovem esverdeado-acastanhado.","","original coordinates","GBIF","Croton celtidifolius Baill."
"7","","","ICN","195395","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","Valduga, E","2018-05-14","","CCA35","","Alff, CC; Rabuske, C; Külkamp","2017","10","20","brazil","Sc","Campo Alegre","Distrito de Tijucume, estrada de acesso aos campos do Quiriri","-49.133889","-26.0825","Planta frequente na região, arvoreta de 3 m; Borda de mata","","original coordinates","GBIF","Croton celtidifolius Baill."
"8","","","FURB","55030","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","Funez, A.L.","2017-10-11","","1197","","Kassner-Filho, A.","2017","10","6","brazil","Santa Catarina","Orleans","","-49.411944","-28.259722","","","original coordinates","GBIF","Croton celtidifolius Baill."
"9","","","RB","RB01378705","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","L. J. S. Pinto","2018-01-31","","7501","","M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. Nines","2017","11","26","brazil","Rio de Janeiro","Santa Maria Madalena","Tadelândia. Morumbeca dos Marreiros. Parque Estadual do Desengano","-41.92","-21.877778","Árvore matriz nº 118; CAP 117 cm; frequente; caule com exsudação avermelhada abundante; folhas discolores verdes, indumento de coloração ferruginosa; flor de cor creme-esverdeada; coletada no interior do fragmento","","original coordinates","GBIF","Croton celtidifolius Baill."
"10","","","FURB","50004","Croton celtidifolius Baill.","","Euphorbiaceae","Croton","celtidifolius","","Baill.","Valduga, E.","2017-07-27","","4767","","Funez, L.A.","2016","4","22","brazil","Santa Catarina","Rio dos Cedros","Estrada Palmeiras-Rio Bonito, próximo à Cascata Formosa.","-49.3725","-26.559444","","","original coordinates","GBIF","Croton celtidifolius Baill."
