"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","183332","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule",NA,NA,NA,"900",NA,"Roque, A.A.",2011,2,26,"Brazil","Rio Grande do Norte","Acarí","Sítio Talhado, nas proximidades do Km 17 da BR 427, sentido Currais Novos-Acari. Vicinal a ca. de 3 Km da rodovia, Serra após casas do sítio.",-36.624722,-6.331389,"Caatinga árborea-arbustiva.","BRA:UEFS:HUEFS:0000183332",NA,"Manihot dichotoma Ule"
"2",NA,"Universidade Federal de Sergipe, UFS","ASE","20346","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule","Oliveira, DG","2011-05-27T00:00:00.000+0000",NA,"107",NA,"Oliveira, DG; Gonçalves, FB; Almeida, ES",2011,3,2,"Brazil","Sergipe","Porto da Folha","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu. Próximo a trilha principal do fragmento.",-37.414731,-10.037367,"Árvore. Inflorescências com pétalas verde-amareladas, folhas concolor, pecíolo avermelhado. Caule liso. Presença de látex branco. Altura: 6,7 m e CAP: 21,0 cm.; Árvore. Inflorescências com pétalas verde-amareladas, folhas concolor, pe","BRA:UFS:ASE:0000020346",NA,"Manihot dichotoma Ule"
"3",NA,"UFRB","HURB","8844","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule",NA,NA,NA,NA,NA,"Martins,M.L.L",2010,3,12,"Brazil","Bahia","Estrada Sento Sé- Xique-xique (Povoado Volta da Serra)",NA,-42.099725,-10.104861,"M30. 2 exsicatas","BRA:UFRB:HURB:0000008844",NA,"Manihot dichotoma Ule"
"4",NA,"UFRB","HURB","8845","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule",NA,NA,NA,NA,NA,"Martins,M.L.L",2010,4,20,"Brazil","Bahia","Abaíra","BA Abaíra - Jussiape;",-41.610917,-13.397361,"látex branco. M53Flores: verde-purpúreas; Hábito: subarbusto prostrado","BRA:UFRB:HURB:0000008845",NA,"Manihot dichotoma Ule"
"5",NA,"UFRB","HURB","8842","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule",NA,NA,NA,NA,NA,"Martins,M.L.L",2010,4,18,"Brazil","Bahia","Iaçu","10km após Iaçu; rodovia Iaçu-Itaberaba",-40.248278,-12.678,"M42","BRA:UFRB:HURB:0000008842",NA,"Manihot dichotoma Ule"
"6",NA,"UFRB","HURB","8840","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule",NA,NA,NA,NA,NA,"Martins,M.L.L",2010,4,20,"Brazil","Bahia",NA,"Saindo de Livramento indo para Itanagé;",-41.576417,-13.688667,"M56","BRA:UFRB:HURB:0000008840",NA,"Manihot dichotoma Ule"
"7",NA,"UFERSA","MOSS","13718","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule","Lucena, M.F.A.","2006-03-31T00:00:00.000+0000",NA,"1180",NA,"Lucena, M.F.A.",2006,3,31,"Brazil","Pernambuco","Mirandiba",NA,-38.722778,-8.283333,"árvore com ca. de 6,7 m. de altura, esparsa; látex incolor a creme; coletado na caatinga arbustiva densa; solo arenoso, avermelhado; ocasional; caule cinza brilhante com protuberância; folha cartácea, dicolore.","BRA:UFERSA:MOSS:0000013718",NA,"Manihot dichotoma Ule"
"8",NA,"UEFS","HUEFS","191200","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule",NA,NA,NA,"2024",NA,"Lima, J.L.S.",1998,4,17,"Brazil","Ceará","Nova Olinda",NA,-39.1425,-7.975833,NA,"BRA:UEFS:HUEFS:0000191200",NA,"Manihot dichotoma Ule"
"9",NA,"Universidade Federal da Bahia (UFBA)","ALCB","107457","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule",NA,NA,NA,"2024",NA,"Lima, JLS",1998,4,17,"Brazil","Ceará","Nova Olinda",NA,-39.1425,-7.975833,NA,"BRA:UFBA:ALCB:0000107457",NA,"Manihot dichotoma Ule"
"10",NA,"UEFS","HUEFS","177031","Manihot dichotoma Ule",NA,"Euphorbiaceae","Manihot","dichotoma",NA,"Ule",NA,NA,NA,"4565",NA,"Allem, A.C.",1995,2,14,"Brazil","Minas Gerais","Mato Verde","6,7 Km a NE do último acesso a Mato Verde, ao longo da rodovia BR- 122 rumo a Monte Azul. 150 m adiante de curva, junto a boca de lobo (passagem de animal - viaduto) em frente a duas casas com curral.",-42.883333,-15.316667,"Escrube espinhento tipo caatinga.","BRA:UEFS:HUEFS:0000177031",NA,"Manihot dichotoma Ule"
