"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","VIES","28136","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","","","","4452","","Assis, A.M.; Cribari, R.S.","2018","4","9","brazil","Espírito Santo","Barra de São Francisco","Cachoerinha de Itaúna.","-40.950556","-18.869167","Arvoreta. DAP 20cm. Frutos marrons. Borda. Floresta estacional semidecidual em estágio avançado.","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"2","","","RB","RB01219157","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","I.CORDEIRO","2018-04-28","","19783","","G.Martinelli; T.Lima, D.Maurenza","2016","11","5","brazil","Minas Gerais","Bertópolis","estrada  para  Itanhém.  mata  atlântica  secundária.","-40.145","-17.181667","arvoreta, 4m, heliófila; folhas verdes, discolores; flores com calice castanho-ferrugíneo, corola alvacenta.","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"3","","","RB","RB00856340","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","I.CORDEIRO","","","7845","","R.C. Forzza; K. Hmeljevski, H. Medeiros","2014","2","16","brazil","Espírito Santo","Vila Pavão","Barra da Rapadura. Fazenda do Sr. Wagner Scardini. Floresta Estacional secundária.","-40.591111","-18.705","Árvore, ca. 7 m alt. Frutos verdes com indumento dourado.","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"4","","","RB","RB01395624","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","","","","110","","Grupo de Coletores do Núcleo Juçara","2014","7","10","brazil","Espírito Santo","Conceição da Barra","Base avançada. Núcleo Juçara, 110 - após a sede da base. Floresta Nacional do Rio Preto","-39.860556","-18.390278","árvore, terrícola, de solo arenoso, ambiente de planície, borda do fragmento, de acesso muito fácil","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"5","","","RB","RB01353124","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","Moura, R.","","","492","","Oliveira, A. A. d","2014","11","18","brazil","Espírito Santo","Sooretama","Conglomerado  45,  Subuni.  3,  Subpar.  2,  Na.  7.  Coord.:  19.0800º  S,  40.  1400º  W","-40.147841","-19.071247","Árvore de 10,5m. Casca externa cinza e interna branca","","centroide mpo","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"6","","","RB","RB00780804","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","E.M. Saddi","","","810","","E.M. Saddi; Pedro Otavio Samor, Silfo Neves & Roni Chaves","2012","7","23","brazil","Espírito Santo","Baixo Guandu","Parcela 17 para os estudos do EIA do Mineroduto Morro do Pilar/MG - Linhares/ES.","-40.930278","-19.397778","Árvore com cerca de 14 metros de altura. Frutos castanhos com pilosidade ferrugínea.","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"7","","","MBML-HERBARIO","51881","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","A. Assis/Dez.2013","","","3344","","A. M. Assis; J. Freitas","2012","9","1","brazil","Espírito Santo","Sooretama","Pasto Novo - margens da Rodovia ES-358","-40.221833","-19.079833","Arbusto 4m. Frutos marrons. Borda de fragmento de floresta de tabuleiro em estágio médio de regeneração.","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"8","","","MBML-HERBARIO","48136","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","A.M. Assis/Dez.2013","","","3353","","A. M. Assis; J. Freitas","2012","9","1","brazil","Espírito Santo","Vila Valério","Araribóia - margens da Rodovia ES-360","-40.281889","-19.050556","Árvore 10m. Botões esverdeados. Borda de fragmento de floresta de tabuleiro em estágio médio de regeneração.","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"9","","","RB","RB00755125","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","J.R. Pirani","2011-01-01","","6097","","J.R. Pirani; P. Fiaschi; J.H.L. El Ottra","2011","1","19","brazil","Minas Gerais","Marilândia","Perímetro urbano, na estrada para São Pedro.","-40.531111","-19.408056","Árvore 6m alt., na orla da mata. Frutos imaturos a maduros ocráceo-ferrugíneos","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
"10","","","MBML-HERBARIO","46345","Brasiliocroton mamoninha P.E.Berry & Cordeiro","","Euphorbiaceae","Brasiliocroton","mamoninha","","P.E.Berry & Cordeiro","F.Z. Saiter","","","380","","F. Z. Saiter; J. Gurtler; M. Perini","2011","12","22","brazil","Espírito Santo","Santa Teresa","Mata do IFES, São João de Petrópolis","-40.669722","-19.804444","Árvore com 12 m de altura, inflorescências com 5 a 10 cm, monóica. Floresta secundária.","","original coordinates","GBIF","Brasiliocroton mamoninha P.E.Berry & Cordeiro"
