"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","EAFM","14468","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","Marra, D.M.","2015-08-01","","85","","Marra, D.M.; Neves, A.F.","2015","8","1","brazil","Amazonas","Manaus","Estação Experimental de Silvicultura Tropical (EES, Floresta de terra-firme (ca. 250 hectares) atingida por uma tempestade de vento ocorrida no ano de 2005; lado esquerdo do ramal, transecto médio","-60.401378","-2.971192","árvore; DAP = 10.5 cm; Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 250 hectares) atingida por uma tempestade de vento ocorrida no ano de 2005 ; HA","","original coordinates","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"2","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258869","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","","2013-01-01","","205","","Gaui, TD","2012","6","","brazil","Amazonas","","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174","-60.09","-2.3836","","","original coordinates","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"3","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258868","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","","2013-01-01","","204","","Gaui, TD","2012","6","","brazil","Amazonas","","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174","-60.09","-2.3829","","","original coordinates","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"4","","","EAFM","15226","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","Marra, D.M.","2012-08-22","","843","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2012","8","22","brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.293897","-2.443089","árvore, DAP = 10.6 cm; Floresta de terra-firme ; HA","","original coordinates","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"5","","","EAFM","14526","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","Marra, D.M.; Carneiro, V.M.C.","2011-04-05","","143","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2011","4","5","brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.309567","-2.4053","árvore, DAP = 35.8 cm; Floresta de terra-firme ; HA","","original coordinates","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"6","","","EAFM","14605","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","Marra, D.M.; Carneiro, V.M.C.","2011-05-11","","222","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2011","5","11","brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.307983","-2.407867","árvore, DAP = 17.9 cm; Floresta de terra-firme ; HA","","original coordinates","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"7","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","257834","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","Ramos, J.F.","","","1870","","Silva, JAC da","2011","6","28","brazil","Amazonas","","Vila de Balbina., Margem esquerda do lago de Balbina.","","","","","","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"8","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","257549","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","","","","1509","","Silva, JAC da","2008","2","14","brazil","Amazonas","","Vila de Balbina., UHE de Balbina, margem esquerda do rio.","","","","","","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"9","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","230434","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","(W.A.Rodrigues) W.A.Rodrigues","Silva, M.C.R. da","2009-06-01","","601","","Melo, MFF","2008","11","22","brazil","Amazonas","","Nas ilhas do entorno da Rebio Uatumã, área intermediária entre o início do lago e o gride da Rebio (área restrita), Balbina.","-59.44","-1.875833","","","original coordinates","GBIF","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues"
"10","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","225603","Micrandra scleroxylon W.A.Rodrigues","","Euphorbiaceae","Micrandropsis","scleroxylon","","W.A.Rodrigues","Souza, P.J.S.","2012-05-01","","421","","","2007","7","10","brazil","Amazonas","","Rebio Uatumã., Entorno. Picada da Suçuarana.","-59","-1","","","original coordinates","GBIF","Micrandra scleroxylon W.A.Rodrigues"
