"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11","2017-10-19T04:20:05.000+0000","JBRJ","RB","RB00518980","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","I. Cordeiro",NA,NA,"4459",NA,"J. G. Jardim ; A. M. Amorim, J. L. Paixão & S. Sant´Ana",2005,2,13,"Brazil","Bahia","Camacan","RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacarecí, entrada para a RPPN e Torre de transmissão, ca. 6 km da entrada .",-39.565278,-15.391667,"Árvore ca. 10 m de alt. Folhas verde-escuras na face superior e a face inferior opaca. Frutos verdes com tricomas ferrugíneos","urn:catalog:JBRJ:RB:518980",NA,"Croton macrobothrys Baill."
"12",NA,"NY","NY","01196011","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","R. Riina","2009-01-01T00:00:00.000+0000",NA,"2862",NA,"P. Fiaschi",2005,3,18,"Brazil","Bahia",NA,"RPPN Serra Bonita, 9,7 km W de CamacÃ£ na estrada para Jacareci, ramal para a RPPN, ca. 6 km da entrada",-39.5653,-15.3917,NA,"49300191-a0db-43fb-b004-e4e8f9111b1c",NA,"Croton macrobothrys Baill."
"13",NA,"UEFS","HUEFS","103814","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","M.B.R.Caruzo","2006-09-01T00:00:00.000+0000",NA,"437",NA,"Conceição, S.F.",2005,12,28,"Brazil","Bahia","Una","Fazenda com plantação de seringueira.",-39.06,-15.2825,NA,"BRA:UEFS:HUEFS:0000103814",NA,"Croton macrobothrys Baill."
"14",NA,"MBM","MBM","336379","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"437",NA,"Conceição, SF; et al.",2005,12,28,"Brazil","Bahia","Una","Fazenda com plantação de seringueira",0,0,"Arvoreta ca. 1,5m alt. Folhas verdes discolores. Flores brancas","BRA:MBM:MBM:0000336379",NA,"Croton macrobothrys Baill."
"15",NA,"NY","NY","02098735","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","P. E. Berry","2011-01-01T00:00:00.000+0000",NA,"1128",NA,"S. C. de Sant'Ana",2004,2,19,"Brazil","Bahia",NA,"3 km de Uma na estrada para canavieiras.",-39.0622,-15.3214,NA,"a5a700cd-8817-4246-8fe7-3ba6cf3d998f",NA,"Croton macrobothrys Baill."
"16","2017-10-18T23:04:06.000+0000","JBRJ","RB","RB00727684","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","R.F. Santos",NA,NA,"1128",NA,"S.C. de Sant´Ana; J.L. Paixão; P.E. Berry; R. Rüna; B. Van EE",2004,2,19,"Brazil","Bahia","Una","3 Km de Una na estrada para canavieiras.",-39.062222,-15.321389,"Árvore com 8,0 m de altura. Folhas verdes discolores. Botões e flores de cor creme.","urn:catalog:JBRJ:RB:727684",NA,"Croton macrobothrys Baill."
"17","2018-02-07T10:17:11.000+0000","JBRJ","RB","RB00732917","Croton macrobothrys subsp. septentrionalis Caruzo & R.F.Santos",NA,"Euphorbiaceae","Croton","macrobothrys","septentrionalis","subsp. septentrionalis Caruzo & R.F.Santos","M.B.R.CARUZO","2018-01-24T00:00:00.000+0000",NA,"1124",NA,"S. C. de Santana et. al",2004,2,19,"Brazil","Bahia","Una","Estação Experimental Lemos Maia (CEPLAC) .",-39.04,-15.282778,"Árvore ca. 20m alt. Folhas verdes discolores. Planta estéril látex vermelho.","urn:catalog:JBRJ:RB:732917",NA,"Croton macrobothrys subsp. septentrionalis Caruzo & R.F.Santos"
"18","2015-06-11T11:00:22.000+0000","JBRJ","RB","RB00689700","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","R.F. Santos",NA,NA,"2268",NA,"P. Fiaschi; A. M. Amorim, A. Martini & J. L. Paixão",2004,4,5,"Brazil","Bahia","Uruçuca","Estrada de Itacaré para Serra Grande, pouco após km 43, ramal à direita após acesso para a cachoeira do Tijuípe. Capoeira do plano de manejo.",-39.079167,-14.386667,"Árvore comum, ca. 10 m de altura. Folhas discolores, face abaxial castanho-claro-cinérea. Frutos imaturos verde-claros.","urn:catalog:JBRJ:RB:689700",NA,"Croton macrobothrys Baill."
"19",NA,"MBM","MBM","255047","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Hatschbach, G",NA,NA,"71575",NA,"Hatschbach, G; Cervi, AC; Barbosa, E",2000,12,7,"Brazil","Santa Catarina","Rancho Queimado","Rod. BR-282",0,0,NA,"BRA:MBM:MBM:0000255047",NA,"Croton macrobothrys Baill."
"20",NA,"Universidade Estadual Paulista, UNESP","HRCB","38705","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Aguiar, O.T.","2000-12-15T00:00:00.000+0000",NA,"197",NA,"Arzolla, F.A.R.D.P.",2000,12,7,"Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira",NA,NA,"Árvore 25m altura, frutos imaturos","BRA:UNESPRC:HRCB:0000038705",NA,"Croton macrobothrys Baill."
"21",NA,"MBM","MBM","288164","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Aguiar, OT",NA,NA,"197",NA,"Arzolla, FARDP; et al.",2000,12,7,"Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira",0,0,NA,"BRA:MBM:MBM:0000288164",NA,"Croton macrobothrys Baill."
"22",NA,"UFPR","UPCB","44608","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Hatschbach, G.","2001-01-01T00:00:00.000+0000",NA,"71575",NA,"Hatschbach, G.",2000,12,7,"Brazil","Santa Catarina","Rancho Queimado","Rod. BR-282",NA,NA,"Árvore 8m alt., flores creme, em floresta degradada..","BRA:UFPR:UPCB:0000044608",NA,"Croton macrobothrys Baill."
"23",NA,"Universidade Estadual de Londrina, UEL","FUEL","39996","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Aguiar, OT","2002-12-15T00:00:00.000+0000",NA,"197",NA,"Arzolla, FARDP; Vasconcellos, AC",2000,12,7,"Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Região de Águas Claras.",0,0,"Árvore, 25m altura, frutos imaturos.","BRA:UEL:FUEL:0000039996",NA,"Croton macrobothrys Baill."
"24",NA,"MBM","MBM","256962","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Hatschbach, G",NA,NA,"71575",NA,"Hatschbach, G; Cervi, AC; Barbosa, E",2000,12,7,"Brazil","Santa Catarina","Rancho Queimado","Rod. BR-282",0,0,NA,"BRA:MBM:MBM:0000256962",NA,"Croton macrobothrys Baill."
"25",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","76516","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"400",NA,"Barbosa, E",1999,11,17,"Brazil","Paraná","Adrianópolis",NA,0,0,NA,"BRA:UFMG:BHCB:0000076516",NA,"Croton macrobothrys Baill."
"26",NA,"UEFS","HUEFS","201004","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"400",NA,"Barbosa, E.",1999,11,17,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.",NA,NA,"Floresta Atlãntica.","BRA:UEFS:HUEFS:0000201004",NA,"Croton macrobothrys Baill."
"27",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA083248","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W.",NA,NA,"69829",NA,"Hatschbach, G. et al.",1999,12,3,"Brazil","Paraná","Doutor Ulysses",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA083248",NA,"Croton macrobothrys Baill."
"28","2014-07-08T07:08:24.000+0000","JBRJ","RB","RB00084006","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W. Punt","2001-01-01T00:00:00.000+0000",NA,"69829",NA,"G. Hatschbach; R. Goldenberg & E. Barbosa",1999,12,3,"Brazil","Paraná","Doutor Ulysses","Sete Quedas.",NA,NA,"Árvore, 12m, flor creme.","urn:catalog:JBRJ:RB:84006",NA,"Croton macrobothrys Baill."
"29",NA,NA,"Botany","U.1267510","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt W","2001-06-01T00:00:00.000+0000",NA,NA,NA,"Hatschbach GG; Goldenberg R; Barbosa E",1999,12,3,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1267510",NA,"Croton macrobothrys Baill."
"30",NA,"MBM","MBM","244308","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W",NA,NA,"69829",NA,"Hatschbach, G; Goldenberg, R; Barbosa, E",1999,12,3,"Brazil","Paraná","Doutor Ulysses","Sete Quedas",0,0,NA,"BRA:MBM:MBM:0000244308",NA,"Croton macrobothrys Baill."
"31",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","38342","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W.Punt","2001-01-01T00:00:00.000+0000",NA,"3116",NA,"J.M. Silva; L.M.Silva",1999,12,15,"Brazil","Paraná","Tunas do Paraná","Pacas",0,0,"Árvore, 5m, flor creme. Floresta atlântica.","BRA:UFJF:CESJ:0000038342",NA,"Croton macrobothrys Baill."
"32",NA,"W","Herbarium W","2003-0000480","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W. Punt 2001",NA,NA,NA,NA,"Hatschbach,G., Goldenberg,R. & Barbosa,E.",1999,12,3,"Brazil",NA,NA,"Sete Quedas (Mun. Dr. Ulysses) Paraná.",NA,NA,NA,NA,NA,"Croton macrobothrys Baill."
"33",NA,"W","Herbarium W","2003-0000464","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W. Punt 2001",NA,NA,NA,NA,"Silva,J.M. & Abe,L.M.",1999,12,15,"Brazil",NA,NA,"Pacas (Mun. Tunas do Paraná) Paraná.",NA,NA,NA,NA,NA,"Croton macrobothrys Baill."
"34",NA,NA,"Botany","U.1267507","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt W","2001-06-01T00:00:00.000+0000",NA,NA,NA,"Silva JM; Abe LM",1999,12,15,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1267507",NA,"Croton macrobothrys Baill."
"35",NA,"UEFS","HUEFS","89172","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"8",NA,"Ferretti, A.R.",1996,12,11,"Brazil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo cunha-Trilha do Rio Bonito",NA,NA,"Floresta Ombrófila Densa.","BRA:UEFS:HUEFS:0000089172",NA,"Croton macrobothrys Baill."
"36",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA071585","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Caruzo, M.B.R.","2004-03-01T00:00:00.000+0000",NA,"8",NA,"Ferretti, A.R. et al.",1996,12,11,"Brazil","São Paulo","Cunha",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA071585",NA,"Croton macrobothrys Baill."
"37",NA,"UEFS","HUEFS","71445","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","M.B.R.Caruzo","2004-04-01T00:00:00.000+0000",NA,"59816",NA,"Hatschbach, G.",1994,1,15,"Brazil","Paraná","Guaratuba","Descampado",NA,NA,NA,"BRA:UEFS:HUEFS:0000071445",NA,"Croton macrobothrys Baill."
"38",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","84120","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,"2013-09-01T00:00:00.000+0000",NA,"59816",NA,"Hatschbach, GM; Silva, JM",1994,1,15,"Brazil","Paraná","Guaratuba","Descampado",0,0,NA,"BRA:UFMG:BHCB:0000084120",NA,"Croton macrobothrys Baill."
"39",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","41530","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","B.S.Haiad","2004-08-04T00:00:00.000+0000",NA,"59816",NA,"G. Hatschbach; J.M. Silva",1994,1,15,"Brazil","Paraná","Guaratuba","Descampado",0,0,"Árvore, 12m, mata pluvial da encosta do morro. Alt.: 50m.","BRA:UFJF:CESJ:0000041530",NA,"Croton macrobothrys Baill."
"40",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA026836","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Cardoso-Leite, E. & Rodrigues, R.R.",NA,NA,"394",NA,"Cardoso-Leite, E. ; Oliveira, A.",1994,9,22,"Brazil","São Paulo","São Roque",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA026836",NA,"Croton macrobothrys Baill."
"41",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","17725","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W. Punt","2001-01-01T00:00:00.000+0000",NA,"61464",NA,"G. Hatschbach",1994,12,7,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre.",NA,NA,"Duplicata do MBM.HABITAT:Mata Pluvial.; HABITO:Árvore. 6,00m de altura.;FLOR:Flor creme-esverdeada.;","BRA:UFMS:CGMS:0000017725",NA,"Croton macrobothrys Baill."
"42",NA,"IAP","PACA-AGP","86433","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W. Punt","2001-01-01T00:00:00.000+0000",NA,"61464",NA,"Hatschbach, G.",1994,12,7,"Brazil","Pr","Cerro Azul","cabeceiras do Ribeirão do Tigre",NA,NA,"árvore 6m, flor creme-esverdeada Habitat: mata pluvial","BRA:IAP:PACA-AGP:0000086433",NA,"Croton macrobothrys Baill."
"43","2017-01-30T11:17:44.000+0000","JBRJ","RB","RB01217978","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W. Punt","2001-01-01T00:00:00.000+0000",NA,"61464",NA,"G. Hatschbach; J.M. Silva",1994,12,7,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre.",NA,NA,NA,"urn:catalog:JBRJ:RB:1217978",NA,"Croton macrobothrys Baill."
"44",NA,"UEFS","HUEFS","64712","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"61464",NA,"Hatschbach, G.",1994,12,7,"Brazil","Paraná","Cerro Azul","Cabeceira do Ribeirão do Tigre.",NA,NA,"Mata pluvial.","BRA:UEFS:HUEFS:0000064712",NA,"Croton macrobothrys Baill."
"45",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","2090","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W. Punt","2001-01-01T00:00:00.000+0000",NA,"61464",NA,"G. Hatschbach",1994,12,7,"Brazil","Pr","Cerro Azul","Cabeceiras do Ribeirão do Tigre",NA,NA,"árvore, 6 m, flor creme-esverdeada. Mata pluvial.","BRA:UTFPR:HCF:0000002090",NA,"Croton macrobothrys Baill."
"46",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","76296","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"61464",NA,"Hatschbach, GM",1994,12,7,"Brazil","Paraná","Cerro Azul",NA,0,0,NA,"BRA:UFMG:BHCB:0000076296",NA,"Croton macrobothrys Baill."
"47",NA,"Universidade Estadual de Londrina, UEL","FUEL","34907","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"s.n.",NA,"Barnes, R",1994,12,14,"Brazil","Rio de Janeiro","Nova Friburgo","Rio de Janeiro - Friburgo, estrada para, estrada para Friburgo",0,0,"Arvore alta; há 4km do marco do ponto mais alto do município.","BRA:UEL:FUEL:0000034907",NA,"Croton macrobothrys Baill."
"48",NA,"UnB","UB","150642","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W","2001-01-01T00:00:00.000+0000",NA,"61464",NA,"Hatschbach, G",1994,12,7,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão. Alt. 500m.",0,0,"Árvore, 6m, flor creme-esverdeada.; Mata pluvial.","BRA:UnB:UB:0000150642",NA,"Croton macrobothrys Baill."
"49","2017-10-18T12:09:38.000+0000","JBRJ","RB","RB00449071","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","M. B. Caruzo","2004-01-01T00:00:00.000+0000",NA,"59776",NA,"G. Hatschbach; J. M. Silva",1993,11,15,"Brazil","Paraná","Guaraqueçaba","Salto Morato.",NA,NA,"Árvore, 10 m, tronco fino.","urn:catalog:JBRJ:RB:449071",NA,"Croton macrobothrys Baill."
"50",NA,"MBM","MBM","156428","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W",NA,NA,"58455",NA,"Hatschbach, G; Ribas, OS",1992,12,16,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre",0,0,NA,"BRA:MBM:MBM:0000156428",NA,"Croton macrobothrys Baill."
"51",NA,"UFPR","UPCB","48711","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W.",NA,NA,"58455",NA,"Hatschbach, G.",1992,12,16,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre",NA,NA,"Árvore 5m, flor creme. Mata pluvial..","BRA:UFPR:UPCB:0000048711",NA,"Croton macrobothrys Baill."
"52",NA,"Universidade Estadual de Londrina, UEL","FUEL","32825","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W",NA,NA,"58455",NA,"Hatschbach, G; Ribas, OS",1992,12,16,"Brazil","Paraná","Cerro Azul",NA,0,0,"Arvore 5m; flor creme.","BRA:UEL:FUEL:0000032825",NA,"Croton macrobothrys Baill."
"53",NA,"Universidade Regional de Blumenau, FURB","FURB","4472","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W",NA,NA,"58455",NA,"Hatschbach, G.",1992,12,16,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre.",NA,NA,NA,"BRA:FURB:FURB:0000004472",NA,"Croton macrobothrys Baill."
"54",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","49034","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","W. Punt",NA,NA,"58455",NA,"G. Hatschbach",1992,12,16,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre.",NA,NA,"HABITAT:Mata pluvial.; HABITO:Árvore. 5,00m de altura.;FLOR:Flor creme.;","BRA:UFMS:CGMS:0000049034",NA,"Croton macrobothrys Baill."
"55",NA,"UCS","HUCS","35799","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W.",NA,NA,"58455",NA,"Hatschbach, G.; Ribas, O.S.",1992,12,16,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre",0,0,"árvore - 5 m - flor creme - Herbário MBM; mata pluvial","BRA:UCS:HUCS:0000035799",NA,"Croton macrobothrys Baill."
"56",NA,"Universidade Estadual Paulista, UNESP","HRCB","43951","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Punt, W.",NA,NA,"58455",NA,"Hatschbach, G.",1992,12,16,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre",NA,NA,"Árvore, 5m, flor creme","BRA:UNESPRC:HRCB:0000043951",NA,"Croton macrobothrys Baill."
