"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121305","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","Guedes, ML","2018-08-01T00:00:00.000+0000",NA,"1523","Gomes, FS",2013,3,27,"Brazil","Bahia","Una",NA,-39.181667,-15.281944,"Folhas cartáceas. Frutos passados. 35.1, parcela 04.","BRA:UFBA:ALCB:0000121305","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"2",NA,"UFPB","JPB","55761","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","Mariano Neto",NA,NA,"321","Oliveira, MN; Silva, GS; Rodrigues, AS",2011,11,26,"Brazil","Bahia","Itamari","Fazenda Mesquita., Floresta Estacional Semi Decidual",-39.635583,-13.725611,"Árvore; Folhas alternas, margem inteira, oblongas. Inflorescência em espiga vermelha. Infrutescência carnosa, verde, indeiscente.","BRA:UFPB:JPB:0000055761","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"3",NA,"UESB","HUESB","6915","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","Mariano Neto.",NA,NA,"321","Oliveira, M.N.; Silva, G.S.; Rodrigues, A.S.; Silva, G.S.; Rodrigues, A.S.",2011,11,26,"Brazil","Bahia","Itamari","Fazenda Mesquita., Floresta Estacional Semi Decidual",-39.635583,-13.725611,"Árvore; Folhas alternas, margem inteira, oblongas. Inflorescência em espiga vermelha. Infrutescência carnosa, verde, indeiscente.","BRA:UESB:HUESB:0000006915","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"4",NA,"Cenargen","CEN","69354","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.",NA,NA,NA,"103","Márcia Luzia Cardoso Neves - HUEFS",2004,12,2,"Brazil","Ba","SANTA TERESINHA","Serra da Jibóia.",-39.476944,-12.869722,"Planta com ca. 7m. Inflorescência masculina creme em espiga. Látex amarelo-claro. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (121287). Feira de Santana - Bahia.","BRA:Cenargen:CEN:0000069354","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"5",NA,"UEFS","HUEFS","121287","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.",NA,NA,NA,"103","Neves, M.L.C.",2004,12,2,"Brazil","Bahia","Santa Terezinha","Serra da Jibóia.",-39.476944,-12.869722,"Mata.","BRA:UEFS:HUEFS:0000121287","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"6",NA,"NY","NY","663290","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","J. A. Kallunki",NA,NA,"989","S. C. de Sant'Ana",2000,9,23,"Brazil","Bahia",NA,"Area da EMARC. REserva Gregório Bondar",-39.2742,-14.6022,NA,"47ed3130-522e-47eb-98b9-5a155488e1b4","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"7",NA,"Instituto de Botânica, IBT","SP","311793","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","Oliveira, LSD","2009-06-01T00:00:00.000+0000",NA,"10966","Thomas, WW; Jardim, JG; Sant'Ana, SC; Pitanga, GV",1995,5,22,"Brazil","Bahia","Ilhéus","2.2 km north of Banco da Vitória on road leading to west edge of Mata da Esperança",-39.091111,-14.777222,NA,"BRA:IBt:SP:0000311793","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"8",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","9181","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","G. L. Webster",NA,NA,"2084","R. S. Pinheiro",1973,4,2,"Brazil","Bahia","GUARATINGA","Km 25 Rod. Guaratinga/Sao Paulinho.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000009181","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"9",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","5097","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","S. A. Mori",NA,NA,"294","T. S. dos Santos",1968,12,10,"Brazil","Bahia","UNA","Faz. Sao Rafael.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000005097","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"10","2012-09-10T12:08:38.000+0000","K","Herbarium","K000600962","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","Oliveira, L.",NA,"HOLOTYPE","s.n.","Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Recd. 11/73","http://specimens.kew.org/herbarium/K000600962","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"11",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","70887","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","A. M. Amorim",NA,NA,"1987","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una, estr. p/ Faz. Jaqueiral.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000070887","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"12",NA,"Instituto de Botânica, IBT","SP","363520","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","Oliveira, LAF","2012-12-10T00:00:00.000+0000",NA,"989","Sant'Ana, SC; Jardim, JG; Nunes, C; Silva, CBC",NA,NA,NA,"Brazil","Bahia","Uruçuca","Área da EMARC",-39.274278,-14.602222,NA,"BRA:IBt:SP:0000363520","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"13",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","63805","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.","L. Oliveira",NA,NA,"6003","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Ca. 2Km ao NNE do Banco da Vitória, na estrada que corre na borda oeste da mata.",-39.091111,-14.777222,"Ambiente: Mata Higrofila. Habito: Árvore, ca. 6m.","BRA:CEPLAC:CEPEC:0000063805","Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
"14",NA,"G","Geneva Herbarium – General Collection (G)","G-G-308663/1","Ophthalmoblapton pedunculare Müll.Arg.","Euphorbiaceae","Ophthalmoblapton","pedunculare","Müll.Arg.",NA,NA,"TYPE",NA,"Riedel, L. (Coll. De Candolle)",NA,NA,NA,"Brazil",NA,NA,"Brésil - Almada",-53.08972,-10.77306,NA,NA,"Ophthalmoblapton pedunculare Müll.Arg.",NA,NA,NA,NA,NA
