"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-18T17:18:46.000+0000","JBRJ","RB","RB00708401","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.","I.Cordeiro","2005-11-16T00:00:00.000+0000",NA,"1408",NA,"S.J.Silva Neto; et al.",2000,6,27,"Brazil","Rio de Janeiro","Duque de Caxias","Interior de mata. Reserva da Petrobras",-43.266667,-22.55,"Árvore ciófila, cerca de 15m de altura; folhas breve dicolores cartáceas;inflorescência com botões verdes; flores com corola  verde. Coleta de amostra de madeira. CAP 34,4.","urn:catalog:JBRJ:RB:708401",NA,"Caryodendron janeirense Müll.Arg."
"2",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA120112","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.","Cordeiro, I.","2005-11-16T00:00:00.000+0000",NA,"1408",NA,"Neto, S.J.S.",2000,6,27,"Brazil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, interior de mata.",-43.266667,-22.55,NA,"BRA:ESALQ:ESA:0ESA120112",NA,"Caryodendron janeirense Müll.Arg."
"3",NA,"IAC","IAC","38372","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.","F.A.L. Moraes","1999-08-26T00:00:00.000+0000",NA,"151",NA,"F.A.L. Moraes",1999,8,26,"Brazil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque",-47.065751,-22.9056,NA,"BRA:IAC:IAC:0000038372",NA,"Caryodendron janeirense Müll.Arg."
"4",NA,"Instituto de Botânica, IBT","SP","447362","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.","Cordeiro, I","2013-08-01T00:00:00.000+0000",NA,"127",NA,"Frutuoso, LCF; Gomes Klein, VL; Costa, DP",1990,10,20,"Brazil","Rio de Janeiro","Parati","Caminho da Praia dos Antigos para Praia Negro.",0,0,NA,"BRA:IBt:SP:0000447362",NA,"Caryodendron janeirense Müll.Arg."
"5",NA,"Instituto de Botânica, IBT","SP","329239","Caryodendron grandifolium (Müll.Arg.) Pax","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax","Webster, GL","1989-01-01T00:00:00.000+0000",NA,"50694",NA,"Hatschbach, G; Silva, JM",1986,11,6,"Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal.",0,0,"Arbusto, 3m de altura, flor esverdeada. Mata pluvial.","BRA:IBt:SP:0000329239",NA,"Caryodendron grandifolium (Müll.Arg.) Pax"
"6",NA,"MBM","MBM","111212","Caryodendron grandifolium (Müll.Arg.) Pax","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax","Webster, GL",NA,NA,"50694",NA,"Hatschbach, G; Silva, JM",1986,11,6,"Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal",0,0,NA,"BRA:MBM:MBM:0000111212",NA,"Caryodendron grandifolium (Müll.Arg.) Pax"
"7",NA,"MBML","MBML-HERBARIO","10972","Caryodendron grandifolium (Müll.Arg.) Pax","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax","G. L. Webster/1989",NA,NA,"50694",NA,"G. Hatschbach; et al",1986,11,6,"Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal",-41.243611,-20.368611,"Arbusto, 3m. Flor esverdeada. Mata pluvial.","BRA:MBML:MBML-HERBARIO:0000010972",NA,"Caryodendron grandifolium (Müll.Arg.) Pax"
"8","2016-01-18T00:00:00.000+0000","K","Herbarium","K001206901","Caryodendron grandifolium (Müll.Arg.) Pax","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax",NA,NA,NA,"5553",NA,"Krukoff, B.A.",1933,8,17,"Brazil",NA,NA,NA,NA,NA,"[Multiple sheets: K001206900]","http://specimens.kew.org/herbarium/K001206901",NA,"Caryodendron grandifolium (Müll.Arg.) Pax"
"9","2014-07-08T03:38:10.000+0000","JBRJ","RB","RB00424472","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.","M. Emmerich","2006-04-25T00:00:00.000+0000",NA,NA,NA,"Pessoal do Horto Florestal",1927,11,10,"Brazil","Rio de Janeiro","Rio de Janeiro","Grotão do H. Frlorestalk.",NA,NA,"Árvore de 10-15 m de alt.","urn:catalog:JBRJ:RB:424472",NA,"Caryodendron janeirense Müll.Arg."
"10","2014-07-08T03:38:11.000+0000","JBRJ","RB","RB00424467","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.","M. Emmerich","2006-04-25T00:00:00.000+0000",NA,NA,NA,"Antenor",1927,11,4,"Brazil","Rio de Janeiro","Rio de Janeiro","Mata Escura. Obras pulbicas perto do Horto Florestal.",NA,NA,"Árvore de 8-10m de alt. flores esverdeadas.","urn:catalog:JBRJ:RB:424467",NA,"Caryodendron janeirense Müll.Arg."
"11","2014-07-08T03:38:10.000+0000","JBRJ","RB","RB00424476","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.","M. Emmerich","2006-04-25T00:00:00.000+0000",NA,NA,NA,"Pessoal do Horto Florestal (Antenor)",1927,11,4,"Brazil","Rio de Janeiro","Rio de Janeiro","Mata das obras Publicas perto da sede do Horto Florestal.",NA,NA,"Árvore de 8-10 m de alt.","urn:catalog:JBRJ:RB:424476",NA,"Caryodendron janeirense Müll.Arg."
"12","2015-11-07T04:05:36.000+0000","MNHN","P","P02440065","Caryodendron grandifolium (Müll.Arg.) Pax","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax",NA,NA,NA,NA,"1051","Riedel, L.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Reçu le 11 décembre 1906","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440065",NA,"Caryodendron grandifolium (Müll.Arg.) Pax"
"13","2012-07-19T00:00:00.000+0000","BR",NA,"BR0000013314187","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.",NA,NA,NA,"8325",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013314187",NA,"Caryodendron janeirense Müll.Arg."
"14",NA,"G","Geneva Herbarium – General Collection (G)","G-G-298614/1","Caryodendron grandifolium (Müll.Arg.) Pax","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax",NA,NA,"ISOTYPE",NA,NA,"Riedel, L. (Coll. De Candolle)",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro - Rio de Janeiro/Estado do Rio de Janeiro",-42.9125,-22.48222,NA,NA,NA,"Caryodendron grandifolium (Müll.Arg.) Pax"
"15","2016-01-18T00:00:00.000+0000","K","Herbarium","K001206904","Caryodendron grandifolium (Müll.Arg.) Pax","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax",NA,NA,NA,"7827",NA,"Glaziou",NA,NA,NA,"Brazil",NA,"Rio de Janeiro","Corcovado.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001206904",NA,"Caryodendron grandifolium (Müll.Arg.) Pax"
"16","2012-07-19T00:00:00.000+0000","BR",NA,"BR0000013314163","Caryodendron janeirense Müll.Arg.","Euphorbiaceae","Caryodendron","janeirense","Müll.Arg.",NA,NA,NA,"6708",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013314163",NA,"Caryodendron janeirense Müll.Arg."
