"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","258869","Gaui, TD"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","258868","Gaui, TD"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","257834","Silva, JAC da"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","257549","Silva, JAC da"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","230434","Melo, MFF"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","225603",NA
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","227239","Durigan, M"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","255942","Silva, JAC da"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","230288","Zartman, CE"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","225564","Ribeiro, JELS"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","217264","Melo, FF"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","255846","Silva, JAC da"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","218494","Oliveira, ACA"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","218415","Oliveira, ACA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","218416","Oliveira, ACA"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","217473","Oliveira, ACA"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","215687","Mattos, FD de A."
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","175534","Nee, MH"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","160437","Miralha, JMS"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","175978","Pereira, MJR"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","198851","Cunha, NML da"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","170627","Mori, SA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","184128","Cunha, NML da"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","180300",NA
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","175037","Pacheco, M"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","143595","Ferreira, CAC"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","143733","Ferreira, CAC"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","152797","Freitas, CAA"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","148533","Ferreira, CAC"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","120608","Rodrigues, WA"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","87185","Ferreira, CAC"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","73079","Mello, FC de"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","73207","Nascimento, JR"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","73346","Ramos, JF"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","73248","Nascimento, JR"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","59396","Monteiro, OP"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","56522","Monteiro, OP"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","60623","Mota, CDA da"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","67001","Mota, CDA da"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","62373","Co̻lho, DF"
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","50037","Monteiro, OP"
"42","Instituto Nacional de Pesquisas da Amazônia (INPA)","50629","Loureiro, AA"
"43","Instituto Nacional de Pesquisas da Amazônia (INPA)","48183","Loureiro, AA"
"44","Instituto Nacional de Pesquisas da Amazônia (INPA)","43714","Rodrigues, WA"
"45","Instituto Nacional de Pesquisas da Amazônia (INPA)","45636","Rodrigues, WA"
"46","Instituto Nacional de Pesquisas da Amazônia (INPA)","46676","Prance, GT"
"47","Instituto Nacional de Pesquisas da Amazônia (INPA)","39597","Co̻lho, LF"
"48","Instituto Nacional de Pesquisas da Amazônia (INPA)","37200","Schultes, RE"
"49","Instituto Nacional de Pesquisas da Amazônia (INPA)","37173",NA
"50","Instituto Nacional de Pesquisas da Amazônia (INPA)","36009","Co̻lho, LF"
"51","Instituto Nacional de Pesquisas da Amazônia (INPA)","36111","Silva, MF da"
"52","Instituto Nacional de Pesquisas da Amazônia (INPA)","27906","Rodrigues, WA"
"53","Instituto Nacional de Pesquisas da Amazônia (INPA)","28368","Rodrigues, WA"
"54","Instituto Nacional de Pesquisas da Amazônia (INPA)","27751","Rodrigues, WA"
"55","Instituto Nacional de Pesquisas da Amazônia (INPA)","27786","Souza, JA de"
"56","Instituto Nacional de Pesquisas da Amazônia (INPA)","21146","Albuquerque, BWP de"
"57","Instituto Nacional de Pesquisas da Amazônia (INPA)","25949","Co̻lho, DF"
"58","Instituto Nacional de Pesquisas da Amazônia (INPA)","15534","Rodrigues, WA"
"59","Instituto Nacional de Pesquisas da Amazônia (INPA)","8216","Rodrigues, WA"
"60","Instituto Nacional de Pesquisas da Amazônia (INPA)","7711","Rodrigues, WA"
"61","Instituto Nacional de Pesquisas da Amazônia (INPA)","3005","Co̻lho, LF"
"62","Instituto Nacional de Pesquisas da Amazônia (INPA)","15727","Rodrigues, WA"
