"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"14",NA,"NY","NY","777953","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","J. A. Kallunki","2002-01-01T00:00:00.000+0000",NA,"2193","A. M. Amorim",1998,2,21,"Brazil","Bahia",NA,"Rod. Jussari/Palmira. Entrada ca. 7.5 km de Jussari. Fazenda Teimoso. RPPN Serra do Teimoso",-39.5286,-15.1581,NA,"1701a210-3ac8-4447-9cf2-51b51ef52287",NA,"Omphalea brasiliensis Müll.Arg."
"15","2010-05-13T21:22:00.000+0000","MO","MO","3148443","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","R. Spichier","1995-01-01T00:00:00.000+0000",NA,"Cervi 7109","Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier",1994,10,20,"Brazil","Alagoas",NA,"Municipio de Quebrangulo. Reserva Biológica de Pedra Talhada, Agreste, Area de transição Florestas Estacional Semidecidual / Decidual Contrafortes da Borborema, solos argilosos profundos com aflor. de rochas (gneiss) mata aberta.",-36.41666,-9.25,NA,"urn:catalog:MO:Tropicos:3148443","http://www.tropicos.org/Specimen/3148443","Omphalea brasiliensis Müll.Arg."
"16",NA,"NY","NY","1034342","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","R. Spichiger","1995-01-01T00:00:00.000+0000",NA,"CA7109","A. C. Cervi",1994,10,20,"Brazil","Alagoas",NA,"Reserva BiolÃ³gica de Pedra Talhada",-36.42,-9.25,NA,"8fe2e0ba-6b24-40c4-8bfb-b85fcc407e88",NA,"Omphalea brasiliensis Müll.Arg."
"17",NA,"G","Geneva Herbarium – General Collection (G)","G-G-223493/1","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","Spichiger, R. (1995)",NA,NA,NA,"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier",1994,10,20,"Brazil",NA,NA,"Pedra Talhada - Reserva biológica (Convenio IBAMA-Associação Pedra Talhada)/Estado de Alagoas",-36.41667,-9.25,NA,NA,NA,"Omphalea brasiliensis Müll.Arg."
"18",NA,"UFES","VIES","1128","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.",NA,NA,NA,"4145","Santos, T.S. dos; Judziewicz, E.J.",1986,3,4,"Brazil","Bahia","Una","Serra dos Quatis, 8,7 km E do São José, Rodovia São José/ Una. Mata higrófila no lado S da rodovia, com Anomochloa marantoidea, 5,5 km por ar ESE de São José.",-38.291667,-15.095,"Cipó, comum; frutas verdes, de 8 cm de diâmetro; látex incolor, irritante.","BRA:UFES:VIES:0000001128",NA,"Omphalea brasiliensis Müll.Arg."
"19",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","19513","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","A. R. Smith",NA,NA,"18030","R. M. Harley",1977,1,17,"Brazil","Bahia","ALCOBAÇA","Entre Alcobaça e Caravelas, Rod. BA-001. 23Km ao S de Alcobaça.",-39.25,-17.733333,"Ambiente: Restinga mista. Com área disturbada. Habito: Arbusto, 5m.","BRA:CEPLAC:CEPEC:0000019513",NA,"Omphalea brasiliensis Müll.Arg."
"20",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","6531","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","G. L. Webster","1984-07-16T00:00:00.000+0000",NA,"1058","R. S. Pinheiro",1971,3,5,"Brazil","Bahia","IBICARAÍ","Rod. Ibicarai/Itape.",NA,NA,"Ambiente: Plantacao de cacau. Habito: Trepadeira","BRA:CEPLAC:CEPEC:0000006531",NA,"Omphalea brasiliensis Müll.Arg."
"21",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","7520","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","G. L. Webster",NA,NA,"2034","T. S. dos Santos",1971,10,1,"Brazil","Espirito Santo","LINHARES","Km 6 a 8 do ramal a E, prox. a Vale do Rio Doce.",NA,NA,"Ambiente: Mata Higrofila. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000007520",NA,"Omphalea brasiliensis Müll.Arg."
"22","2014-07-08T07:00:08.000+0000","JBRJ","RB","RB00087060","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.",NA,NA,NA,"6030","A. P. DUARTE",1961,8,21,"Brazil","Bahia","Bahia","ENTRE PORTO SEGURO E AJUDA.",NA,NA,"PALNTA TREPADEIRA GRANDE CIPÓ COM QUASE 0, 10 DE DIAMETRO , ATINGINDO ATÉ 20 M . OU MAIS DE ALTURA","urn:catalog:JBRJ:RB:87060",NA,"Omphalea brasiliensis Müll.Arg."
"23",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","81099","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","J. G. Jardim",NA,NA,"2214","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari, Faz. Teimoso. RPPN Serra do Teimoso. Árvore 370.",-39.528611,-15.158056,"Ambiente: Mata Higrofila. Habito: Trepadeira","BRA:CEPLAC:CEPEC:0000081099",NA,"Omphalea brasiliensis Müll.Arg."
"24",NA,"NY","NY","612317","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","L. J. Gillespie","1989-01-01T00:00:00.000+0000",NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,0,0,NA,"cd6a0e76-f7d1-4f90-9b17-d746b66a8817",NA,"Omphalea brasiliensis Müll.Arg."
"25",NA,"NY","NY","527281","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","J. A. Kallunki",NA,NA,"11346","W. W. Thomas",NA,NA,NA,"Brazil","Bahia",NA,"Parque Nacional Monte Pascoal. Along road from park entrance to nature/conference center",-40.5747,-15.2647,"Site: MP","3dc0f90a-1c33-4f1b-8ac8-9b84796961d8",NA,"Omphalea brasiliensis Müll.Arg."
"26",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","81789","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","J. G. Jardim",NA,NA,"2664","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 522.",-39.528611,-15.158056,"Ambiente: Mata mesófila. Habito: Trepadeira","BRA:CEPLAC:CEPEC:0000081789",NA,"Omphalea brasiliensis Müll.Arg."
"30",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","90679","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","I. Cordeiro",NA,NA,"3774","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","JUSSARÍ","Entrada 7,5Km da Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 38. Árvore 1085.",-39.531111,-15.154444,"Ambiente: Mata higrofila. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000090679",NA,"Omphalea brasiliensis Müll.Arg."
"31",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","39698","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.","T. S. dos Santos",NA,NA,"4145","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","una","8.7Km a E Rod. Sao Jose/Una. Serra dos Quatis.",-38.291667,-15.095,"Ambiente: Mata Higrofila. Habito: Trepadeira","BRA:CEPLAC:CEPEC:0000039698",NA,"Omphalea brasiliensis Müll.Arg."
"33","2016-01-05T00:00:00.000+0000","K","Herbarium","K001210442","Omphalea brasiliensis Müll.Arg.","Euphorbiaceae","Omphalea","brasiliensis","Müll.Arg.",NA,NA,NA,"s.n.","Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K001210442",NA,"Omphalea brasiliensis Müll.Arg."
