"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"UFPB","JPB","61421","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"4726",NA,"Nusbaumer, L",2015,10,31,"Brazil","Pernambuco","Jaqueira","Serra de Urubu, Localité de Jaqueira.",-35.841418,-8.72559,"arbre, 6 m; fl. jaune, ovaire vert, 3 stigmate jaunes enroulés vert l'extérieur; récolte photogr. in situ; récolté avec Flávio dos Santos Pereira; échantillon séché à l'air chaud; Forêt ombrophile submontagnarde, affleurement rocheux","BRA:UFPB:JPB:0000061421",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"2",NA,"IMA","MAC","57778","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"4153",NA,"L.Nusbaumer",2014,10,14,"Brazil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana de planície.",-36.733747,-9.399919,"Árvore ca. 13 m. Inflorescência terminal amarela; botões amarelos imaturos.; Mata Atlântica.","BRA:IMA:MAC:0000057778",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"3",NA,"UFES","VIES","38667","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","Moura, R.","2015-10-22T00:00:00.000+0000",NA,"748",NA,"Mayer, M.",2014,11,24,"Brazil","Espírito Santo","Presidente Kennedy",NA,NA,NA,"SW2141","BRA:UFES:VIES:0000038667",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"4",NA,"NY","NY","01806362","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"844",NA,"R. A. S. de Pontes",2012,11,22,"Brazil","Pernambuco",NA,"Ãgua Preta, Fazenda CamarÃ£o.",0,0,NA,"035fe919-29f8-4463-a41d-4569483eba50",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"5",NA,"UFPB","JPB","44884","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","García-González, JD","2010-04-01T00:00:00.000+0000",NA,"1459",NA,"García-González, JD",2010,3,4,"Brazil","Pernambuco","Igarassu","Usina São José, Mata de Piedade.",-35.007778,-7.836389,"Arvoreta de 4 metros de altura, crescendo dentro do fragmento perto de um riacho permanente. Apresenta látex. Frutos verdes. ; DE","BRA:UFPB:JPB:0000044884",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"6",NA,"MBML","MBML-HERBARIO","48859","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio/2011",NA,NA,"2",NA,"C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio",2010,9,23,"Brazil","Espírito Santo","Itarana","Reserva Ecológica Manieiro Matutina - atrás da capela",NA,NA,"Arvoreto, 9m altura, látex incolor, botões pequenos amarelo-esverdeados. CAP 20cm","BRA:MBML:MBML-HERBARIO:0000048859",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"7",NA,"USP","SPF","215845","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","Cordeiro, I","2015-06-01T00:00:00.000+0000",NA,"536",NA,"Daneu, L",2010,12,15,"Brazil","Bahia","Ibirataia",NA,-39.754167,-15.263889,NA,"BRA:USP:SPF:0000215845",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"8",NA,"Universidade Federal do Ceará, UFC","EAC","45452","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","Guedes, M.L.","2009-01-01T00:00:00.000+0000",NA,"357",NA,"Ramos, C.E.",2008,9,15,"Brazil","Bahia","Itagibá","Litoral sul, mata do Cacau",-39.731944,-14.167222,"Árvore, ca. 8m, látex branco, folha coriácea discolor, inflorescência com botões amarelo-claro; Mata ombrófila densa","BRA:UFC:EAC:0000045452",NA,"Senefeldera multiflora Mart.",NA
"9",NA,"Universidade Federal da Bahia (UFBA)","ALCB","86687","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","Guedes, ML","2009-01-01T00:00:00.000+0000",NA,"357",NA,"Ramos, C.H.A.; Alves, L. de J.; Santos, CE",2008,9,15,"Brazil","Bahia","Itacaré","Litoral Sul, Mata do Cacau",-39.731944,-14.167222,"de ca 8 m de altura, látex branco. Folhas coriáceas, discolores. Inflorescência com botões amarelo claro.","BRA:UFBA:ALCB:0000086687",NA,"Senefeldera multiflora Mart.",NA
"10",NA,"Universidade Federal da Bahia (UFBA)","ALCB","86670","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","Guedes, ML","2009-01-01T00:00:00.000+0000",NA,"466",NA,"Ramos, C.H.A.; Guedes, ML; et al.",2008,10,27,"Brazil","Bahia","Itacaré","Litoral Sul, Mata da Antena",-39.711111,-14.167222,"de ca 7 m de altura. Folhas coriáceas discolores, face adaxial verde brilhante. Inflorescência com flores femininas. Freqüente.","BRA:UFBA:ALCB:0000086670",NA,"Senefeldera multiflora Mart.",NA
