"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2018-08-27T12:22:11.000+0000","JBRJ","RB","RB01396760","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem","M. A. Oliveira","2017-09-29T00:00:00.000+0000",NA,"82",NA,"M. A. C. Souza",2017,4,7,"Brazil","Pernambuco","Pesqueira","Conglomerado do Inventário Florestal Nacional PE_120, 3-6-1",-36.900278,-8.280278,"Flor esverdeada","urn:catalog:JBRJ:RB:1396760",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"2",NA,"Universidade Regional de Blumenau, FURB","FURB","51529","Manihot carthagenensis (Jacq.) Müll.Arg.",NA,"Euphorbiaceae","Manihot","carthagenensis",NA,"(Jacq.) Müll.Arg.",NA,NA,NA,"2193",NA,"Lacerda, M.",2015,7,31,"Brazil","Bahia","Maragogipe","Pasto de Fazenda, beira da estrada para São Roque, ambos os lados.",NA,NA,"Látex branco, folhas em maioria peltadas, frutos verdes, lisos, muitos indivíduos jovens (ca. 1,5m)","BRA:FURB:FURB:0000051529",NA,"Manihot carthagenensis (Jacq.) Müll.Arg."
"3",NA,"UFRB","HURB","8890","Manihot carthagenensis (Jacq.) Müll.Arg.",NA,"Euphorbiaceae","Manihot","carthagenensis",NA,"(Jacq.) Müll.Arg.",NA,NA,NA,"1938",NA,"Martins, M.L.L.",2013,3,8,"Brazil","Bahia","Cotegipe","7,2km após Cotegipe; Sentido BA 242",-44.310778,-12.067944,"M92","BRA:UFRB:HURB:0000008890",NA,"Manihot carthagenensis (Jacq.) Müll.Arg."
"4",NA,"Universidade Federal do Ceará, UFC","EAC","54346","Manihot carthagenensis (Jacq.) Müll.Arg.",NA,"Euphorbiaceae","Manihot","carthagenensis",NA,"(Jacq.) Müll.Arg.","Loiola, M.I.B.","2018-05-01T00:00:00.000+0000",NA,"10979",NA,"Paula-Souza, J.",2012,4,26,"Brazil","Ceará","Santa Quitéria","serra dos Quirino ou dos Pajeú, cerca de 8,5km (em",-39.691236,-4.560236,"Árvore, 3,5m; preservado em álcool 70%.; Caatinga arbórea aberta.","BRA:UFC:EAC:0000054346",NA,"Manihot carthagenensis (Jacq.) Müll.Arg."
"5",NA,"UFRB","HURB","8859","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,3,11,"Brazil","Bahia","Sobradinho","Rodovia BA Sobradinho/Sento Sé;",-40.966306,-9.553944,"M22","BRA:UFRB:HURB:0000008859",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"6",NA,"UFRB","HURB","8860","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,3,12,"Brazil","Bahia","Sento Sé","estrada Sento Sé - Xique Xique; povoado Volta da Serra",-42.214306,-10.064306,"M29","BRA:UFRB:HURB:0000008860",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"7",NA,"UFRB","HURB","8852","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,3,8,"Brazil","Bahia","Jacobina","Ponte do Roncador - próximo a Jacobina;",-40.430861,-11.203783,"M04","BRA:UFRB:HURB:0000008852",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"8",NA,"UFRB","HURB","8848","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,3,10,"Brazil","Bahia","Casa Nova","BR 235;",-40.902519,-9.163472,"M15. 2 exsicatas","BRA:UFRB:HURB:0000008848",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"9",NA,"UFRB","HURB","8855","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,3,10,"Brazil","Bahia","Casa Nova",NA,-41.501722,-9.28775,"M18","BRA:UFRB:HURB:0000008855",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"10",NA,"UFRB","HURB","8849","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,3,10,"Brazil","Bahia","Remanso","BR 324 de Remanso para Dirceu Arcoverde;",-42.126722,-9.580861,"M20","BRA:UFRB:HURB:0000008849",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"11",NA,"UFRB","HURB","8856","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,3,8,"Brazil","Bahia","Feira de Santana","saída de Feira de Santana; BR 116",-38.994944,-12.272972,"M01","BRA:UFRB:HURB:0000008856",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"12",NA,"UFRB","HURB","8850","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,3,8,"Brazil","Bahia","Ipirá","estrada do Feijão; BA 052",-39.4775,-12.185028,"M02","BRA:UFRB:HURB:0000008850",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"13",NA,"UFRB","HURB","8857","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,4,18,"Brazil","Bahia","Santa Teresinha","BA Santa Terezinha - Itatim;",-39.684972,-12.707278,"M40","BRA:UFRB:HURB:0000008857",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"14",NA,"UFRB","HURB","8887","Manihot carthagenensis (Jacq.) Müll.Arg.",NA,"Euphorbiaceae","Manihot","carthagenensis",NA,"(Jacq.) Müll.Arg.",NA,NA,NA,NA,NA,"Martins, M.L.L.",2010,4,9,"Brazil","Bahia","Juacema","BR 407;",-40.230972,-10.149222,"M12","BRA:UFRB:HURB:0000008887",NA,"Manihot carthagenensis (Jacq.) Müll.Arg."
"15",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","3362","Manihot glaziovii Müll.Arg.",NA,"Euphorbiaceae","Manihot","glaziovii",NA,"Müll.Arg.","R.Carvalho","2010-04-01T00:00:00.000+0000",NA,"6129",NA,"A.M.Miranda",2010,4,13,"Brazil","Pernambuco","Ipubi","bota-fora da mina de gipsita da São Severino",0,0,"Arvoreta ca. 6 alt. caule adulto esfoliante, jovem verde-arroxeado, folhas membranáceas, frutos imaturos verdes.; Caatinga.; HABITAT: Caatinga.","BRA:CPATSA:HTSA:0000003362",NA,"Manihot glaziovii Müll.Arg."
"16",NA,"UEFS","HUEFS","183956","Manihot glaziovii Müll.Arg.",NA,"Euphorbiaceae","Manihot","glaziovii",NA,"Müll.Arg.",NA,NA,NA,"6129",NA,"Miranda, A.M.",2010,4,13,"Brazil","Pernambuco","Ipubi","Bota-fora da mina de gipsita da São Severino.",NA,NA,"Caatinga.","BRA:UEFS:HUEFS:0000183956",NA,"Manihot glaziovii Müll.Arg."
"17",NA,"UFRB","HURB","8888","Manihot carthagenensis (Jacq.) Müll.Arg.",NA,"Euphorbiaceae","Manihot","carthagenensis",NA,"(Jacq.) Müll.Arg.",NA,NA,NA,NA,NA,"Martins, M.L.L.",2010,4,9,"Brazil","Bahia",NA,"Rodovia Pindobaçú - Senhor do Bomfim (6km curva perigosa);",-40.344556,-10.695083,"M10","BRA:UFRB:HURB:0000008888",NA,"Manihot carthagenensis (Jacq.) Müll.Arg."
"18",NA,"UFRB","HURB","8858","Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem",NA,"Euphorbiaceae","Manihot","carthaginensis","glaziovii","subsp. glaziovii (Müll.Arg.) Allem",NA,NA,NA,NA,NA,"Martins M. L. L.",2010,4,18,"Brazil","Bahia","Iaçu","BA 048; 2,1km após o trevo da BR 116, sentido Iaçú",-39.860694,-12.837417,"M41","BRA:UFRB:HURB:0000008858",NA,"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"
"19",NA,"UFERSA","MOSS","9329","Manihot glaziovii Müll.Arg.",NA,"Euphorbiaceae","Manihot","glaziovii",NA,"Müll.Arg.",NA,NA,NA,"244",NA,"Silva, M.L.",2007,4,2,"Brazil","Rio Grande do Norte","Mossoró","Distrito de Alagoinha, Fazenda Experiemental Rafael Fernandes.",NA,NA,"Arbusto bem ramificado; coletada na caatinga hiperxerófila; solo arenoso, relevo plano; freqüente.","BRA:UFERSA:MOSS:0000009329",NA,"Manihot glaziovii Müll.Arg."
