"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"1","2016-01-05T00:00:00.000+0000","K","Herbarium","K001210407","Pausandra morisiana Radlk.",NA,"Euphorbiaceae","Pausandra","morisiana","Radlk.",NA,NA,NA,"11857",NA,"Mori, S.A.",1979,5,16,"brazil",NA,"santa cruz de cabralia","Estrada velha para Sta. Cruz de Cabralia e a Reserva Ecológica Pau-Brasil. Cerca de 15 km a NW de Porto Seguro.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001210407",NA,"Pausandra morisiana Radlk.",NA,NA,NA,NA,NA,NA
"2","2016-01-05T00:00:00.000+0000","K","Herbarium","K001210409","Pausandra morisiana Radlk.",NA,"Euphorbiaceae","Pausandra","morisiana","Radlk.",NA,NA,NA,"9814",NA,"Mori, S.A.",1978,3,21,"brazil",NA,"santa cruz de cabralia","Estação Ecológica dop Pau-Brasil e arredores, cerca de 16km a W de Porto Seguro.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001210409",NA,"Pausandra morisiana Radlk.",NA,NA,NA,NA,NA,NA
