"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2018-07-13T08:45:54.000+0000","JBRJ","RB","RB01394805","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","A. Kassner-Filho",NA,NA,"2514",NA,"A. Kassner-Filho; D. Santos; G. Bollmann; L. F. Althoff",2018,4,2,"Brazil","Santa Catarina","Alfredo Wagner",NA,-49.409167,-27.722222,"Flor branca  IFFSC - 2/279/coleta extra/árvore","urn:catalog:JBRJ:RB:1394805",NA,"Croton celtidifolius Baill.",NA,NA,NA
"2","2017-11-19T09:22:26.000+0000","JBRJ","RB","RB01066886","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","D. C. Kutschenko","2016-01-14T00:00:00.000+0000",NA,"1191",NA,"Luis Gustavo C. Rigon",2015,11,19,"Brazil","Rio de Janeiro","Valença","Conglomerado  61-4-2-25.  UTM  do  Ponto  Central:  E  (592693m)  N  (7531478m).  Fuso  do  GPS  (23K).",NA,NA,"Árvore, com 11,0 m de altura. Base reta. Casca interna vermelha e externa cinza, fina, estriada, indeiscente, com odor de vagem ao ser cortada. Com resina vermelha, pouco abundante, viscosa, sem odor.  Botão floral amarelo.  Nome Vulgar: Falso algodão.","urn:catalog:JBRJ:RB:1066886",NA,"Croton celtidifolius Baill.",NA,NA,NA
"3",NA,"MBM","MBM","405159","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","Kutschenko, DC","2016-01-14T00:00:00.000+0000",NA,"1191",NA,"Rigon, LGC",2015,11,19,"Brazil","Rio de Janeiro","Valença","Conglomerado 61-4-2-25",-44.099722,-22.32,"Árvore com 11 m de altura. Base reta. Casca interna vermelha e externa cinza, fina, estriada, indeiscente, com odor de vagem ao ser cortada. Com resina vermelha, pouco abundante, viscosa, sem odor. Botão floral amarelo.; Solo marrom,","BRA:MBM:MBM:0000405159",NA,"Croton celtidifolius Baill.",NA,NA,NA
"4",NA,"UNICAMP","UEC","190590","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","Pastório, F.F.","2016-03-10T00:00:00.000+0000",NA,"2859",NA,"Oliveira, A.A.",2015,12,9,"Brazil","Santa Catarina","Alfredo Wagner","soldadinho",-49.41,-27.629167,"arbustivo, botão floral; floresta ombrófila densa, estádio médio de regenração","BRA:UNICAMP:UEC:0000190590",NA,"Croton celtidifolius Baill.",NA,NA,NA
"5",NA,"UCS","HUCS","46549","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","Pastório, F. .F.","2016-03-10T00:00:00.000+0000",NA,"2859",NA,"Oliveira, A. .A.",2015,12,9,"Brazil","Santa Catarina","Alfredo Wagner","Soldadinho",-49.41,-27.629167,"Arbustivo, botão floral - IFFSC 2/310/Florística - Doação FURB 49306; Floresta Ombrófila Densa; Estágio médio de regeneração","BRA:UCS:HUCS:0000046549",NA,"Croton celtidifolius Baill.",NA,NA,NA
"6",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA130525","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","Souza, V.C.","2013-01-01T00:00:00.000+0000",NA,"35728",NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",2013,2,28,"Brazil","Rio de Janeiro","Piraí","Fragmento 56 (TAV). Floresta Ombrófila Densa.",-43.9871,-22.5971,NA,"BRA:ESALQ:ESA:0ESA130525",NA,"Croton celtidifolius Baill.",NA,NA,NA
"7","2016-02-29T14:20:46.000+0000","JBRJ","RB","RB01077328","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","E. Barboza","2015-04-14T00:00:00.000+0000",NA,"875",NA,"M.E. Engels et. al.;",2013,3,21,"Brazil","Paraná","Carambeí","Proximidades da Balsa.",NA,NA,"Subarbusto ca 50 cm; Caule castanho; Folhas verdes; flores com sépalas verdes. ovário castanho, estigma e estames sanescentes escuros","urn:catalog:JBRJ:RB:1077328",NA,"Croton celtidifolius Baill.",NA,NA,NA
"8",NA,"MBM","MBM","398080","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","Barboza, E","2015-04-14T00:00:00.000+0000",NA,"875",NA,"Engels, ME; Mazziero, FFF; Michelon, C; Canestraro, BK",2013,3,21,"Brazil","Paraná","Carambeí","proximidades da Balsa",0,0,"Subarbusto, ca. 50cm. Caule castanho. Folhas verdes. Flores com sépalas verdes, ovário castanho, estigma e estames senescentes escuros.","BRA:MBM:MBM:0000398080",NA,"Croton celtidifolius Baill.",NA,NA,NA
"9",NA,"UCS","HUCS","46154","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.","Sobral, M.","2010-01-25T00:00:00.000+0000",NA,"1432",NA,"Dreveck, S.; Carneiro, F.E.",2009,11,26,"Brazil","Santa Catarina","Joinville","Comfloresta.",-49.140833,-26.187222,"Florística IFFSC 1047 (Arbórea)","BRA:UCS:HUCS:0000046154",NA,"Croton celtidifolius Baill.",NA,NA,NA
"10","2014-07-22T18:56:05.000+0000","JBRJ","RB","RB00514896","Croton celtidifolius Baill.","Euphorbiaceae","Croton","celtidifolius","Baill.",NA,NA,NA,"6830",NA,"H.C. de Lima",2008,1,7,"Brazil","Rio de Janeiro","Petrópolis","Itaipava, Vale do Sossego, Condominio Vale do Sossego no final da Rua D. Fragmento de mata de encosta degradada.",-43.159444,-22.4675,"Árvore com 15 metros de altura. Tronco com casca lisa e pardacenta. DAP com aproximadamente 35 cm. Folhas discolores, face dorsal verde canescente. Inflorescências pendentes, flores perfumadas, alvo esverdeadas. Muito frequente.","urn:catalog:JBRJ:RB:514896",NA,"Croton celtidifolius Baill.",NA,NA,NA
