"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01397378","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","I. Cordeiro et M. Nadruz","",NA,"3409",NA,"M. Nadruz; F.R. Silva",2018,8,29,"brazil","Rio de Janeiro","Rio de Janeiro","Instituto de Pesquisas Jardim Botânico do RJ, Arboreto, canteiro 10A",-43.45231,-22.924471,"Lâmina foliar cartácea esverdeada discolor, um par de glândulas mais escuras na base; pedúnculo, pedicelo, cálice e fruto imaturo esverdeados. RBv 2483","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
"2",NA,NA,"RB","RB01118911","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","D.A. Folli","2015-10-15",NA,"7414",NA,"D.A. Folli",2015,10,8,"brazil","Espírito Santo","Cachoeiro de Itapemirim","Flona de Pacotuba. Estrada Trilha da Centenária",-41.188735,-20.769195,"Terrestre; porte arbóreo, 10m, fuste 5m, CAP fuste 54cm, diâmetro copa 3m; fuste cilíndrico; superfície casca lisa; botão verde, flor verde; exsudação incolor; descamação ausente","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
"3",NA,NA,"CVRD","15511","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","Domingos A. Folli","2015-10-15",NA,"7414",NA,"Folli, D.A.",2015,10,8,"brazil","Espírito Santo","CACHOEIRO DE ITAPEMIRIM","",-41.188735,-20.769195,"<ll>dwc_commonname:</ll> Amendoim","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
"4",NA,NA,"RB","RB00844004","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","D.A. Folli","2013-10-24",NA,"7126",NA,"D.A. Folli",2013,10,24,"brazil","Espírito Santo","Linhares","Reserva Natural da Vale; Municipal do MME.",-40.028138,-19.38214,"Arbóreo ca 5 m alt.; fuste de 1,8m; CAP fuste 28 cm; Diâmetro da copa 2 m; flor e botão verde","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
"5",NA,NA,"CVRD","14604","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","Domingos A. Folli","2013-10-24",NA,"7126",NA,"Folli, D.A.",2013,10,24,"brazil","Espírito Santo","LINHARES","",-40.028138,-19.38214,"<ll>dwc_commonname:</ll> Amendoim","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
"6",NA,NA,"RB","RB00776059","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","","",NA,"1934",NA,"A. Lobão; G. Paes Lopes, M. Trovó",2012,5,19,"brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Seção Alto da Boa Vista, estrada principal do Parque.",-43.45231,-22.924471,"Árv., ca. 9m alt., látex branco, fruto verde claro","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
"7",NA,NA,"SP","420166","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","Cordeiro, I","2009-08-01",NA,"772",NA,"Lima, RAF",2009,8,13,"brazil","São Paulo","São Sebastião","Na beira do Rodovia SP 55, aproximadamente no km 75",-45.675556,-23.758611,"","Caryodendron janeirense Müll.Arg.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"HPL","9289","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","A. Campos-Rocha","2007-07-27",NA,"63",NA,"A. Campos-Rocha",2007,7,27,"brazil","São Paulo","Nova Odessa","Coletado e cultivado no Instituto Plantarum.",-47.28475,-22.784065,"","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
"9",NA,NA,"IAC","46906","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","Cordeiro, Inês","2014-10-13",NA,"1693",NA,"R.B. Torres; L.C. Bernacci; J.A.M.A. Gomes; E. Ramos & O.A. Santos",2006,2,23,"brazil","São Paulo","Ubatuba","Fazenda Capricórnio",-45.084632,-23.366386,"","Caryodendron janeirense Müll.Arg.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"RB","RB01194148","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","I. Cordeiro","",NA,"6687",NA,"L.S. Leoni; USP; Kew Garden",2006,11,24,"brazil","Minas Gerais","Divino","Fazenda Fortaleza.",-42.176282,-20.590452,"","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
"11",NA,NA,"SPSF","43835","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","I.Cordeiro","2010-11-25",NA,"6297",NA,"N. M. Ivanauskas",2005,5,12,"brazil","Rio de Janeiro","Paraty","",NA,NA,"GEOGRAFIA: Córrego dos Micos;","Caryodendron janeirense Müll.Arg.",NA,NA,"GBIF"
"12",NA,NA,"IAC","42662","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","I. Cordeiro","2004-04-12",NA,"792",NA,"J.E.A. Bertoni & A. Geremias",2002,10,12,"brazil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Terra Roxa, L3 - P41",-47.086761,-22.863721,"","Caryodendron janeirense Müll.Arg.",NA,"original coordinates OK","GBIF"
"13",NA,NA,"NY","02681766","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","","",NA,"1408",NA,"S. J. da Silva Neto",2000,6,27,"brazil","Rio de Janeiro","","Interior de mata. Reserva da Petrobras",-43.266667,-22.55,"","Caryodendron janeirense Müll.Arg.",NA,"original coordinates outside municipality original in  falls in duque de caxias","GBIF"
"14",NA,NA,"SPSF","29333","Caryodendron janeirense Müll.Arg.",NA,"Euphorbiaceae","Caryodendron","janeirense",NA,"Müll.Arg.","","",NA,"2285",NA,"I.Cordeiro",2000,8,23,"brazil","São Paulo","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba",-45.488504,-23.638724,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;","Caryodendron janeirense Müll.Arg.",NA,"centroide mpo OK","GBIF"
