"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","HERBAM","17515","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","Koch, AK","2017-07-20","","401","","Zanzini, LP","2017","6","13","brazil","Mato Grosso","Paranaíta","UHE São Manoel - Reservatório UTM(0495681/8976929)","-56.684596","-9.592842","Flora UHE São Manoel - FAESPE- HERBAM","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","centroide mpo (0)","GBIF"
"2","","","HERBAM","13400","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","Koch, AK","2016-09-16","","98","","Lage, LA; Zanin, H","2016","8","16","brazil","Pará","Jacareacanga","UHE São Manoel - Linha de Transmissão ME UTM(05175","-57.303127","-7.445992","Flora UHE São Manoel - FAESPE- HERBAM","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","centroide mpo (0)","GBIF"
"3","","","RB","RB01335806","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","I.CORDEIRO & SILVA,O.L.M.","","","985","","D.S. Costa; et al","2016","8","20","brazil","Acre","Sena Madureira","Floresta Estadual do Antimary. Ramal do Úirapuru, a margem do ramal","-6.265","-9.28","","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","original coordinates","GBIF"
"4","","","RB","RB01197448","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","D.M. Torres; M.P.P. do Nascimento","","","351","","D.M. Torres; M.P.P. do Nascimento; R. Nascimento; A.E. Brina","2015","2","27","brazil","Rondônia","Porto Velho","Módulo Búfali - T1 5000","-64.610556","-9.176667","","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","original coordinates","GBIF"
"5","","","RB","RB00825503","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","I.CORDEIRO","","","937","","N.C. Bigio; et al.","2013","5","10","brazil","Rondônia","Nova Mamoré","Parque Estadual de Guajará-Mirim, trilha da Cachoeora de 1,7 km.","-64.558056","-10.320278","Em flor","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","original coordinates","GBIF"
"6","","","HERBAM","8060","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","Silva, DR","2012-04-21","","Laranja 125974","","Soares, CRA; Melo, JAM; Matos, DL; Silva, GM; Santos, MG; Gusmão, E","2012","4","12","brazil","Pará","Jacareacanga","Terra Firme.","-56.776389","-9.338889","UHE Teles Pires","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","original coordinates","GBIF"
"7","","","RB","RB00830904","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","A.J.B. dos Santos","","","16190","","G. Pereira-Silva; et al","2012","4","25","brazil","Rondônia","Porto Velho","Estrada rio Madeira - povoado São Lourenço, km 07.","-65.043055","-9.500556","Árvore com cerca de 6m de altura. Frutos imaturos verdes. Ocasional","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","original coordinates","GBIF"
"8","","","HERBAM","8062","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","Silva, DR","2012-04-21","","Laranja 125976","","Soares, CRA; Melo, JAM; Matos, DL; Silva, GM; Santos, MG; Gusmão, E","2012","4","12","brazil","Pará","Jacareacanga","Terra Firme.","-56.776111","-9.338889","UHE Teles Pires","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","original coordinates","GBIF"
"9","","","HERBAM","8387","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","Silva, DR","2012-05-22","","Verde 2256373","","Soares, CRA; Santos, ML; Cazine, FF; Santos, MG; Damasceno, ASV; Leonardo, CN","2012","5","17","brazil","Pará","Jacareacanga","Terra Firme.","-56.772222","-9.340833","UHE Teles Pires","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","original coordinates","GBIF"
"10","","","HERBAM","8537","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","Euphorbiaceae","Dodecastigma","uleanus","","(Pax & K.Hoffm.) Ducke","Melo, JAM","2012-06-04","","Verde 2226524b","","Soares, CRA; Leonardo, CN; Bitencourt, EF; Gusmão E.; Melo, JBM","2012","6","4","brazil","Mato Grosso","Paranaíta","Terra Firme.","-56.783611","-9.322778","UHE Teles Pires","Anomalocalyx uleanus (Pax & K.Hoffm.) Ducke","","original coordinates","GBIF"
