"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","144232","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.","Huft, M.J.","1992-01-01T00:00:00.000+0000",NA,"65",NA,"Cordeiro, I dos R.",1985,6,16,"Brazil","Roraima",NA,"BR174 6 km ao S do equador., 6 Km ao S do Equador",NA,NA,NA,"urn:catalog:inpa:herbarium:32475",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"2","2008-05-27T22:02:00.000+0000","MO","MO","2952333","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,"Cordeiro 65",NA,"I. Cordeiro",1985,NA,NA,"Brazil","Roraima",NA,"6 km ao S do equador na Br 174 estrada Manaus/Caracarai. Campina.",-60.66666,0.06666,NA,"urn:catalog:MO:Tropicos:2952333","http://www.tropicos.org/Specimen/2952333","Hevea rigidifolia Müll.Arg.",NA,NA,NA
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","131168","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.","Schultes, R.E.","1994-01-01T00:00:00.000+0000",NA,"4461",NA,"Rosa, NA",1982,8,24,"Brazil","Pará",NA,"Seringal do Baldwin, Embrapa.",NA,NA,NA,"urn:catalog:inpa:herbarium:167367",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","7452","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.","Schultes, R.E.","1994-01-01T00:00:00.000+0000",NA,"1133",NA,"Rodrigues, WA",1959,3,NA,"Brazil","Amazonas",NA,"Alto rio Negro, Taracuá., Alto Rio Negro-  Taracuá.",NA,NA,NA,"urn:catalog:inpa:herbarium:157032",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"5",NA,"NY","NY","01416950","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,"28102",NA,"R. de Lemos Fróes",1952,3,28,"Brazil","Amazonas",NA,"Rio Içana, Tunuí; lado Leste.",-68.153048,1.39072,NA,"98bc3ff9-6276-4ad7-a6d2-ecc5c188dbd9",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"6","2014-07-08T07:38:26.000+0000","JBRJ","RB","RB00085912","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,"28059",NA,"R. L. Fróes",1952,3,27,"Brazil","Amazonas","Amazonas","Rio Içana, praia dos Patos.",NA,NA,"Árvore de 20m, flor amarela.","urn:catalog:JBRJ:RB:85912",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"7","2015-09-05T07:06:11.000+0000","MNHN","P","P04835285","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,NA,28132,"Fróes, R.L.",1952,3,29,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835285",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"8",NA,"US","Botany","2252879","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,"28132",NA,"R. L. Fróes",1952,3,29,"Brazil","Amazonas",NA,"Rio Içana, Serra Tunuí",NA,NA,NA,"http://n2t.net/ark:/65665/3129d0728-f868-4d25-9ca9-2f62ff4d1ad5",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"11","2015-09-05T07:06:11.000+0000","MNHN","P","P04835286","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,NA,9673,"Schultes, R.E.|Lopez, F.",1948,1,28,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835286",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"12",NA,"NY","NY","01416946","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,"9665",NA,"R. E. Schultes",1948,1,28,"Brazil","Amazonas",NA,"Rio Uaupés.  Ipanoré.",-68.512137,0.225176,NA,"8a673407-bb74-4202-9ec2-2c9d3943a72e",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
