"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"11",NA,"NY","NY","2423001","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,"618","L. Daneu",2011,11,12,"Brazil","Bahia",NA,"PARNA Serra das Lontras, trilha do TalhÃ£o",-39.3394,-15.1742,NA,"d70e51ec-3622-4825-a895-37020e796bcf","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"12",NA,"Universidade Regional de Blumenau, FURB","FURB","20057","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","Freitas, MF","2010-07-01T00:00:00.000+0000",NA,"3442","Verdi, M.",2010,1,28,"Brazil","Santa Catarina","Siderópolis","Belvedere Baixo.",-49.413056,-28.526389,"Florística IFFSC 59 (Arbórea)","BRA:FURB:FURB:0000020057","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"13","2017-10-18T22:58:47.000+0000","JBRJ","RB","RB00604245","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M.F.Freitas",NA,NA,"2361","J.L.Schmitt; et al",2010,5,15,"Brazil","Santa Catarina","Morro Grande","Três Barras.",-49.77,-28.71,"Altura:4m;Hábito:arvoreta;Habitat:interior do fragmento.","urn:catalog:JBRJ:RB:604245","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"14","2014-07-07T21:52:22.000+0000","JBRJ","RB","RB00660497","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M.F. Freitas","2007-06-21T00:00:00.000+0000",NA,"4142","J.R. Stehmann",2005,9,4,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",-40.539444,-19.982222,"Árvore com 7 m de altura, frutos imaturos verdes. Material preservado em álcool antes da secagem.","urn:catalog:JBRJ:RB:660497","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"15",NA,"UNICAMP","UEC","121598","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","Freitas, M.F.","2005-06-30T00:00:00.000+0000",NA,"175","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; et al.",2001,4,16,"Brazil","São Paulo","Cunha","Parque estadual da Serra do Mar, Núcleo Curucutu",-46.81825,-24.047694,"Frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana no entrono do Vale do Rio Mambu.","BRA:UNICAMP:UEC:0000121598","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"16",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA075337","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","Jung-Mendaçolli, S.L.","2005-01-01T00:00:00.000+0000",NA,"175","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.",2001,4,16,"Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu.",-46.8181,-24.047694,NA,"BRA:ESALQ:ESA:0ESA075337","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"17",NA,"USP","SPF","103050","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","Bernacci, LC","2004-02-01T00:00:00.000+0000",NA,"32717","Árbocz, GF",1995,2,9,"Brazil","São Paulo","Eldorado",NA,-48.392083,-24.646639,NA,"BRA:USP:SPF:0000103050","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"18",NA,"UNICAMP","UEC","73028","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","Freitas, M.F.","2010-08-02T00:00:00.000+0000",NA,"32717","Árbocz, G.F.; et al.",1995,2,9,"Brazil","São Paulo","Eldorado","Caverna do Diabo, Mata Atlântica de encosta",-48.392083,-24.646639,"Árvore 5 m., frutos imaturos verdes, pecíolo e folha com nervura estriada","BRA:UNICAMP:UEC:0000073028","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"19",NA,"IAC","IAC","31849","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","L.C. Bernacci & S.L. Jung-Mendaçolli","1996-06-28T00:00:00.000+0000",NA,"639","J.A. Pastore & O.T. Aguiar",1995,8,11,"Brazil","São Paulo","Miracatu","Parque Estadual de Jurupara, região de Ribeirão do Mico",-47.4597,-24.2814,"PARATYPUS - Bol. Bot. Univ. São Paulo 16: 32, 34, f.1-8 (1997). Nome popular: pororoca-do-mato","BRA:IAC:IAC:0000031849","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"20",NA,"UNICAMP","UEC","74616","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","Freitas, M.F.","2005-06-30T00:00:00.000+0000",NA,"639","Pastore, J.F.B.; Aguiar, T.",1995,8,11,"Brazil","São Paulo","Miracatu","Parque Estadual de Jurupará",0,0,"Arvoreta 3m alt., frutos imaturos verdes.","BRA:UNICAMP:UEC:0000074616","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"21",NA,"IAC","IAC","31848","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","L.C. Bernacci & S.L. Jung-Mendaçolli","1996-06-28T00:00:00.000+0000",NA,"32717","G.F. Árbocz et al.",1995,11,9,"Brazil","São Paulo","Eldorado","Caverna do Diabo",-48.1081,-24.52,"PARATYPUS - Bol. Bot. Univ. São Paulo 16: 32, 34, f.1-8 (1997)","BRA:IAC:IAC:0000031848","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"22",NA,"UFPR","UPCB","23911","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","Freitas, M.F.","2013-09-01T00:00:00.000+0000",NA,"273","Negrelle, R.R.B.",1992,7,30,"Brazil","Santa Catarina","Itapoá","Reserva Volta Velha",NA,NA,"Árvore de aproximadamente 3m de altura, com botões. Próximo ao início da trilha..","BRA:UFPR:UPCB:0000023911","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"23",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA004701","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","Jung-Mendaçolli, S.L.","2005-01-01T00:00:00.000+0000",NA,"406","Catharino, E.L.M.",1985,9,21,"Brazil","São Paulo","Iguape",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA004701","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"24",NA,"IAC","IAC","31853","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","2002-08-15T00:00:00.000+0000",NA,"406","E.L.M. Catharino",1985,9,21,"Brazil","São Paulo","Iguape","Peropava, Fazenda Boa Vista",-47.5553,-24.7081,NA,"BRA:IAC:IAC:0000031853","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"25",NA,"Instituto de Botânica, IBT","SP","163946","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","Freitas, MF","1998-03-23T00:00:00.000+0000","PARATYPE","326","Jung, SL",1980,5,7,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica. Mata",0,0,"Árvore ca. 6 m alt., presença de canais secretores vermelhos no limbo e nervura mediana; pontuações no limbo. Frutos verdes com canais secretores vermelhos","BRA:IBt:SP:0000163946","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"26",NA,"IAC","IAC","31852","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","S.L. Jung-Mendaçolli & L.C. Bernacci","1996-06-28T00:00:00.000+0000",NA,"226","M.S.F. Silvestre",1979,11,28,"Brazil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga",-46.6361,-23.5475,"PARATYPUS - Bol. Bot. Univ. São Paulo 16: 32, 34, f.1-8 (1997)","BRA:IAC:IAC:0000031852","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"27",NA,"Instituto de Botânica, IBT","SP","38671","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","Freitas, MF","2001-03-01T00:00:00.000+0000","ISOTYPE","2","Handro, O",1948,7,22,"Brazil","São Paulo","São Paulo","Jardim Botânico",0,0,"Árvore, flores esverdeadas. Nativa no Jardim","BRA:IBt:SP:0000038671","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"28",NA,"MN","R-TIPOS","93689A","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","Jung-Mendaçolli,S.L.; Bernacci,L.C. & Freitas,M.F","2002-08-15T00:00:00.000+0000",NA,"11009","Brade, A.C.",1931,8,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa",NA,NA,NA,"BRA:MN:R-TIPOS:000093689A","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"29",NA,"MN","R-TIPOS","93689C","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","Jung-Mendaçolli,S.L.; Bernacci,L.C. & Freitas,M.F","2002-08-15T00:00:00.000+0000",NA,"11009","Brade, A.C.",1931,8,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa",NA,NA,NA,"BRA:MN:R-TIPOS:000093689C","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"30",NA,"MN","R-TIPOS","93689","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","Jung-Mendaçolli,S.L.; Bernacci,L.C. & Freitas,M.F","2002-08-15T00:00:00.000+0000",NA,"11009","Brade, A.C.",1931,8,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa",NA,NA,NA,"BRA:MN:R-TIPOS:0000093689","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"31","2014-07-22T10:44:26.000+0000","JBRJ","RB","RB00235688","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 8m x 27cm","urn:catalog:JBRJ:RB:235688","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"32","2014-07-22T10:44:17.000+0000","JBRJ","RB","RB00235669","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 11m x 51cm","urn:catalog:JBRJ:RB:235669","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"33","2014-07-22T10:42:46.000+0000","JBRJ","RB","RB00235703","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 10m x 39cm","urn:catalog:JBRJ:RB:235703","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"34","2014-07-22T10:44:12.000+0000","JBRJ","RB","RB00235679","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 6m x 19cm","urn:catalog:JBRJ:RB:235679","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"35","2014-07-22T10:44:27.000+0000","JBRJ","RB","RB00235683","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 8m x 16cm","urn:catalog:JBRJ:RB:235683","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"36","2014-07-22T10:44:22.000+0000","JBRJ","RB","RB00235694","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 8m x 39cm","urn:catalog:JBRJ:RB:235694","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"37","2014-07-22T10:44:16.000+0000","JBRJ","RB","RB00235664","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 9m x 46cm","urn:catalog:JBRJ:RB:235664","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"38","2014-07-22T10:44:14.000+0000","JBRJ","RB","RB00235660","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 8m x 17cm","urn:catalog:JBRJ:RB:235660","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"39",NA,"MBM","MBM","227329","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,"Primulaceae","Myrsine","hermogenesii","S.L.Jung-Mendacolli & L.C.Bernacci","Smith, LB",NA,NA,"552","Klein, R",NA,NA,NA,"Brazil","Santa Catarina","Brusque","Mato do Maluche",0,0,NA,"BRA:MBM:MBM:0000227329","Rapanea hermogenesii S.L.Jung-Mendacolli & L.C.Bernacci",NA,NA,NA,NA
"40","2014-07-22T10:44:24.000+0000","JBRJ","RB","RB00235692","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 9m x 43cm","urn:catalog:JBRJ:RB:235692","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
"41","2014-07-22T10:44:21.000+0000","JBRJ","RB","RB00235674","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,"Primulaceae","Myrsine","hermogenesii","(Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","M F Freitas","2003-04-14T00:00:00.000+0000",NA,NA,"J A Jarenkow",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida.",NA,NA,"Arvore 15m x 145cm","urn:catalog:JBRJ:RB:235674","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",NA,NA,NA,NA
