"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","242930","Sales, AC"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","244196","Amaral-Santos, A"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","251920","Silva, MDS"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","235432","Cassino, MF"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","237373","Santos, JFL"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","223552","Sales, AC"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","146874","Claudio, L"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","161346","Ara̼jo, AP de"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","149038","Pires, MJ"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","169911","Rosas Junior, A"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","115605","Ramos, JF"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","120189","Renner, SS"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","122920","Plowman, T"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","135450","Silva, MG da"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","85123","Clement, CR"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","83607","Madison, MT"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","66434","Falc̣o, M"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","55793","Lima, JP"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","46537","Co̻lho, DF"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","57561","Connant, DS"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","54811","Lima, JP"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","34884","Maas, PJM"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","1211A","Lu�_s, J"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","1686","Almeida, JC de"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","1966","Francisco, L"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","2791","Black, GA"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","78595","Black, GA"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","1211","Co̻lho, LF"
