"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"NY","NY","02706086","Catostemma milanezii Paula","Malvaceae","Catostemma","milanezii","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"70eb2336-6aab-4369-b56f-3371e0a7fbcd",NA,"Catostemma milanezii Paula"
"2","2/06/17 15:41","INPA","INPA","179385","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Esteves, GL",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"3","2/06/17 15:41","INPA","INPA","179386","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Esteves, GL",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, PrÌ_ximo a estaÌ¤Ì£o meteorolÌ_gica.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"4","2/06/17 15:41","INPA","INPA","190717","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Esteves, GL",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"5","2/06/17 15:41","INPA","INPA","202304","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Lemos, MC",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"EstaÌ¤Ì£o Esperimental de Silvicultura Tropical - ZF2.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"6","2/06/17 15:41","INPA","INPA","20584","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Esteves, GL",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Quadra 2.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"7","2/06/17 15:41","INPA","INPA","20584","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Esteves, GL",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Quadra 2.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"8","2/06/17 15:41","INPA","INPA","20590","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Paula, JE de",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"9","2/06/17 15:41","INPA","INPA","20608","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Paula, JE de",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, hectare B2.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"10","2/06/17 15:41","INPA","INPA","20823","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Esteves, GL",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Quadra 2.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"11","2/06/17 15:41","INPA","INPA","27931","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"BR174, Km 27, Estrada Manaus-CaracaraÌ_ km 27, num varadouro do lado direito.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
"12","2/06/17 15:41","INPA","INPA","58592","Catostemma milanezii","Bombacaceae","Catostemma",NA,"Paula",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Parcela experimental 060B, E2, E3, F2, F3.",NA,NA,NA,NA,NA,"Catostemma milanezii Paula"
