"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"IMA","MAC","56521","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson",NA,NA,NA,"13644",NA,"R.P.Lyra-Lemos; J.W.Alves-Silva; R.L.Silva; A.Santos",2013,6,15,"Brazil","Alagoas","Coruripe","Fazenda Capiatã A.",-36.298889,-10.215556,"Árvore. Frutos marrons.; Mata Atlântica.","BRA:IMA:MAC:0000056521",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"2",NA,"UEFS","HUEFS","182496","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson",NA,NA,NA,"1017",NA,"Popovkin, A.V.",2012,1,4,"Brazil","Bahia","Entre Rios","Imbé.",-38,-12.05,"Riaparian forest.","BRA:UEFS:HUEFS:0000182496",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"3",NA,"UEFS","HUEFS","175434","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson",NA,NA,NA,"848",NA,"Popovkin, A.V.",2011,3,16,"Brazil","Bahia","Entre Rios","Imbé.",-38,-12.05,"Atlantic Forest.","BRA:UEFS:HUEFS:0000175434",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"4",NA,"UEFS","HUEFS","174807","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson",NA,NA,NA,"3126",NA,"Carvalho-Sobrinho, J.G.de",2011,7,8,"Brazil","Bahia","Maraú","entrada à direita ca. 3km da entrada da cidade, propriedade particular Espaço 21.",-38.998056,-14.174167,"Restinga arbórea, dossel ca. 15-20m alt. Solo arenoso, serapilheira presente.","BRA:UEFS:HUEFS:0000174807",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"5",NA,"UEFS","HUEFS","174806","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson",NA,NA,NA,"3125",NA,"Carvalho-Sobrinho, J.G.de",2011,7,7,"Brazil","Bahia","Maraú","entrada à direita ca. 3km da entrada da cidade, propriedade particular Espaço 21.",-38.998056,-14.171389,"Restinga arbórea","BRA:UEFS:HUEFS:0000174806",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"6",NA,"UEFS","HUEFS","160088","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson","J.G.de Carvalho-Sobrinho","2011-10-01T00:00:00.000+0000",NA,"2711",NA,"Carvalho-Sobrinho, J.G.de",2010,2,28,"Brazil","Bahia","Entre Rios","Fazenda Mangueira",NA,NA,"Ecótono Ombrófila/Cerrado.","BRA:UEFS:HUEFS:0000160088",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"7",NA,"IMA","MAC","35608","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson","M.C.S.Mota","2016-11-08T00:00:00.000+0000",NA,"1826",NA,"Chagas-Mota; L.M.Leão",2009,2,4,"Brazil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.",0,0,"Árvore ca. 5 m de altura.; Restinga/Encosta","BRA:IMA:MAC:0000035608",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"8",NA,"IMA","MAC","35864","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson","M.C.S.Mota","2016-11-08T00:00:00.000+0000",NA,"1987",NA,"Chagas-Mota",2009,2,12,"Brazil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.",0,0,"Árvore ca. 7 m de altura. Estéril.; Restinga.","BRA:IMA:MAC:0000035864",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"9",NA,"UEFS","HUEFS","142034","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson","J.G.Carvalho-Sobrinho","2011-07-01T00:00:00.000+0000",NA,"13818",NA,"Queiroz, L.P.de",2008,8,19,"Brazil","Bahia","Maraú","Estrada à direita para uma propriedade particular, a ca. 3,0Km da entrada da cidade de Maraú.",-39,-14.158889,"Fragmento de restinga arbórea.","BRA:UEFS:HUEFS:0000142034",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"10",NA,"UEFS","HUEFS","93704","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson","M.C.Duarte","2010-08-01T00:00:00.000+0000",NA,"3752",NA,"Melo, E.",2005,2,26,"Brazil","Bahia","Alagoinhas","Campus da UNEB",-38.433333,-12.166667,"Vegetação sobre tabuleiro.","BRA:UEFS:HUEFS:0000093704",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"11",NA,"UEFS","HUEFS","92510","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson","M.C.Duarte","2010-08-01T00:00:00.000+0000",NA,"365",NA,"Carvalho-Sobrinho, J.G.de",2005,2,26,"Brazil","Bahia","Entre Rios","Área de poços da Petrobrás.",-37.953611,-11.885556,"Restinga arbustivo-arbórea, secundária, solo arenoso.","BRA:UEFS:HUEFS:0000092510",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"12",NA,"Instituto de Botânica, IBT","SP","401889","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson","Duarte, MC","2010-08-01T00:00:00.000+0000",NA,"348",NA,"Machado, MABL",2004,1,20,"Brazil","Alagoas","Coruripe","Fazenda Capiatã A. Bloco Goiabeira I",0,0,NA,"BRA:IBt:SP:0000401889",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
"13",NA,"UEFS","HUEFS","91642","Eriotheca obcordata A.Robyns & S.Nilsson","Malvaceae","Eriotheca","obcordata","A.Robyns & S.Nilsson","J.G.de Carvalho-Sobrinho","2007-07-01T00:00:00.000+0000",NA,"165",NA,"Silva, B.M.",2004,12,18,"Brazil","Bahia","Alagoinhas","Campus da UNEB",-38.413333,-12.176944,NA,"BRA:UEFS:HUEFS:0000091642",NA,"Eriotheca obcordata A.Robyns & S.Nilsson",NA,NA,NA
