"","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceID","acceptedNameUsage"
"1","NY","NY",1462155,"Pavonia paucidentata Fryxell","Malvaceae","Pavonia","paucidentata","Fryxell","P. A. Fryxell","2009-01-01T00:00:00.000+0000","HOLOTYPE",2533,"P. Fiaschi",2004,9,4,"Brazil","Bahia",NA,"Estrada de ValenÃ§a para Guaibim, ca. 2 km, entrada Ã  esq., 8 km, ramo vicinal Ã  esq. RPPN Ãgua Branca.",-39.0903,-15.3289,"d46ad9a2-0c6a-4037-a4fe-5fbb49fc615f","Pavonia paucidentata Fryxell"
"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
