"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"G","Geneva Herbarium – General Collection (G)","G-G-244327/1","Sterculia albidiflora Ducke","Malvaceae","Sterculia","albidiflora","Ducke","Ducke, A.",NA,"ISOTYPE",NA,NA,"Ducke, A. (Coll. Barbey-Boissier)",1923,8,4,"Brazil",NA,NA,"Pará - Rio Tapajoz (cir. Pará) silva collina ad cataractas Montanha/Estado do Pará",-52.53,-5.64861,NA,NA,"Sterculia albidiflora Ducke"
"3","2015-04-11T10:13:51.000+0000","S","VascularPlants","S-R-7661","Sterculia albidiflora Ducke","Malvaceae","Sterculia","albidiflora","Ducke",NA,NA,NA,"18105",18105,"A. Ducke",1923,8,4,"Brazil","Pará",NA,"Brazil, Pará, In collibus prope cataractum Montanha fluminis Tapajoz [Río Tapajós] medii (Civ. Pára) silva primaria",NA,NA,"Arch. Jard. Bot. Rio de Janeiro 4: 129. 1925","S:VascularPlants:S-R-7661","Sterculia albidiflora Ducke"
"4",NA,"UFMT","UFMT","11155","Sterculia albidiflora Ducke","Malvaceae","Sterculia","albidiflora","Ducke",NA,NA,NA,"s.n.",NA,"Ducke, A.",1923,8,4,"Brazil","Pará",NA,"Rio Tapajós, morro da montanha.",0,0,"árvore grande flores esbranquiçadas.","BRA:UFMT:UFMT:0000011155","Sterculia albidiflora Ducke"
"5","2017-10-19T11:22:26.000+0000","JBRJ","RB","RB00662422","Sterculia albidiflora Ducke","Malvaceae","Sterculia","albidiflora","Ducke",NA,NA,"HOLOTYPE",NA,NA,"Ducke, A.",1923,8,4,"Brazil","Pará","Pará","Rio Tapajóz, morro da montanha.",NA,NA,"Arv. Gr. Fl. Esbranquiçada.","urn:catalog:JBRJ:RB:662422","Sterculia albidiflora Ducke"
"8","2007-08-17T12:36:28.000+0000","K","Herbarium","K000380867","Sterculia albidiflora Ducke","Malvaceae","Sterculia","albidiflora","Ducke",NA,NA,NA,"18105",NA,"Ducke, A.",1923,8,4,"Brazil",NA,NA,"Prope medium fl. Tapajos (cir. Pará) in silvis collinum ad cataractas Montanha.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000380867","Sterculia albidiflora Ducke"
"10",NA,"B","FMNH-B-Types","9620","Sterculia albidiflora Ducke","Malvaceae","Sterculia","albidiflora","Ducke",NA,NA,"ISOTYPE","s.n.",NA,"A. Ducke",1923,8,4,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Sterculia albidiflora Ducke"
