"","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","modified","identificationQualifier","infraspecificEpithet","typeStatus","fieldNumber","comments","bibliographicCitation"
"1","MBML","MBML-HERBARIO",31688,"Eriotheca saxicola Carv.-Sobr.","Malvaceae","Eriotheca","saxicola","Carv.-Sobr.","J.G. Carvalho Sobrinho/Set.2013",NA,3424,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz",2007,9,11,"Brazil","Espírito Santo","Colatina","Alto moacir. Prop. Lalau",-40.552222,-19.343611,"Arbusto 3m, flores com cálice de cor marrom e corola de cor branca. Ambiente rupestre.","BRA:MBML:MBML-HERBARIO:0000031688","Eriotheca saxicola Carv.-Sobr.",NA,NA,NA,NA,NA,NA,NA
"2","UEFS","HUEFS",176588,"Eriotheca saxicola Carv.-Sobr.","Malvaceae","Eriotheca","saxicola","Carv.-Sobr.","J.G.Carvalho-Sobrinho","2016-09-01T00:00:00.000+0000",1647,"Demuner, V.",2006,1,18,"Brazil","Espírito Santo","Marilândia","Liberdade (Água. Viva, Pedra do Cruzeiro), Prop.: Aguiar A. Lovucini.",-40.550833,-19.348056,NA,"BRA:UEFS:HUEFS:0000176588","Eriotheca saxicola Carv.-Sobr.",NA,NA,NA,NA,NA,NA,NA
"3","UEFS","HUEFS",176589,"Eriotheca saxicola Carv.-Sobr.","Malvaceae","Eriotheca","saxicola","Carv.-Sobr.","J.G.de Carvalho-Sobrinho","2013-09-01T00:00:00.000+0000",1387,"Magnago, L.F.S.",2006,9,26,"Brazil","Espírito Santo","Marilândia","Liberdade (Água. Viva, Pedra do Cruzeiro), Prop.: Aguiar A. Lovucini.",-40.550833,-19.348056,NA,"BRA:UEFS:HUEFS:0000176589","Eriotheca saxicola Carv.-Sobr.",NA,NA,NA,NA,NA,NA,NA
