"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","fieldNumber","comments"
"11",NA,"US","Botany","3219950","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,"15646","G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos",1971,10,28,"Brazil","Amazonas",NA,"Basin of Rio Negro. Tapuruquara.",NA,NA,NA,"http://n2t.net/ark:/65665/31d2881c9-bcab-476d-abbe-4c1dd32bd243",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"12","2014-10-29T12:36:00.000+0000","MO","MO","2329563","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula","J. Paula","1970-01-01T00:00:00.000+0000","Fróes 22787","Ricardo de Lemos Fróes",1947,8,11,"Brazil","Amazonas",NA,"Manaus, rio Preto, mata de terra firme, piassabal.",NA,NA,NA,"urn:catalog:MO:Tropicos:2329563","http://www.tropicos.org/Specimen/2329563","Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"13","2014-10-29T12:36:00.000+0000","MO","MO","2329560","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula","J. Paula","1970-01-01T00:00:00.000+0000","Fróes 22802","Ricardo de Lemos Fróes",1947,10,11,"Brazil","Amazonas",NA,"Manaus, rio Preto, mata de caatinga, solo arenoso.",NA,NA,NA,"urn:catalog:MO:Tropicos:2329560","http://www.tropicos.org/Specimen/2329560","Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"14",NA,"NY","NY","02706093","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"742b5af8-305a-45cc-a8fa-10a798e17c45",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"15",NA,"NY","NY","2706095","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"bafb3f3e-3d3d-4507-b808-89eeec51d2fc",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"16",NA,"NY","NY","2706096","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"7e324d5e-8a98-4485-a9c6-e05805f1d65a",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"17",NA,"NY","NY","2706094","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"f83efa61-f592-4609-ac87-ef672aa89195",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"18",NA,"NY","NY","02706085","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"48c40202-ae89-429b-8afe-ef34d85000c1",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"19",NA,"Herbario Amazónico Colombiano","COAH","67565","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,"379","Roa, A.",NA,NA,NA,"Colombia",NA,"Inírida",NA,-67.934303,3.957333,NA,"14453",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"20",NA,"NY","NY","2711110","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"53af7e79-c24c-4fe9-ac40-1b35149b8684",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
"21",NA,"NY","NY","2711111","Catostemma cavalcantei Paula","Malvaceae","Catostemma","cavalcantei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"fe581938-2abf-48f2-a950-aab21e9e1d18",NA,"Catostemma cavalcantei Paula",NA,NA,NA,NA,NA
