"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"UEFS","HUEFS","239329","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso",NA,NA,NA,"4149",NA,"Cardoso, D.",2016,11,9,"Brazil","Bahia","Morro do Chapeu","Lajes, ca. 25 km no lado esquerdo da BA-052 sentido Irecê.",-41.331944,-11.494444,NA,"BRA:UEFS:HUEFS:0000239329","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"2","2016-05-17T10:04:57.000+0000","JBRJ","RB","RB01116250","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns",NA,NA,NA,"8",NA,"M.R. Sant´ana; et al",2008,11,20,"Brazil","Bahia","Morro do Chapéu","Lage - Cidade das Pedras",-41.333056,-11.488889,"Arbusto. Folhas verdes, alternas, compostas, membranáceas. Flores brancas, 4 pétalas, 4 sépalas, hermafrodita. Frutos apresentando 3 por flor","urn:catalog:JBRJ:RB:1116250","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"3",NA,"UEFS","HUEFS","101051","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","R.M.Santos","2007-08-01T00:00:00.000+0000",NA,"10910",NA,"Queiroz, L.P.de",2005,9,7,"Brazil","Bahia","Pilão Arcado","Limoeiro.",-42.898611,-10.137778,"Caatinga sobre solo arenoso quartzoso.","BRA:UEFS:HUEFS:0000101051","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"4",NA,"UEFS","HUEFS","101093","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","J.G.de Carvalho-Sobrinho","2006-01-01T00:00:00.000+0000",NA,"10951",NA,"Queiroz, L.P.de",2005,9,28,"Brazil","Bahia","Pilão Arcado","Estrada para as Carnaúbas. Lago Grande.",-42.730556,-9.951667,"Caatinga arbórea, dossel a ca. 4,0 m alt.","BRA:UEFS:HUEFS:0000101093","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"5",NA,"UEFS","HUEFS","103921","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","R.M.Santos","2007-08-01T00:00:00.000+0000",NA,"1520",NA,"Conceição, A.A.",2005,12,9,"Brazil","Bahia","Pilão Arcado","Caminho para Brejo do Zacarias(Brejinho).",-42.799722,-10.016389,"Vegetação dunas.","BRA:UEFS:HUEFS:0000103921","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"6",NA,"UEFS","HUEFS","83734","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G.de Carvalho-Sobrinho","2011-01-01T00:00:00.000+0000",NA,"949",NA,"Souza, E.B.",2004,6,18,"Brazil","Bahia","Morro do Chapéu","Área da Lagoa da Velha e das dunas, vegetação do tipo caatinga árboreo-arbustiva, com muitos afloramentos de arenito",-41.3325,-11.5,"Campo rupestre. Solo arenoso.","BRA:UEFS:HUEFS:0000083734","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"7",NA,"UEFS","HUEFS","88942","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G.de Carvalho-Sobrinho","2011-01-01T00:00:00.000+0000",NA,"2046",NA,"Borba, E.L.",2004,9,26,"Brazil","Bahia","Morro do Chapéu","Rod. Morro do Chapéu-Irecê, ca. 25 km de Morro do Chapéu, à esquerda, dunas próximo às Lages",-41.331389,-11.498056,"Campo rupestre.","BRA:UEFS:HUEFS:0000088942","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"8",NA,"MBM","MBM","283597","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","Carvalho Sobrinho, JC",NA,NA,"142",NA,"Junqueira, MER; et al.",2002,11,NA,"Brazil","Bahia","Morro do Chapéu","Dunas",0,0,NA,"BRA:MBM:MBM:0000283597","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"9",NA,"UEFS","HUEFS","66880","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G.de Carvalho-Sobrinho","2011-01-01T00:00:00.000+0000",NA,"166",NA,"Junqueira, M.E.R.",2002,12,4,"Brazil","Bahia","Morro do Chapéu","Dunas.",-40.783333,-11.066667,NA,"BRA:UEFS:HUEFS:0000066880","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"10",NA,"Instituto de Botânica, IBT","SP","351613","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","Duarte, MC","2008-06-12T00:00:00.000+0000",NA,"3427",NA,"Melo, E; França, F; Marques da Silva, B; Sena, L; Rodrigues, M",2001,4,21,"Brazil","Bahia","Morro do Chapéu","Ca. 20 km W de Morro do Chapéu, na estrada para Irecê",-41.332778,-11.498056,NA,"BRA:IBt:SP:0000351613","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
