"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","27723","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Esteves, G.L.","1997-08-01T00:00:00.000+0000",NA,"INPA27723","Albuquerque, BWP de",1969,11,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, picada do Levantamento Diagnóstico.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:2172","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","27723","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Esteves, G.L.","1997-08-01T00:00:00.000+0000",NA,"INPA27723","Albuquerque, BWP de",1969,11,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, picada do Levantamento Diagnóstico.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:233492","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","27723","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Esteves, G.L.","1997-08-01T00:00:00.000+0000",NA,"INPA27723","Albuquerque, BWP de",1969,11,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, picada do Levantamento Diagnóstico.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:233492","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21253","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,"INPA21253","Co̻lho, LF",1968,5,31,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 104.",NA,NA,NA,"urn:catalog:inpa:herbarium:29163","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21285","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Esteves, G.L.","1997-08-01T00:00:00.000+0000",NA,"45","Souza, JA de",1968,7,17,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:190563","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"16",NA,"UNICAMP","UEC","34182","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Rodrigues, W.","1968-01-01T00:00:00.000+0000",NA,"45","Aloísio, J.",1968,7,17,"Brazil","Amazonas",NA,"Reserva Florestal Ducke. Mate de terra firme. Solo argiloso.",0,0,"Árvore de 25 m de altura x 50 cm de diâmetro. Flores em botões.","BRA:UNICAMP:UEC:0000034182","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"17","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Setz, EZP",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"18","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Azambuja, CAP",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"19","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Prance, GT",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"20","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Ribeiro, JELS",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"21","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Miralha, JMS",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"22","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Miralha, JMS",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"23","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Rodrigues, WA",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Rodrigues, WA",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"25","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Amaral, IL do",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"26","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Vicentini, A",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"27","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Ribeiro, JELS",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"28","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Vicentini, A",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"29","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Vicentini, A",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"30","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Souza, MAD de",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"31","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Souza, MAD de",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"32","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Cavalcante, PB",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"33","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Vieira, MGG",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"34","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Nascimento, JR",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"35","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Nascimento, JR",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"36","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Setz, EZP",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"37","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Azambuja, CAP",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"38","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Prance, GT",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"39","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Ribeiro, JELS",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"40","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Miralha, JMS",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"41","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Miralha, JMS",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"42","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Rodrigues, WA",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"43","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Rodrigues, WA",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"44","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Amaral, IL do",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
"45","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Vicentini, A",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula",NA,NA,NA,NA,NA
