"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","217283","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","G.M.Antar & J.G.Carvalho-Sobrinho","2014-08-01T00:00:00.000+0000",NA,"3761","Ceccantini, G.C.T.",2012,7,17,"Brazil","Tocantins","Almas","Estrada. Área de represa.",-47.179444,-11.709722,"Cerrado","BRA:UEFS:HUEFS:0000217283","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"2",NA,"USP","SPF","206289","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","Carvalho-Sobrinho, JG; Antar, GM","2014-08-01T00:00:00.000+0000",NA,"3761","Ceccantini, GCT",2012,7,17,"Brazil","Tocantins","Almas","Estrada. Área de represa.",0,0,"Coordenada: 8704630 262448 S Zona 23L; Arvoreta 4 m alt. Tronco coletado a 2,5 m. Pétalas rosáceas extremidade do cálice com pontos vinho. Casca vinho quando cortada, madeira branca.","BRA:USP:SPF:0000206289","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"3",NA,"Instituto de Botânica, IBT","SP","427154","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","Carvalho Sobrinho, JG","2011-07-26T00:00:00.000+0000",NA,"1519","Oliveira, FCA; et al.",2009,7,5,"Brazil","Tocantins","Almas","Bacia do Tocantins. Sub-bacia Manuel Alves da Natividade",-47.211111,-11.593611,NA,"BRA:IBt:SP:0000427154","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"4",NA,"UNITINS","HUTO","2557","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","Jefferson, S.C.","2011-02-01T00:00:00.000+0000",NA,"1519","Oliveira, F.C.A.",2009,7,5,"Brazil","Tocantins","Almas","Bacia do Tocantins. Sub-bacia do rio Manuel Alves da Natividade. Estrada Agropecuária Pica-pau. Solo areno argiloso-quartzoso. Relevo ondulado",-47.211111,-11.593611,"Arbusto. Casca cinza com estrias cor verde. Botões florais cor verde. Ocasional; Cerrado e campo","BRA:UNITINS:HUTO:0000002557","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"5",NA,"UEFS","HUEFS","167479","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","J.G.Carvalho-Sobrinho","2012-06-01T00:00:00.000+0000",NA,"1519","Oliveira, F.C.A.",2009,7,5,"Brazil","Tocantins","Almas","Bacia do Tocantins. Sub-bacia: Manuel Alves da Natividade(T-5, área 4 b, ponto 22). Estrada para Agropecuária Pica Pau.",-47.211111,-11.593611,"Cerrado e Campo.","BRA:UEFS:HUEFS:0000167479","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"6","2017-10-19T04:43:45.000+0000","JBRJ","RB","RB00495111","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","J.G.Carvalho-Sobrinho",NA,NA,"4639","R.C. Forzza; R. F. Monteiro, M. M. Saavedra, R. Moura & M. G. Avelar",2007,7,23,"Brazil","Tocantins","Tocantins","Campos Belos. Estrada Arrais-Natividade (TO 050 - km 348), 77 km de Arrais. Mata Seca. Semelhante à Caatinga.",-47.201944,-12.464722,"Árvore 2-4 m alt., sem folhas. Botões rosa-claro; cálice verde; pétalas alvas a levemente rosadas; filetes alvos e anteras amarelas. Frutos jovens verdes.","urn:catalog:JBRJ:RB:495111","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"7",NA,"UEFS","HUEFS","96145","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","J.G.de Carvalho-Sobrinho","2011-07-01T00:00:00.000+0000",NA,"1591","Forzza, R.C.",2000,7,31,"Brazil","Goiás","Nova Roma","Estrada Nova Roma - Teresina de Goiás, vilarejo Aboboreira.",-47.066667,-13.55,NA,"BRA:UEFS:HUEFS:0000096145","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"8",NA,"Instituto de Botânica, IBT","SP","358233","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","Carvalho Sobrinho, JG","2011-07-26T00:00:00.000+0000","ISOTYPE","1591","Forzza, RC; et al.",2000,7,31,"Brazil","Goiás","Nova Roma","Estrada Nova Roma - Teresina de Goías, vilarejo Aboboreira",-47.066667,-13.55,NA,"BRA:IBt:SP:0000358233","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"9",NA,"UEFS","HUEFS","169936","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","J.G.Carvalho-Sobrinho","2012-03-01T00:00:00.000+0000",NA,"24521","Souza, V.C.",2000,7,22,"Brazil","Tocantins","Almas","Estrada para Natividade, ca. 27 Km de Almas.",-47.390556,-11.633056,NA,"BRA:UEFS:HUEFS:0000169936","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
"10","2017-10-18T16:37:15.000+0000","JBRJ","RB","RB00654925","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","J.G. de Carvalho-Sobrinho",NA,"PARATYPE","3114","B.A.S. Pereira; D. Alvarenga",1996,7,3,"Brazil","Goiás","Teresina de Goiás","Próximo ao entroncamento da estrada Teresina de Goiás/Campos Belos com estrada para Nova Roma.",-47.5,-13.5,"Arbusto decíduo, ca. 3 m de altura. Flores brancas.","urn:catalog:JBRJ:RB:654925","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz"
