"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UEFS","HUEFS","174804","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns",NA,NA,NA,"3123","Carvalho-Sobrinho, J.G.de",2011,7,6,"Brazil","Bahia","Santa Luzia","BA-270, indo para a BR-101.",-39.364167,-15.419444,"cabruca","BRA:UEFS:HUEFS:0000174804","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"2",NA,"UEFS","HUEFS","108421","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns","M.C.Duarte","2010-08-01T00:00:00.000+0000",NA,"1252","Cardoso, D.",2006,4,22,"Brazil","Bahia","Itaberaba","ARIE Serra do Orobó, entrada da Fazenda Leão dos Brejos.",-40.516389,-12.416944,"Floresta Estacional Semidecidual com dossel a ca. 20 m alt.","BRA:UEFS:HUEFS:0000108421","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"3",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","106628","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns",NA,NA,NA,"D 92","Duarte, M. C.",2006,9,28,"Brazil","Bahia","São José da Vitória","BR 101. Sentido Jussari, a 10km da Fazenda Itacomcal e do Rio das Pedras. Coordenadas aproximadas:",-39.266667,-15.066667,NA,"BRA:CEPLAC:CEPEC:0000106628","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"4",NA,"UEFS","HUEFS","99272","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns","M.C.Duarte","2010-08-01T00:00:00.000+0000",NA,"10776","Queiroz, L.P.de",2005,8,19,"Brazil","Bahia","Itaberaba","Serra 1, Faz. Gameleira, entrando entre a Faz. Monte Verde e a Faz. Leão dos Brejos.",-40.536667,-12.412222,"Floresta Estacional.","BRA:UEFS:HUEFS:0000099272","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"5",NA,"UEFS","HUEFS","110974","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns","J.G.de Carvalho-Sobrinho","2011-10-01T00:00:00.000+0000",NA,"4924","Jardim, J.G.",2005,12,19,"Brazil","Bahia","São José da Vitória","BR 101 ca. 5 km da Faz. Itacomcau e do córrego das Pratas.",-39.405278,-15.153333,"Plantação de Cacau.","BRA:UEFS:HUEFS:0000110974","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"6",NA,"NY","NY","00402439","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns","J. A. Kallunki","1984-01-01T00:00:00.000+0000",NA,"3839","T. S. dos Santos",1982,12,29,"Brazil","Bahia",NA,"Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia IlhÃ©us/Itabuna (BR 415). Quadra D.",-39.2263,-14.7583,"Planta testemunha do inventÃ¡rio florestal.","5d5a3726-4af2-429f-88ca-fdf0701f42d5","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"7",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","30700","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns","J. A. Kallunki",NA,NA,"3839","T. S. dos Santos",1982,12,29,"Brazil","Bahia","ILHÉUS","Quadra D do CEPEC.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore, 17m X 35cm.","BRA:CEPLAC:CEPEC:0000030700","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"8","2008-11-24T00:00:00.000+0000","BR",NA,"BR0000006961268","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns",NA,NA,"HOLOTYPE","38","Hage J.L.",1970,11,27,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006961268","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"9",NA,"NY","NY","133564","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns",NA,NA,"ISOTYPE","38","J. L. Hage",1970,11,27,"Brazil","Bahia",NA,"IlhÃ©us, Cepec.",-39.227366,-14.771874,NA,"cbbcbd60-ce2b-427b-802f-63bd0539702c","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
"10",NA,"MN","R-TIPOS","135412","Eriotheca dolichopoda A.Robyns","Malvaceae","Eriotheca","dolichopoda","A.Robyns","Martins, V.L.C.","1992-06-01T00:00:00.000+0000","ISOTYPE","38","Hage, J.L.",1970,12,27,"Brazil","Bahia","Ilhéus",NA,NA,NA,NA,"BRA:MN:R-TIPOS:0000135412","Eriotheca dolichopoda A.Robyns",NA,NA,NA,NA,NA
