"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceID","acceptedNameUsage"
"1","2015-04-11T10:14:43.000+0000","S","VascularPlants","S-R-11285","Pachira tocantina (Ducke) Fern.Alonso",NA,"Malvaceae","Pachira","tocantina","(Ducke) Fern.Alonso",NA,NA,NA,"18092","18092","A. Ducke",1916,7,19,"Brazil","Pará",NA,"Alcobaça, near Tocantins",NA,NA,"S:VascularPlants:S-R-11285","Pachira tocantina (Ducke) Fern.Alonso"
"2","2017-10-18T16:48:50.000+0000","JBRJ","RB","RB00534502","Bombax tocantinum Ducke",NA,"Malvaceae","Pachira","tocantinum","Ducke","A. Robyns",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1916,7,19,"Brazil","Pará","Pará","Alcobaça, Rio Tocantins.",NA,NA,"urn:catalog:JBRJ:RB:534502","Bombax tocantinum Ducke"
"3","2017-10-18T17:04:34.000+0000","JBRJ","RB","RB00537259","Bombax tocantinum Ducke",NA,"Malvaceae","Pachira","tocantinum","Ducke","A. Robyns",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1916,7,19,"Brazil","Pará","Pará","Alcobaça, Rio Tocantins.",NA,NA,"urn:catalog:JBRJ:RB:537259","Bombax tocantinum Ducke"
