"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"NY","NY","1596511","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.","J. A. Kallunki","1988-01-01T00:00:00.000+0000",NA,5454,NA,"D. C. Daly",1987,10,18,"Brazil","Amazonas",NA,"Rio Negro, just above confluence with RÃ­o UaupÃ©s, left (E) bank, trail toward Serra do CarapanÃ¡",-67.266667,0.083333,NA,"8ee59816-9488-49e4-85ec-4ee9909ca552","Scleronema spruceana Benth."
"2",NA,"NY","NY","1596512","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.","J. A. Kallunki","1990-01-01T00:00:00.000+0000",NA,1750,NA,"C. Farney",1987,10,16,"Brazil","Amazonas",NA,"CarapanÃ£, margem do Rio Negro acima de SÃ£o Gabriel",-67.25,0.083333,NA,"137fc98f-b425-4680-985d-636aaf3a4df6","Scleronema spruceana Benth."
"3","2014-07-08T06:38:37.000+0000","JBRJ","RB","RB00060329","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.","J. Kallunki","1988-01-01T00:00:00.000+0000",NA,5454,NA,"D.C. Daly; D.W. Stevenson, P.J.M. Maas, J. Guedes, R.P. Lima",1987,10,18,"Brazil","Amazonas","São Gabriel da Cachoeira","Rio Negro, just above confluence with Rio Uaupés, left (E) bank, trail toward Serra do Carapaná.",NA,NA,"Tree 10m, calyx white, remainder of flower red. Flowers pendent. Occasional in low caatinga, only one fertile individual seen.","urn:catalog:JBRJ:RB:60329","Scleronema spruceana Benth."
"4",NA,"US","Botany","3195260","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.",NA,NA,NA,5454,NA,"D. C. Daly, D. W. Stevenson, P. Maas & J. Guedes",1987,10,18,"Brazil","Amazonas",NA,"Upper Rio Negro.  Rio Negro, just above confluence with Rio Uaupés, left (East) bank, trail toward Serra do Carapanã.",-67.27,0.08,NA,"http://n2t.net/ark:/65665/37bc8add8-a88b-4432-b696-02558a0d3dd5","Scleronema spruceana Benth."
"5",NA,"US","Botany","3336134","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.",NA,NA,NA,1750,NA,"C. Farney, W. A. Rodrigues, D. C. Daly & P. Maas",1987,10,16,"Brazil","Amazonas",NA,"Estado do Amazonas, Mun. de S. Gabriel da Cachoeira, Carapana, margem do Rio Negro acima de Sao Gabriel.",-67.25,0.08,NA,"http://n2t.net/ark:/65665/3964fb667-d61c-4981-b4f4-7999809f995b","Scleronema spruceana Benth."
"6",NA,"NY","NY","1596513","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.","W. A. Ducke","1938-01-01T00:00:00.000+0000",NA,35200,NA,"W. A. Ducke",1935,9,29,"Brazil","Amazonas",NA,"IgarapÃ©, Jurupary, afluente do Rio MaupÃ©s",0,0,NA,"3a8125e8-2ff9-4e78-9493-9dfdc5cb4eff","Scleronema spruceana Benth."
"7","2015-11-06T15:51:10.000+0000","MNHN","P","P02286005","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.",NA,NA,"TYPE",NA,2548,"Spruce, M. d'",1852,12,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02286005","Scleronema spruceana Benth."
"8",NA,"F","Botany","V0052231F","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.",NA,NA,"ISOTYPE",2548,NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9eb3e8e3-21f3-4b57-be4d-be1629e7deae","Scleronema spruceana Benth."
"9","2018-06-07T00:00:00.000+0000","NHMUK","BOT","BM000778663","Myrodia breviflora Benth.","Malvaceae","Scleronema","breviflora","Benth.","Located under",NA,NA,2548,2548,"Richard Spruce",NA,NA,NA,"Brazil",NA,NA,NA,-53.08982,-10.773109,NA,"35e5a4eb-d9e2-4588-b018-3af5c3e438f9","Myrodia breviflora Benth."
"10",NA,"F","Botany","V0052230F","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.",NA,NA,"ISOTYPE",2548,NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"3df1fdeb-0767-4c94-9e86-7b09eb9f1653","Scleronema spruceana Benth."
"11","2014-07-08T06:38:36.000+0000","JBRJ","RB","RB00060317","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.","A. Ducke","1938-01-01T00:00:00.000+0000",NA,NA,NA,"A. Ducke",1935,9,29,"Brazil","Amazonas","Amazonas","Igarapé Jurupary affl. R. Maupés.",NA,NA,"Arv. gr., fl. vermelha.","urn:catalog:JBRJ:RB:60317","Scleronema spruceana Benth."
"12","2014-07-08T06:38:35.000+0000","JBRJ","RB","RB00060310","Scleronema spruceana Benth.","Malvaceae","Scleronema","spruceana","Benth.",NA,NA,NA,NA,NA,"A. Ducke",1929,11,23,"Brazil","Amazonas","Amazonas","Alto Rio Negro acima do affl. Curicuriary lugar Iucaby.",NA,NA,"Arv. bst. gr., fl. vermelha.","urn:catalog:JBRJ:RB:60310","Scleronema spruceana Benth."
