"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"USP","SPFW","4635","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","G.M. Antar & J.G. Carvalho Sobrinho 2014",NA,NA,"3761","Ceccantini, G.C.T.",2012,1,1,"Brazil","Tocantins","Almas",NA,-47.179444,-11.709722,NA,"BRA:USP:SPFW:0000004635","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"2",NA,"UEFS","HUEFS","217283","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","G.M.Antar & J.G.Carvalho-Sobrinho","2014-08-01T00:00:00.000+0000",NA,"3761","Ceccantini, G.C.T.",2012,7,17,"Brazil","Tocantins","Almas","Estrada. Área de represa.",-47.179444,-11.709722,"Cerrado","BRA:UEFS:HUEFS:0000217283","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"3",NA,"USP","SPF","206289","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","Carvalho-Sobrinho, JG; Antar, GM","2014-08-01T00:00:00.000+0000",NA,"3761","Ceccantini, GCT",2012,7,17,"Brazil","Tocantins","Almas","Estrada. Área de represa.",0,0,"Coordenada: 8704630 262448 S Zona 23L; Arvoreta 4 m alt. Tronco coletado a 2,5 m. Pétalas rosáceas extremidade do cálice com pontos vinho. Casca vinho quando cortada, madeira branca.","BRA:USP:SPF:0000206289","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"4",NA,"USP","SPF","216096","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","Ferreira, CDM","2018-03-01T00:00:00.000+0000",NA,"3808","Ceccantini, GCT",2012,8,24,"Brazil","Tocantins","Almas",NA,0,0,"Árvore pequena, 4 m alt. Androceu branco, corola rosa externamente.; Cerrado.","BRA:USP:SPF:0000216096","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"5",NA,"UEFS","HUEFS","177560","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3686","Pereira, B.A.S.",2010,5,20,"Brazil","Goiás","Nova Roma","Vale do rio Paranã, tributário do rio Tocantins. Estrada de terra Nova Roma / Teresina de Goiás.",-47.083889,-13.465556,"Cerrado típico.","BRA:UEFS:HUEFS:0000177560","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"6",NA,"IPA","IPA","86877","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","Pereira, B.A.S.","2010-03-20T00:00:00.000+0000",NA,"3686","Pereira, B.A.S.; Alvarenga, D.; Alvarenga, D.",2010,5,20,"Brazil","Tocantins","Nova Roma","Vale do Rio Paranã, estrada de terra Nova Roma-Teresinha de Goiás.",-47.083889,-13.465556,"Árvore decídua de 4-5m de altura e 20-30cm próximo à base. Ritidoma espesso, sulcado, com algumas listras verdes; casca viva vermelho. Botões florais ferrugíneo externamente, alguns abrindo.","BRA:IPA:IPA:0000086877","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"7","2017-10-10T21:41:18.000+0000","JBRJ","RB","RB01013274","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","R.F. Haidar",NA,NA,"1437","R.F. Haidar; J.S. Fonseca",2010,8,12,"Brazil","Tocantins","Aurora do Tocantins",NA,-47.290555,-12.198611,"Arbusto com 1,5m de altura","urn:catalog:JBRJ:RB:1013274","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"8",NA,"Cenargen","CEN","89456","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","R. F. Haidar",NA,NA,"1437","Ricardo Flores Haidar",2010,8,12,"Brazil","To","AURORA DO TOCANTINS",NA,-47.290555,-12.198611,"Estudo ambiental para criação do ""Parque Nacional das Matas Secas do Tocantins"". MMA /FUNATURA Doação.","BRA:Cenargen:CEN:0000089456","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"9",NA,"UEFS","HUEFS","167526","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"2887","Carvalho-Sobrinho, J.G.de",2010,11,1,"Brazil","Goiás","Nova Roma","ca. 10km na estrada de Ouro de Minas para o vilarejo de Aboboreira, 12° riacho depois do Riacho de Pedra. Cerrado.",-47.05,-13.5525,NA,"BRA:UEFS:HUEFS:0000167526","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
"10",NA,"IPA","IPA","86881","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","minimum","Carv.-Sobr. & L.P.Queiroz","Carvalho-Sobrinho, J.G.","2012-06-12T00:00:00.000+0000",NA,"1519","Oliveira, F.C.A.; Fonseca, M.L.; Silva Filho, A.P.; Oliveira, V.C.; Fonseca, M.L.; Silva Filho, A.P.; Oliveira, V.C.",2009,7,5,"Brazil","Tocantins","Almas","bacia do Tocantins, sub-bacia do Rio Manuel Alves da Natividade (T-5, área 4, pto 22), estrada para Agropecuária Pica-Pau.",-47.211111,-11.593611,"Arbusto áfilo, casca cinza com estrias cor verde. Botões florais cor verde. Ocasional.","BRA:IPA:IPA:0000086881","Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA
