"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"F","Botany","V0319118F","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"19b50bc4-8cfc-43c1-a51b-832251a3841d",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"2",NA,"F","Botany","V0319111F","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"ee2b8d4a-10c5-4c22-b4a0-5fad230acaec",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"3",NA,"B","Herbarium Berolinense","B -W 14352 -00 1","Bubroma grandiflorum Willd. ex Spreng.","Malvaceae","Theobroma","grandiflorum","Willd. ex Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://herbarium.bgbm.org/object/BW14352001",NA,"Bubroma grandiflorum Willd. ex Spreng.",NA,NA,NA
"4",NA,"F","Botany","V0319130F","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,-74.14,-9.1839,NA,"e8166a52-9af5-43a8-bbcd-215bccd35273",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"5",NA,"F","Botany","V0319122F","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"5bb8e871-1c56-4623-a13b-ae37b5904c17",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"6",NA,"B","Herbarium Berolinense","B -W 14345 -01 0","Theobroma speciosa Willd. ex Mart.","Malvaceae","Theobroma","speciosa","Willd. ex Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://herbarium.bgbm.org/object/BW14345010",NA,"Theobroma speciosa Willd. ex Mart.",NA,NA,NA
"7",NA,"F","Botany","V0319126F","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,-74.14,-9.1839,NA,"3a8f5510-6714-4530-bd48-76a00043fb38",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"8",NA,"F","Botany","V0319112F","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"945f8e3a-edb8-4f81-9b35-7b297760153f",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"9",NA,"F","Botany","V0319113F","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"fcc6754e-d5bb-4186-a20e-6b7418552eba",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"10",NA,"F","Botany","V0319136F","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"d775ef4e-6211-4496-97d0-7ecea91d3cb4",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
