"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","254443","Costa, FM"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","254481","Costa, FM"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","225934","Sakagawa, S"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","231960","Ferreira, AM"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","196120","Vicentini, A"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","190719","Esteves, GL"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","190718","Esteves, GL"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","192883","Assun̤̣o, PACL"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","181833","Ribeiro, JELS"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","157522","Ferreira, CAC"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","138256","Ferreira, CAC"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","87604","Ferreira, CAC"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","19362","Prance, GT"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","1696","Almeida, JC de"
