"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","237774","Camargo, JLC"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","202135",NA
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","35965","Monteiro, OP"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","27723","Albuquerque, BWP de"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","21253","Co̻lho, LF"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","21285","Souza, JA de"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","20551","Albuquerque, BWP de"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","20580","Albuquerque, BWP de"
