"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","27723","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Esteves, G.L.","1997-08-01T00:00:00.000+0000",NA,"INPA27723","Mike Hopkins",1969,11,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, picada do Levantamento Diagnóstico.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:233492","Catostemma albuquerquei Paula"
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21253","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,"INPA21253","Mike Hopkins",1968,5,31,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 104.",NA,NA,NA,"urn:catalog:inpa:herbarium:29163","Catostemma albuquerquei Paula"
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21285","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Esteves, G.L.","1997-08-01T00:00:00.000+0000",NA,"45","Mike Hopkins",1968,7,17,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:190563","Catostemma albuquerquei Paula"
"14",NA,"UNICAMP","UEC","34182","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Rodrigues, W.","1968-01-01T00:00:00.000+0000",NA,"45","Aloísio, J.",1968,7,17,"Brazil","Amazonas",NA,"Reserva Florestal Ducke. Mate de terra firme. Solo argiloso.",0,0,"Árvore de 25 m de altura x 50 cm de diâmetro. Flores em botões.","BRA:UNICAMP:UEC:0000034182","Catostemma albuquerquei Paula"
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Mike Hopkins",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239849","Catostemma albuquerquei Paula"
"16","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Mike Hopkins",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239850","Catostemma albuquerquei Paula"
"17","2008-11-21T00:00:00.000+0000","BR",NA,"BR0000006960315","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,"ISOTYPE","67-44","Byron et Elias",1967,5,9,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006960315","Catostemma albuquerquei Paula"
"18","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","20551","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Mike Hopkins",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:2246","Catostemma albuquerquei Paula"
"19","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Paula, J.E. de","1969-01-01T00:00:00.000+0000",NA,"67-44","Mike Hopkins",1967,5,9,"Brazil","Amazonas",NA,"BR174, km 44, EEST, Estrada Manaus-Itacoatiara, km 104 picada do INPA. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:239851","Catostemma albuquerquei Paula"
"20","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","20580","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","Esteves, G.L.","1995-08-01T00:00:00.000+0000",NA,"67-68","Mike Hopkins",1967,6,1,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:2273","Catostemma albuquerquei Paula"
"21",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","2510","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula","J.E.Paula","1967-07-09T00:00:00.000+0000",NA,"7164","W.Rodrigues; A.Loureiro",1965,9,14,"Brazil","Amazonas","Manaus","Itacoatiara, Km 106, lado direito",NA,NA,"Frutos maduros, amarelo-ferrugíneos.","BRA:UFRPE:HST:0000002510","Catostemma albuquerquei Paula"
"22","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,"7164","Mike Hopkins",1965,9,NA,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 106, lado direito",NA,NA,"Árvore de 25 m x 45 cm de diâmetro. Frutos maduros, amarelo-ferrugineos. Copa mudando a folhagem. Casca lisa, rajada. Solo argiloso. Semente com forte odor de estearina.","urn:catalog:inpa:herbarium:238980","Catostemma albuquerquei Paula"
"23",NA,"NY","NY","02706092","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"51af9229-0d6c-463c-bdd8-73049f1d8b72","Catostemma albuquerquei Paula"
"24",NA,"NY","NY","2711109","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"5931b8c8-48d9-4af6-bde5-8dcead1a810b","Catostemma albuquerquei Paula"
"25",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","C373","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,"817","Hawes, J.",NA,NA,NA,"Brazil","Amazonas","Carauari","São José - Anaxique",0,0,NA,"BRA:IFAM - CMZL:EAFM:000000C373","Catostemma albuquerquei Paula"
"26",NA,NA,"Botany","U  0260986","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil","Amazonas",NA,"Manaus Amazone",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200260986","Catostemma albuquerquei Paula"
"27",NA,"US","Botany","3338974","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,"INPA/WWF 3402.4462","A. Ferreira",NA,NA,NA,"Brazil","Amazonas",NA,"Municipio de Manaus, Distrito Agropecuario da Suframa, Rodovia BR-174, km 64 depois 21 Km Leste na ZF3, Fazenda Porto Alegre.",-59,-2,NA,"http://n2t.net/ark:/65665/3775d99a0-5cc5-48d1-91be-c82f207c5f2a","Catostemma albuquerquei Paula"
"28",NA,"NY","NY","02706091","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"3712872f-ff7b-4dd9-8ed4-9fba9c906ac7","Catostemma albuquerquei Paula"
"29",NA,"NY","NY","02706090","Catostemma albuquerquei Paula","Malvaceae","Catostemma","albuquerquei","Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"50d2f64e-ee96-4551-865b-3102094d3c10","Catostemma albuquerquei Paula"
