"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2010-02-26T16:08:16.000+0000","K","Herbarium","K000579880","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Zappi, D.C.",NA,NA,"289",NA,"Piva, J.H.; Henicka, G.S.; Santos, S.K.F.; Yamaciro, T.; Parcela 2; Sasaki, D.",2008,7,17,"Brazil",NA,"Novo Mundo","Propriedades particulares de preservação ambiental delimitadas pelo Rio Teles Pires (S), Rio Cristalino (E) e Parque Estadual Cristalino (N e W).GPS :P2",-55.92,-9.58,NA,"http://specimens.kew.org/herbarium/K000579880",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"2",NA,"US","Botany","3189937","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"1027",NA,"N. M. Lepsch da Cunha, M. A. Freitas, -. Assunçao & S. A. Mori",1990,7,23,"Brazil","Amazonas",NA,"Agropecuário Mun. (?), Reserva 1501 (km 41) da Smithsonian/INPA - Projeto Dinâmica Biológica dos Fragmentos Florestais",-59.7292,-2.4167,NA,"http://n2t.net/ark:/65665/3b33da641-ae15-4081-9ab0-5438d2f2153c",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"3","2016-01-06T00:00:00.000+0000","K","Herbarium","K001212041","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"20634",NA,"Mori, S.; Gracie, C.; Assunção, P.A.C.L.",1989,7,24,"Brazil",NA,"Manaus","Distrito Agropecuário, Reserva 1501 (km 41) of the WWF/INPA. MCS Project.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001212041",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"4",NA,"NY","NY","02207799","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"s.n.",NA,"S. S. da Silva",1989,7,11,"Brazil","Amazonas",NA,"Ca. 90 km. N de Manaus, Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, Km 64, depois 7 Km leste na ZF3, Fazenda Porto Alegre.",-59.986585,-2.390061,NA,"b58f097f-1661-4ea3-9403-ec1f2a83fa8f",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"5",NA,"US","Botany","3299144","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"20634",NA,"S. A. Mori, P. A. Assunçao & C. A. Gracie",1989,7,24,"Brazil","Amazonas",NA,"Agropecuário Mun. (?), Reserva 1501 (Km 41) of WWF/INPA MCS Project",-59.7333,-2.4167,NA,"http://n2t.net/ark:/65665/33602fdb1-1420-4a9b-9dac-4be436a21054",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"6",NA,"US","Botany","3517812","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"INPA/WWF 3304.2591.2",NA,"S. S. Silva",1989,7,11,"Brazil","Amazonas",NA,"ca. 90 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 7 km leste na ZF3, Fazenda Porto Alegre.",-59.95,-2.37,NA,"http://n2t.net/ark:/65665/3c73f6e8f-0aca-4426-9dec-cb0f096b0727",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"11",NA,"US","Botany","3372984","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"5441",NA,"W. Thomas, C. A. Cid Ferreira & E. Fiuza",1986,7,10,"Brazil","Amazonas",NA,"Represa de Balbina on Rio Uatuma, ca. 5 km E of dam near housing complex",-59.4167,-1.9167,NA,"http://n2t.net/ark:/65665/3d9fdee5d-1ee8-49fb-82d8-482885207f05",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"13","2016-01-06T00:00:00.000+0000","K","Herbarium","K001212043","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"7547",NA,"Ferreira, C.A.C.",1986,7,12,"Brazil",NA,"Presidente Figueiredo","Canteiro de obras da Usina Hidrelétrica de Balbina.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001212043",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"14",NA,"NY","NY","2207804","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"7547",NA,"C. A. Cid Ferreira",1986,7,12,"Brazil","Amazonas",NA,"Canteiro de obras da Usina HidrelÃ©trica de Balbina.",-59.4767,-1.9192,NA,"9450f328-74a4-4d5c-8ece-e1670b0cdab7",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"17","2013-08-23T04:12:00.000+0000","MO","MO","3326457","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","L. J. Dorr","2005-01-01T00:00:00.000+0000",NA,"Thomas 5441",NA,"W. Wayt Thomas",1986,7,10,"Brazil","Amazonas",NA,"Presidente Figueiredo: Represa de Balbina on Rio Uatumã: ca 5 km E of dam near upper housing complex. Tall terra forest on undulating ground.",-59.416667,-1.916667,NA,"urn:catalog:MO:Tropicos:3326457","http://www.tropicos.org/Specimen/3326457","Lueheopsis burretiana Ducke",NA,NA,NA
"18",NA,"NY","NY","2207801","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"8212",NA,"C. A. Cid Ferreira",1986,9,19,"Brazil","Amazonas",NA,"08 Km da Vila ResidÃªncial AtroarÃ­. Canteiro de Obras de Balbina",-59.4767,-1.9192,NA,"e1f03d5c-3b4a-4de7-bd56-f08460b697e2",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"21",NA,"NY","NY","2207803","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"s.n.",NA,"J. L. dos Santos",1980,10,3,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio da SUFRAMA Rodovia BR-174, Km 64 depois 12 Km Leste na ZF3, Fazenda Esteio.  Reserva nÂº 1202 do projeto DinÃ¢mica BiolÃ³gica de Fragmentos Florestais.",-59.966777,-2.423881,NA,"9747ef8a-ca1e-4b8a-93e0-36154a71eb7b",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"22","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","57678","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Ramos, J.F.","2011-01-01T00:00:00.000+0000",NA,"34",NA,"Gomes, M",1976,7,13,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:61594",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"23","2008-05-27T22:02:00.000+0000","MO","MO","3329277","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","L. J. Dorr","2005-01-01T00:00:00.000+0000",NA,"Coêlho 26",NA,"Dionizio F. Coêlho",1970,6,11,"Brazil","Amazonas",NA,"Estrada Manuas- Itacoatiara km 64, lado esquerdo; mata de terra firme; solo argiloso.",NA,NA,NA,"urn:catalog:MO:Tropicos:3329277","http://www.tropicos.org/Specimen/3329277","Lueheopsis burretiana Ducke",NA,NA,NA
"24",NA,"US","Botany","3413125","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"26",NA,"D. F. Coêlho",1970,7,11,"Brazil","Amazonas",NA,"Estrada Manaus - Itacoatiara, km 64, lado esquerdo (indo).",NA,NA,NA,"http://n2t.net/ark:/65665/30367a24a-c9bd-4416-8b0e-f68474932e8d",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"25","2010-02-11T21:51:00.000+0000","MO","MO","3327147","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"Prance 6796",NA,"Ghillean T. Prance|Enrique  Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias",1968,8,5,"Brazil","Amazonas",NA,"Km 12 road Guajara-Mirin to Abuna. Disturded forest on terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:3327147","http://www.tropicos.org/Specimen/3327147","Lueheopsis burretiana Ducke",NA,NA,NA
"26","2008-04-30T10:15:14.000+0000","K","Herbarium","K000381806","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Dorr, L.J.",NA,"ISOSYNTYPE","224",NA,"Ducke",1936,6,10,"Brazil",NA,NA,"Prope stationem Theotonio viae ferreae Madeira-Mamoré.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000381806",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"27","2017-04-26T12:58:51.000+0000","MNHN","P","P02142916","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Ducke",NA,"TYPE",NA,34988,"Ducke, A.",1936,6,10,"Brazil",NA,NA,NA,NA,NA,"reçu le 06 mai 1938","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142916",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"28",NA,"US","Botany","2608130","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,"ISOSYNTYPE","224",NA,"A. Ducke",1936,6,10,"Brazil","Mato Grosso",NA,"Prope Stationem Theotanio viae Ferreae Madeira-Mamore.",NA,NA,NA,"http://n2t.net/ark:/65665/3870faba5-ef7b-47bd-bd8c-f31829e3c2d7",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"32",NA,NA,"Botany","U  0006906","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke","Ducke A",NA,"ISOTYPE",NA,NA,"Ducke A",1936,6,10,"Brazil","Mato Grosso",NA,"Theotonio ad viam ferream Madeira-Mamoré (Matto Grosso)",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200006906",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"34",NA,"UFMT","UFMT","11158","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"s.n.",NA,"Ducke, A.",1936,6,10,"Brazil","Rondônia","Porto Velho","Estrada de Ferro Madeira - Mamoré, Estação Theotônio. Mata de terra firme.",0,0,"Árvore grande, flores roseas.","BRA:UFMT:UFMT:0000011158",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"36","2008-04-30T10:17:26.000+0000","K","Herbarium","K000381805","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"34988",NA,"Ducke, A.",1936,6,10,"Brazil",NA,NA,"Theotonio, ad viam ferream Madeira-Mamoré.",NA,NA,"34988 may be the herbarium number.  This specimen was collected on the same day as Ducke 224 (K000381806) and has exactly the same collecting notes.","http://specimens.kew.org/herbarium/K000381805",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"37",NA,"NY","NY","990644","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,"ISOSYNTYPE","280",NA,"W. A. Ducke",1936,6,10,"Brazil","Mato Grosso",NA,"Matta Grosso E.F. Madeira--Mamon estacao Thesolonio, matta de t.f.",0,0,NA,"13b727d8-9e71-4a39-8e03-4ee1e6f86305",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"39","2015-04-11T10:14:41.000+0000","S","VascularPlants","S-R-11153","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"34988",34988,"A. Ducke",1936,6,10,"Brazil","Mato Grosso",NA,"[Brazil], Theotonio, ad viam ferream  Madeira-Mamoré (Mato Grosso)",NA,NA,NA,"S:VascularPlants:S-R-11153",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"41","2016-01-06T00:00:00.000+0000","K","Herbarium","K001212044","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"521",NA,"Sothers, C.A.",NA,NA,NA,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Planta fichada: 2984-13.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001212044",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"42",NA,"US","Botany","USw8725","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"280",NA,"A. Ducke",NA,NA,NA,"Brazil",NA,NA,"Brazilian Amazon, Theotonio",NA,NA,NA,"http://n2t.net/ark:/65665/31e150b50-dfdd-4c16-aa5d-9919a3567af7",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"43","2016-01-29T00:00:00.000+0000","K","Herbarium","K001212042","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,"8212",NA,"Ferreira, C.A.C.",NA,NA,NA,"Brazil",NA,"Presidente Figueiredo","8km da Vila Residêncial Atroarí.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001212042",NA,"Lueheopsis burretiana Ducke",NA,NA,NA
"44",NA,"W","Herbarium W","2005-0005776","Lueheopsis burretiana Ducke","Malvaceae","Lueheopsis","burretiana","Ducke",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Lueheopsis burretiana Ducke",NA,NA,NA
