"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","UEC","199819","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","Silva, B.G.","2018-03-28","","417","","Silva, B.G.","2018","2","1","brazil","São Paulo","Jundiaí","Bairro do Poste - Esquina da Avenida da Uva com a Rua Miguel Rossi","-47.592492","-23.242878","","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"2","","","CGMS","65075","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","","","","9","","T.S.G. Botelho","2017","10","17","brazil","Mato Grosso do Sul","Alcinópolis","Monumento Natural Serra do Bom Jardim, Parque Municipal Templo dos Pilares. Trilha da roda d'agua, aproximadamente 7,00 Km da Sede.","-53.697722","-18.126417","Fruto plumoso com semente comestível.HABITAT:Área de transição de cerradão para floresta. Crescendo em beira de estrada.; HABITO:Arbusto. 2,50 - 3,00 m de altura.; FRUTO:Fruto creme.;","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"3","","","RB","RB01398177","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","G.S. Siqueira","2017-05-05","","237","","Grupo de Coletores do Núcleo Juçara","2016","6","20","brazil","Espírito Santo","Conceição da Barra","Estrada principal de acesso a Flona. Núcleo Juçara, Matriz 237 - próximo a área da  Alcon. Floresta Nacional do Rio Preto","-39.888611","-18.362222","árvore, terrícola, ambiente de planície, rodovia, flor branca com botão aveludado, de acesso difícil","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"4","","","HDJF","4806","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","Moreira, SN","2016-10-02","","1985","","Moreira, SN; Pereira, E","2016","7","17","brazil","Minas Gerais","Conceição do Mato Dentro","","-43.427222","-18.904722","Flor Creme; Remanescente de Floresta Estacional Semidecidual em transição com Cerrado","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"5","","","HEPH","31959","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","Faria, JEQ","2015-07-01","","4850","","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","2015","7","29","brazil","Goiás","Montes Claros de Goiás","Margem da estrada de Ponte Alta para Registro do Araguaia","-51.817778","-15.780833","Árvore ca. 6 m de altura, botões florais brancos; Cerradão","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"6","","","RB","RB01190617","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","Fraga & L.A.F. Paula","2016-09-14","","195","","H.V. Pinto Junior; L.F.T. Menezes; C. Covre","2015","9","18","brazil","Espírito Santo","Vila Pavão","Pedra Tri-gêmea, afloramento granítico.","-40.926389","-19.093056","","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"7","","","CGMS","58015","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","A.H.A. Souza; B.B. Brandão; L.M. Bergamo","2015-11-18","","28","","B.B. Brandão","2015","11","18","brazil","Mato Grosso do Sul","Jateí","Parque Estadual das Nascentes do Rio Taquari.","-53.402333","-18.172944","HABITAT:Floresta Estacional Semidecidual com elementos de cerrado.; HABITO:Árvore.;","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"8","","","IAC","56010","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","C.F. Nardin et al.","2014-05-29","","229","","C.F. Nardin; J.F. Benedito & L.C. Bernacci","2014","5","29","brazil","São Paulo","Louveira","Fragmento B","-46.898611","-23.08","coordenadas originais: 23°04#?#48""S, 46°53#?#55""W","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"9","","","RB","RB00941683","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","Giseli A. Nobrega","2014-07-31","","s/n","","Mendonça-Junior, J. O.; Mendonça, C. R.","2014","5","20","brazil","Rio de Janeiro","Cambuci","Conglomerado 215-3-1-1. UTM E(807709m) N(7618481m). Fuso do GPS (23K).","-41.913727","-21.495839","Árvore com 14 metros de altura, base digitada. Casca interna rosa, externa cinza, grossa, fendida e lencicelada. Botões florais castanho/alaranjado(com pelos), flor creme.","Eriotheca candolleana (K.Schum.) A.Robyns","","centroide mpo","GBIF"
"10","","","CVRD","15473","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","Geovane S. Siqueira","2015-09-11","","3679","","P.L.R. Moraes, M.C. Vergne, M.C. Cruz","2014","6","19","brazil","Espírito Santo","LINHARES","","-39.953667","-19.0765","Arvore de 20 m, botões florais amarronzados. <ll>dwc_commonname:</ll> Catuaba branca","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"11","","","HUFU","68846","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","","","","99","","Rodrigues, C.M.; Marinho, R.C.","2014","7","5","brazil","Minas Gerais","Três Marias","Coletada na rodovia antes de chegar na cidade.","-46.142778","-18.5225","Árvore, presença de frutos antes da antese e infestação de fungo.","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"12","","","BHCB","185841","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","","2017-12-01","","855","","Gontijo, FD; Tameirão Neto, E; Souza, DT","2014","8","23","brazil","Minas Gerais","Morro do Pilar","","-43.316808","-19.278911","","Eriotheca candolleana (K.Schum.) A.Robyns","","original coordinates","GBIF"
"13","","","HEPH","13461","Eriotheca candolleana (K.Schum.) A.Robyns","","Malvaceae","Eriotheca","candolleana","","(K.Schum.) A.Robyns","Oliveira, MS","2013-08-22","","366","","Jesus, FPR de","2013","8","22","brazil","Goiás","Nova Roma","Margem do Igarapé","-47.01036","-13.800418","Árvore, 8 m de altura, fruto verde; Relevo Plano","Eriotheca candolleana (K.Schum.) A.Robyns","","centroide mpo (0)","GBIF"
