"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UnB","UB","216623","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","Alkimim, W","2013-05-05T00:00:00.000+0000",NA,"208",NA,"Kuhlmann, MP",2013,5,5,"Brazil","Goiás","Pirenópolis","Santuário da vida Silvestre Vaga-Fogo",0,0,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 8 m; exsudação leitosa; frutos secos deiscentes; sementes com arilo amarelo; mais de 50 p/fruto; flores cor rosa; planta monóica.; Mata de Galeria","BRA:UnB:UB:0000216623",NA,"Clusia burchellii Engl.",NA,NA,NA
"2",NA,"UnB","UB","216798","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","Alkimim, W","2013-05-05T00:00:00.000+0000",NA,"208",NA,"Kuhlmann, MP",2013,5,5,"Brazil","Goiás","Pirenópolis","Santuário da vida Silvestre Vaga-Fogo",0,0,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 8 m; exsudação leitosa; frutos secos deiscentes; sementes com arilo amarelo; mais de 50 p/fruto; flores cor rosa; planta monóica.; Mata de Galeria","BRA:UnB:UB:0000216798",NA,"Clusia burchellii Engl.",NA,NA,NA
"3",NA,"Jardim Botânico de Brasília (JBB)","HEPH","33084","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","Alkimim, W","2013-05-05T00:00:00.000+0000",NA,"208",NA,"Kuhlmann, MP",2013,5,5,"Brazil","Goiás","Pirenópolis","Santuário da Vida Silvestre Vaga Fogo",0,0,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 8 m; exsudação leitosa; frutos secos deiscentes; sementes com arilo amarelo; mais de 50 p/fruto; flores cor rosa; planta monóica.; Mata de Galeria","BRA:JBB:HEPH:0000033084",NA,"Clusia burchellii Engl.",NA,NA,NA
"4",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","13031","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","A. Campos-Rocha","2012-06-02T00:00:00.000+0000",NA,"865",NA,"A. Campos-Rocha, H. Lorenzi, P. Hendrigo et al.",2012,4,25,"Brazil","Go","Cavalcante","Coletado à margem da estrada de terra para Cachoeira Ave Maria, sentido Minaçu-GO/""Vão do Moleque"", ca. 200-400 m após o ""Mirante Nova Aurora"".",-47.468417,-13.693444,NA,"BRA:JBP:HPL:0000013031",NA,"Clusia burchellii Engl.",NA,NA,NA
"5",NA,"UnB","UB","186555","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","Silva, JS","2012-02-01T00:00:00.000+0000",NA,"673",NA,"Silva, JS",2011,7,10,"Brazil","Goiás","Cavalcante",NA,-47.452278,-13.723861,"Testemunho da tese de Bruno L. G. Castro (Instituto de Geociências - UnB); Árvore. Material estéril; Mata seca","BRA:UnB:UB:0000186555",NA,"Clusia burchellii Engl.",NA,NA,NA
"6","2014-07-07T18:19:34.000+0000","JBRJ","RB","RB00545229","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","M. L. Fonseca",NA,NA,"297",NA,"S. Sousa Silva; E. C. Freire & J. D. A. Pereira",2007,8,2,"Brazil","Goiás","Caiapônia","Bacia do Rio Caiapó. Rio São José. Ponto 26. Folha SE-22-V-D. MI 421.",-51.556111,-17.043055,"Árvore ca. 7m de altura; fruto globuloso, carnoso de cor verde. Ocasional.","urn:catalog:JBRJ:RB:545229",NA,"Clusia burchellii Engl.",NA,NA,NA
"7",NA,"UNICAMP","UEC","151008","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","Fonseca, M.L.","2007-12-01T00:00:00.000+0000",NA,"297",NA,"Silva, S.; Freire, E.C.; Pereira, J.D.A.",2007,8,2,"Brazil","Goiás","Caiapônia","Bacia do Rio Caiapó. Rio São José. Ponto 26. Folha: SE-22-V-D. MI 421. Coor. UTM: E 0440.824m & N 8.115.603m.",-51.556111,-17.043056,"Fruto globuloso, carnoso de cor verde. Ocasional. Árvore ca. 7m de altura.; Mata de galeria.","BRA:UNICAMP:UEC:0000151008",NA,"Clusia burchellii Engl.",NA,NA,NA
"8",NA,"UNICAMP","UEC","151009","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","Silva, A.","2008-03-24T00:00:00.000+0000",NA,"6392",NA,"Silva, A.; Pereira, J.D.A.; Dambrós, L.A.; Silva, S.",2007,10,14,"Brazil","Goiás","Montes Claros de Goiás","Bacia do Rio Caiapó. Margem do Rio Caiapó. Ponto 49. Folha: SD-22-Y-D.",-51.833889,-15.850278,"Árvore ca. 6m de altura. Corola branca; cálice verde; botões florais esverdeados; estigma amarelo; presença de látex amarelo; folhas discolores verdes.; Floresta de galeria inundável (paludosa) / capoeira.","BRA:UNICAMP:UEC:0000151009",NA,"Clusia burchellii Engl.",NA,NA,NA
"9",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA113575","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","Alkimin, W.","2014-02-28T00:00:00.000+0000",NA,"433",NA,"Bosquetti, L.B.",2006,9,3,"Brazil","Goiás","Cocalzinho de Goiás",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA113575",NA,"Clusia burchellii Engl.",NA,NA,NA
"10",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA089748","Clusia burchellii Engl.","Clusiaceae","Clusia","burchellii","Engl.","Alkimin, W.","2014-02-28T00:00:00.000+0000",NA,"4209",NA,"Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.",2005,1,19,"Brazil","Goiás","Pirenópolis","Serra dos Pireneus. 18km do trevo de Anápolis e Goiânia em direção ao Parque. Próximo à antena. Campo rupestre",-48.834722,-15.793056,NA,"BRA:ESALQ:ESA:0ESA089748",NA,"Clusia burchellii Engl.",NA,NA,NA
