"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"MBM","MBM","47929","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.","Andrews, S","1987-01-01T00:00:00.000+0000",NA,"37534",NA,"Hatschbach, G",1975,11,14,"Brazil","Mato Grosso","Cuiabá","Ribeirão da Salgadeira",0,0,"Pequena árvore. Flor alva.; Margem Córrego.","BRA:MBM:MBM:0000047929",NA,"Ilex petiolaris Benth."
"2","2015-09-04T11:27:44.000+0000","MNHN","P","P03275970","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.",NA,NA,NA,NA,"10715","Harley, R.M.|Castro, R.|Souza, R.",1968,10,17,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275970",NA,"Ilex petiolaris Benth."
"3","2015-09-04T11:27:44.000+0000","MNHN","P","P03275968","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.",NA,NA,NA,NA,"11157","Harley, R.M.|Souza, R.",1968,11,20,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275968",NA,"Ilex petiolaris Benth."
"4",NA,NA,"Botany","L.1053673","Ilex parviflora Benth.",NA,"Aquifoliaceae","Ilex","parviflora","Benth.",NA,NA,NA,NA,NA,"Krukoff BA",1934,10,12,"Brazil","Amazonas",NA,"Brazil, Amazonas, basin of Rio Madeira, Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1053673",NA,"Ilex parviflora Benth."
"5",NA,NA,"Botany","L.1053672","Ilex parviflora Benth.",NA,"Aquifoliaceae","Ilex","parviflora","Benth.",NA,NA,NA,NA,NA,"Krukoff BA",1934,10,12,"Brazil","Amazonas",NA,"Brazil, Amazonas, basin of Rio Madeira, Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1053672",NA,"Ilex parviflora Benth."
"6",NA,NA,"Botany","L.1053670","Ilex parviflora Benth.",NA,"Aquifoliaceae","Ilex","parviflora","Benth.",NA,NA,NA,NA,NA,"Krukoff BA",1934,10,12,"Brazil","Amazonas",NA,"Brazil, Amazonas, basin of Rio Madeira, Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1053670",NA,"Ilex parviflora Benth."
"7",NA,NA,"Botany","U.1093161","Ilex parviflora Benth.",NA,"Aquifoliaceae","Ilex","parviflora","Benth.",NA,NA,NA,NA,NA,"Krukoff BA",1934,10,12,"Brazil","Amazonas",NA,"Brazil, Amazonas, basin of Rio Madeira, Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1093161",NA,"Ilex parviflora Benth."
"8",NA,NA,"Botany","L  0085420","Ilex parviflora Benth.",NA,"Aquifoliaceae","Ilex","parviflora","Benth.",NA,NA,NA,NA,NA,"Krukoff BA",1934,10,12,"Brazil","Amazonas",NA,"Brazil, Amazonas, basin of Rio Madeira, Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200085420",NA,"Ilex parviflora Benth."
"9",NA,NA,"Botany","U  0261563","Ilex parviflora Benth.",NA,"Aquifoliaceae","Ilex","parviflora","Benth.",NA,NA,NA,NA,NA,"Krukoff BA",1934,10,12,"Brazil","Amazonas",NA,"Brazil, Amazonas, basin of Rio Madeira, Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200261563",NA,"Ilex parviflora Benth."
"10",NA,NA,"Botany","L.1053671","Ilex parviflora Benth.",NA,"Aquifoliaceae","Ilex","parviflora","Benth.",NA,NA,NA,NA,NA,"Krukoff BA",1934,10,12,"Brazil","Amazonas",NA,"Brazil, Amazonas, basin of Rio Madeira, Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1053671",NA,"Ilex parviflora Benth."
