"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","121177","Ferreira, CAC"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","134803","Silva, MG da"
