"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","comments","bibliographicCitation"
"11","2014-10-02T09:27:26.000+0000","JBRJ","RB","RB00443838","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Daniela Cristina Zappi",NA,NA,"844",NA,"R.C. Costa; I.R.C. & A.T.R.",1985,10,16,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro Seção 33, Canteiro A, Placa 1.508, Piq. 6.",NA,NA,"Flor esverdeada. Árvore n° 844.","urn:catalog:JBRJ:RB:443838","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
"12",NA,"UFPB","JPB","56066","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Gomes, M","1992-08-01T00:00:00.000+0000",NA,"195",NA,"Andreata, RHP",1981,11,25,"Brazil","Rio de Janeiro","Niterói","Pico Alto Moirão",0,0,"Árvore, fruto pixídio marrom.","BRA:UFPB:JPB:0000056066","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
"13","2014-07-22T13:54:37.000+0000","JBRJ","RB","RB00364072","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","A. Fonseca Vaz",NA,NA,"195",NA,"Regina H. P. Andreata",1981,11,25,"Brazil","Rio de Janeiro","Rio de Janeiro","Itaipuaçú, Pico Alto Moirão.",NA,NA,"Árvore, fruto pixidio marrom.","urn:catalog:JBRJ:RB:364072","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
"14",NA,"UnB","UB","142736","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Kirkbride Junior, JH","1981-01-01T00:00:00.000+0000",NA,"11903",NA,"Mori, S",1979,6,9,"Brazil","Bahia","Ilhéus","Estrada que liga Fazenda Ponta Grossa com a Estrada uruçuca/Serra Grande, ca. 12km a NE de Uruçuca",0,0,"Casca interna dos ramos oxidando-se a vermelha-roasa ao ser exposto ao ar.; Árvore 12m.; Mata higrófila remanescente","BRA:UnB:UB:0000142736","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
"15","2011-10-07T00:00:00.000+0000","BR",NA,"BR0000005755325","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.",NA,NA,NA,"713",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005755325","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
"16","2015-07-27T00:00:00.000+0000","K","Herbarium","K001139433","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.",NA,NA,NA,"7910",NA,"Krieger, L.",NA,NA,NA,"Brazil",NA,NA,"Faz. Experimental - Água Limpa.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001139433","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
"17","2015-07-27T00:00:00.000+0000","K","Herbarium","K001139432","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.",NA,NA,NA,"4017",NA,"Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K001139432","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
"18","2011-10-07T00:00:00.000+0000","BR",NA,"BR0000005755653","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.",NA,NA,NA,"713",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005755653","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
"19",NA,"F","Botany","V0093055F","Sickingia viridiflora (Allemão & Saldanha) K.Schum.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) K.Schum.",NA,NA,"ISOSYNTYPE","4017",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"1a4c6e65-8d73-4735-97db-34e99532b658","Sickingia viridiflora (Allemão & Saldanha) K.Schum.",NA,NA,NA
"20",NA,"F","Botany",NA,"Sickingia viridiflora (Allemão & Saldanha) K.Schum.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) K.Schum.",NA,NA,"SYNTYPE","4017",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"b28c7385-225d-4cd3-b192-a798078bd875","Sickingia viridiflora (Allemão & Saldanha) K.Schum.",NA,NA,NA
"21","2017-10-18T00:41:47.000+0000","JBRJ","RB","RB00363944","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Daniela Cristina Zappi",NA,NA,NA,NA,"J.G. Kuhlmann",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Reserva Florestal da Fábrica Aliança.",NA,NA,NA,"urn:catalog:JBRJ:RB:363944","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,NA,NA
