"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01102698","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Mario Gomes","","","737","","Luan, Silva","2015","10","1","brazil","Rio de Janeiro","Valença","Conglomerado 98-2-1-8-R. UTM do Ponto Central: E (599249m) N (7541440m). Fuso do GPS (23K).","-43.856373","-22.234282","Árvore, com 7 m de altura","","centroide mpo","GBIF","Simira corumbensis (Standl.) Steyerm."
"2","","","CGMS","31125","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","G.A. Damasceno-Junior; A.Pott","2010-11-22","","37","","M. Rocha","2010","11","22","brazil","Mato Grosso do Sul","Corumbá","Baía do Castelo.","-57.523611","-18.627694","HABITAT:Mata estacional aluvial. Solo arenoso. Relevo morro.; HABITO:Árvore.;FLOR:Flor esverdeada.;","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"3","","","CEN","98660","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","M. Gomes","","","16622","","Gustavo Martinelli","2010","11","28","brazil","Ms","CORUMBA","Serra do Amolar, rio Paraguai.","-57.433611","-18.250277","Em regeneração. Predomínio de lianas, arbustos espinescentes e grande população de Acrocomia aculeata. Cristais soltos. Folhas verdes discolores, frutos passados castanho. Doação Jardim Botânico do Ri","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"4","","","Botany","3710949","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Gomes, M.","","","16622","","G. Martinelli, M. Moraes, A. Bevacqua & E. Fernandez","2010","11","28","brazil","Mato Grosso do Sul","","Serra do amolar, Rio Paraguai.","-57.4336","-18.2503","","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"5","","","RB","RB00607541","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","MARIO GOMES","","","2137","","A. Quinet; G. Martinelli,  R. Borges, A. Bevacqua,  T. Serrano, N. Pougy, M. Moraes","2010","11","28","brazil","Mato Grosso do Sul","Corumbá","Ilha São Pedro.","-57.391667","-18.169722","Árvore de 6 m de altura. Folhas discolores verdes, cartáceas. Flor com cálice verde e corola verde.","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"6","","","CGMS","31100","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","G.A. Damasceno-Junior; A.Pott","2010-11-22","","12","","M. Rocha","2010","11","22","brazil","Mato Grosso do Sul","Corumbá","Baía do Castelo.","-57.545778","-18.5905","HABITAT:Mata estacional aluvial. Solo arenoso. Relevo morro.; HABITO:Árvore.; FRUTO:Fruto marrom.;","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"7","","","CEN","72601","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","P. Delprete","","","5925","","Bruno Machado Teles Walter","2009","11","6","brazil","To","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.221666","-13.152222","Botões florais verde-amarelados.","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"8","","","RB","RB00579115","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Sebastião José da Silva Neto","2009-06-18","","83","","H. Serafim","2008","5","5","brazil","São Paulo","Areias","Fazenda Atibaia. Acesso pelo km 258 da Rodovbia dos Tropeiros (SP-068).","-44.650556","-22.638611","Árvore, 28 centímetros de PAP. Frutos marrons","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"9","","","SPF","200376","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Neto, SJS","2009-01-01","","82","","Serafim, H","2008","5","5","brazil","São Paulo","Areias","","-44.661444","-22.638611","","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"10","","","CEN","89394","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","P. Delprete","2016-01-01","","681","","Ricardo Flores Haidar","2007","7","6","brazil","To","GURUPI","","-48.823055","-10.594166","Frutos maduros. Licenciamento Ambiental da Ferrovia Norte-Sul. VALEC / OIKOS Pesquisa Aplicada. Doação","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"11","","","UFG","43363","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Delprete, P.G.","2009-03-01","","12239","","Silva, G.P.; Delprete, P.G.","2007","11","22","brazil","Tocantins","Palmeirópolis","","-48.339167","-13.066111","","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"12","","","CEN","67884","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","P. Delprete","","","12239","","Glocimar Pereira-Silva","2007","11","22","brazil","To","PALMEIROPOLIS","Estrada de acesso à balsa do Coronel, km 7,5.","-48.339166","-13.066111","Área de influência indireta.","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"13","","","FUEL","51409","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Margalho, LF","2014-11-18","","170","","Santos, ER; Pereira, CB","2005","12","8","brazil","Tocantins","Palmas","Sub-bacia Ribeirão São João, mata de galeria, próximo ao córrego Taboca","-48.188056","-10.351667","Árvore com cerca de 2,5m de altura. Inflorescência creme com antera marrom. UTM: 0807941/8854345.","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"14","","","CEN","55086","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","P. Delprete","","","2246","","Aécio Amaral-Santos","2004","3","10","brazil","Go","FLORES DE GOIAS","Fazenda São José.","-46.697777","-13.824444","","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"15","","","UEC","145261","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","","","","1456","","Bortolotto, I.M.; et al.","2004","11","1","brazil","Mato Grosso do Sul","Corumbá","morro no amolar, área da ecoa","-56.723902","-18.731731","árvore 10m, flor esverdeada, fruto; mata decidua, solo, relevo inclinado, alto do morro","","centroide mpo (0)","GBIF","Simira corumbensis (Standl.) Steyerm."
"16","","","CEN","49795","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","P. Delprete","2008-01-01","","6413","","Glocimar Pereira-Silva","2002","4","17","brazil","Go","COLINAS DO SUL","Margem esquerda do rio Preto (final da inundação).","-48.06556","-13.69306","Área de Influência da UHE Cana Brava; influência indireta.","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"17","","","JPB","56516","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Delprete, P","2008-01-01","","6413","","Pereira-Silva, G; et al.","2002","4","17","brazil","Goiás","Colinas do Sul","Margem esquerda do rio Preto (final da inundação).","-48.065556","-13.693056","Árvore com 8 m de altura. Fruto imaturos verdes.; Mata","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"18","","","FUEL","43821","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Margalho, LF","2014-11-17","","213","","Tomasetto, F; Rezende, AA; Taroda, N","2002","12","5","brazil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria, abrangendo um, Interior da mata","-49.516667","-19.916667","Árvore ca. 8m. Flores alvas.","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"19","","","Herbarium","K001139441","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","","","","513","","Gropp, M. Jr.","2001","1","25","brazil","","Corumbá","Bairro Aeroporto, morro defronte ao aeroporto, rua Alan Kardec.","","","","","centroide mpo (no state)","GBIF","Simira corumbensis (Standl.) Steyerm."
"20","","","SPF","147788","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","Zappi, DC","2005-01-01","","513","","Groppo, M","2001","1","25","brazil","Mato Grosso do Sul","Corumbá","","-57.665278","-19.022222","","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
"21","","","CEN","60638","Simira corumbensis (Standl.) Steyerm.","","Rubiaceae","Simira","corumbensis","","(Standl.) Steyerm.","P. Delprete","2008-01-01","","13","","Luciana Álvares da Silva","2001","3","28","brazil","Go","SAO DOMINGOS","Fazenda São José - Vale do Paranã.","-46.69861","-13.82611","","","original coordinates","GBIF","Simira corumbensis (Standl.) Steyerm."
