"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2015-10-07T06:50:20.000+0000","JBRJ","RB","RB01012930","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","Mario Gomes","2015-09-09T00:00:00.000+0000",NA,"260",NA,"Luan, Silva",2015,8,21,"Brazil","Rio de Janeiro","Casimiro de Abreu","Conglomerado 365-4-1-8. UTM E (805529m) F (7506304m). Fuso do GPS (23K).",NA,NA,"Árvore, com 11 metros de altura. Base dilatada. Casca interna rosa e oxida para marrom e casca externa cinza e verde, fina, áspera.","urn:catalog:JBRJ:RB:1012930",NA,"Rustia gracilis K.Schum."
"2","2017-10-19T00:28:45.000+0000","JBRJ","RB","RB00877369","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","M. Gomes","2014-09-26T00:00:00.000+0000",NA,"6865",NA,"D.A. Folli",2012,5,25,"Brazil","Espírito Santo","Espírito Santo","Rio Bananal - Iriritimirim.",NA,NA,"Porte arbustivo, terrestre; Fuste cilíndrico; Botão branco, flor branca; Seiva incolor","urn:catalog:JBRJ:RB:877369",NA,"Rustia gracilis K.Schum."
"3","2017-10-18T10:20:14.000+0000","JBRJ","RB","RB00540981","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","Dra.Daniela Zappi","2011-01-01T00:00:00.000+0000",NA,"5056",NA,"R.C. Forzza; C.N. Fraga, L. Kollmann, P.H. Labiak, A.M. Amorim & J.L. Paixão",2008,2,16,"Brazil","Espírito Santo","Cariacica","Floresta na beira da estrada para a localidade de Alegre. Floresta Ombrófila Densa Montana. Reserva Biológica de Duas Bocas",-40.481944,-20.3025,"Árvore 4-7 m alt. Folhas discolores. Inflorescência com pedúnculo verde, raque e pedicelos alvos a levmnte rosados. Flores com ovário e cálice verdes; corola e filetes alvos, gineceu vináceo, anteras castanhas.","urn:catalog:JBRJ:RB:540981",NA,"Rustia gracilis K.Schum."
"4",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7697","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","Mario Gomes","1997-07-11T00:00:00.000+0000",NA,"s.n.",NA,"R.R. Oliveira; D. Flores; C.A.L. Oliveira",1995,8,8,"Brazil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Trilha para o Pico do Papagaio.",0,0,"Árvore com 13 metros de altura, flores creme.","BRA:PUC-RIO:FCAB:0000007697",NA,"Rustia gracilis K.Schum."
"5","2017-10-18T10:25:39.000+0000","JBRJ","RB","RB00559199","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","S.J.Silva Neto","1994-09-27T00:00:00.000+0000",NA,"154",NA,"C.M.Vieira; et al.",1992,2,6,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Caminho para o alojamento. Proximo a ponte.",-42.833333,-22.433333,"Arvore, heliófila. Folhas discolores verdes; pedunculo esverdeado; flores c/ calice verde, corola alva com tubo levemente vinaceo, estames com filetes vinaceos, anteras castanhas; estilete vinaceo. Frutos imaturos verdes. Ind.: 708.","urn:catalog:JBRJ:RB:559199",NA,"Rustia gracilis K.Schum."
"6",NA,"USP","SPF","196197","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","Gomes, M","1994-09-01T00:00:00.000+0000",NA,"463",NA,"Gomes, M",1992,2,22,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso",-42.833333,-22.433333,NA,"BRA:USP:SPF:0000196197",NA,"Rustia gracilis K.Schum."
"7",NA,"NY","NY","1182890","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","S. J. da Silva Neto","2000-01-01T00:00:00.000+0000",NA,"176",NA,"C. M. Vieira",1992,2,7,"Brazil","Rio de Janeiro",NA,"EstaÃ§Ã£o EcolÃ³gica Estadual de ParaÃ­so. Trilha para Mariquitas. Area FP08.",-42.883,-22.483,NA,"729d27d5-f19f-41c7-a9b0-5de4be861062",NA,"Rustia gracilis K.Schum."
"9","2013-08-23T04:12:00.000+0000","MO","MO","100318808","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","S.J. Silva Neto","1994-01-01T00:00:00.000+0000",NA,"Vieira 154",NA,"Cláudia M. Vierira",1992,2,6,"Brazil","Rio de Janeiro",NA,"Estação Ecológica Estadual de Paraíso. Caminho para o alojamento. Proximo a ponte. Área FP06.",-42.833333,-22.433333,NA,"urn:catalog:MO:Tropicos:100318808","http://www.tropicos.org/Specimen/100318808","Rustia gracilis K.Schum."
"12",NA,"UEFS","HUEFS","171705","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.",NA,NA,NA,"797",NA,"Sylvestre, L.",1992,4,30,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 19 - Vale entre Morro solteiroe Cinzento. Área 19A.",-42.833333,-22.433333,NA,"BRA:UEFS:HUEFS:0000171705",NA,"Rustia gracilis K.Schum."
"15","2014-07-22T13:50:11.000+0000","JBRJ","RB","RB00363703","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","Piero Delprete","1997-01-01T00:00:00.000+0000",NA,"285",NA,"V.F.Ferreira",1978,3,9,"Brazil","Rio de Janeiro","Petrópolis","Serra da Estrela.",NA,NA,"Àrvore, rupícola, heliófila, folhas  discolor, inflorescências alvas com geneceu róseo, frutos verdes.","urn:catalog:JBRJ:RB:363703",NA,"Rustia gracilis K.Schum."
"16",NA,"US","Botany","2789143","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.",NA,NA,NA,"6655",NA,"P. Occhioni",1974,12,NA,"Brazil","Rio de Janeiro",NA,"Est. do Rio-Serra do Origaos-loc. Caneca Fina.",NA,NA,NA,"http://n2t.net/ark:/65665/3a6985ea4-a835-49d3-aca2-4a17031b0a97",NA,"Rustia gracilis K.Schum."
"17",NA,"USP","SPF","155944","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.","Gomes, M","1996-04-01T00:00:00.000+0000",NA,"7681",NA,"Heringer, EP",1960,7,31,"Brazil","Minas Gerais",NA,NA,0,0,NA,"BRA:USP:SPF:0000155944",NA,"Rustia gracilis K.Schum."
"19",NA,"F","Botany","V0071045F","Rustia gracilis K.Schum.","Rubiaceae","Rustia","gracilis","K.Schum.",NA,NA,"ISOSYNTYPE","12036",NA,"A. F. M. Glaziou",1881,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9008d7fb-f5a3-4e9d-9c59-663a8c88f128",NA,"Rustia gracilis K.Schum."
