"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"F","Botany","V0294618F","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"c69619d5-ce6b-4219-9637-3cec038d1bec","Simira corumbensis (Standl.) Steyerm."
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","42374","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000042374","Simira corumbensis (Standl.) Steyerm."
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","42391","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000042391","Simira corumbensis (Standl.) Steyerm."
"4",NA,"F","Botany","V0294616F","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"7c238d3c-14b0-4059-be3b-c1f9193cbc96","Simira corumbensis (Standl.) Steyerm."
"5",NA,"F","Botany","V0294617F","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"116476b6-e93b-4137-922f-7039fec2714d","Simira corumbensis (Standl.) Steyerm."
"6",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","30485","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","G.A. Damasceno-Junior","2010-11-23T00:00:00.000+0000",NA,"73",NA,"T.S. Yule",2010,11,23,"Bolivia, Plurinational State of",NA,"Puerto Isabel","Baía Mandioré.",-57.5105,-18.196972,"HABITAT:Cerradão. Solo com afloramento rochoso.; HABITO:Árvore. 2,00m de altura.;FLOR:Flor com sépalas verdes.;","BRA:UFMS:CGMS:0000030485","Simira corumbensis (Standl.) Steyerm."
"7",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","37405","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","A. Pott","2001-01-01T00:00:00.000+0000",NA,"8953",NA,"A. Pott",2001,4,19,"Paraguay",NA,"Bahia negra","Estrada para Gruta Ricardo Franco, Forte Coimbra, borda oeste do Pantanal.",-57.789444,-19.918889,"Duplicata no CPAP; CEN.HABITAT:Vegetação arbustiva arbórea caducifólia, perturbada ou secundária. Solo litólico de calcário-quartzo. Relevo inclinado, base de morro.; HABITO:Árvore. Esparsa. 3,00-6,00m de altura.;FLOR:Flor ausente.;FRUTO:Fruto cinzento.;","BRA:UFMS:CGMS:0000037405","Simira corumbensis (Standl.) Steyerm."
"8","2011-05-13T00:00:00.000+0000","E","E","E00004446","Sickingia corumbensis Standl.","Rubiaceae","Simira","corumbensis","Standl.",NA,NA,NA,"01462",NA,"Chagas e Silva, F.",1991,12,6,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00004446","Sickingia corumbensis Standl."
"9","2/06/17 15:52","INPA","INPA","121177","Simira corumbensis","Rubiaceae","Simira",NA,"(Standl.) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rond̫nia",NA,"BR364, Rod.Cuiab��-Porto Velho, km 300. EMBRATEL., BR-364, rodovia Cuiab��-Porto Velho, km 300, estrada do morro da EMBRATEL, km 7. Mata alta de terra firme, solo argiloso.",NA,NA,NA,NA,"Simira corumbensis (Standl.) Steyerm."
"10","2/06/17 15:52","INPA","INPA","134803","Simira corumbensis","Rubiaceae","Simira",NA,"(Standl.) Steyerm.","Ramos, JF",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"Rio Juruena. Fontanilhas RADAM SC-21-YD. Mata de terra firme, lajeiro. Arredores do aeroporto.",NA,NA,NA,NA,"Simira corumbensis (Standl.) Steyerm."
