"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11","2017-10-18T15:54:57.000+0000","JBRJ","RB","RB00529281","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes",NA,NA,"7350","A.M.A. Amorim; A.P. Fontana, W.M. São-Mateus",2008,5,4,"Brazil","Espírito Santo","Cariacica","Localidade de Alegre, trilha do Pau Oco. Floresta Ombrófila Densa Montana. Reserva Biológica de Duas Bocas",-40.519444,-20.291389,"Arbusto ca. 2,5m alt. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:529281",NA,"Posoqueria acutifolia Mart."
"12",NA,"IF","SPSF","40118","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","R.S.Almeida",NA,NA,"60","C.R.Lima & R.Cielo-Filho & J.B.Baitello",2008,5,28,"Brazil","Sp","Itapeva","Estação Ecológica",-49.081389,-24.073056,"COLETA: Arbusto, frutos grandes verdes e maduro.;","BRA:IF:SPSF:0000040118",NA,"Posoqueria acutifolia Mart."
"13",NA,"IF","SPSF","40571","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","R.S.Almeida","2008-09-01T00:00:00.000+0000",NA,"781","R.Cielo-Filho & J.B.Baitello & C.R.Lima",2008,8,28,"Brazil","Sp","Itapeva","Estação Experimental",-49.063611,-24.068333,"COLETA: Árvore 3 m, frutos alaranjados.;","BRA:IF:SPSF:0000040571",NA,"Posoqueria acutifolia Mart."
"14",NA,"Universidade Estadual Paulista, UNESP","HRCB","50655","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"7517","Lombardi",2008,11,4,"Brazil","São Paulo","Jundiaí",NA,NA,NA,"Árvore ca. 5 m, folhas cartáceas, frutos imaturos verdes","BRA:UNESPRC:HRCB:0000050655",NA,"Posoqueria acutifolia Mart."
"16","2017-10-18T23:13:26.000+0000","JBRJ","RB","RB00766242","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","A. A. M. Barros","2007-03-17T00:00:00.000+0000",NA,"2806","A. A. M. Barros et. al.;",2007,3,17,"Brazil","Rio de Janeiro","Niterói","Egenho do Mato, morro do Cordovil, vale das borboletas; Trilha da Jararaca. Itaipu, Parque Estadual da Serra da Tiririca, Morro das Andorinhas.",-42.983333,-22.916667,"Arbusto ca. 3,0m de alt.; DAP 8,50cm folhas membranáceas discolores verdes, frutos amarelos verdes.","urn:catalog:JBRJ:RB:766242",NA,"Posoqueria acutifolia Mart."
"17","2017-10-18T22:46:02.000+0000","JBRJ","RB","RB00766291","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","A. A. M. Barros",NA,NA,"2803","A. A. M. Barros et. al.;",2007,3,10,"Brazil","Rio de Janeiro","Niterói","Morro do Cordovil; Divisa com Mun. Maricá; vale das borboletas, trilha da jararaca. Itaipu, Parque Estadual da Serra da Tiririca, Morro das Andorinhas.",-42.983333,-22.916667,"Arvoreta ca. 5m alt.; ciófila, folhas cartáceas discolores verdes, frutos verdes","urn:catalog:JBRJ:RB:766291",NA,"Posoqueria acutifolia Mart."
"18",NA,"IF","SPSF","39954","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","G.A.D.C. Franco","2007-07-27T00:00:00.000+0000",NA,"688","F.M.Souza & M.F.Santos & R.C.Sousa & S.J.Ribeiro",2007,5,8,"Brazil","Sp","São Paulo","Parque Estadual do Jaraguá",-46.774444,-23.456389,"COLETA: Árvore, 6m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Mauro;","BRA:IF:SPSF:0000039954",NA,"Posoqueria acutifolia Mart."
"19",NA,"IF","SPSF","40035","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","J.A.Pastore","2008-03-24T00:00:00.000+0000",NA,"1038","F.M.Souza & R.C.Sousa & W. Corrêa & A.N.Oliveira",2007,12,4,"Brazil","Sp","São Paulo","Parque Estadual do Jaraguá",-46.774444,-23.453333,"COLETA: Árvore, 7m. Flores brancas perfumadas.; GEOGRAFIA: Trilha do Mauro;","BRA:IF:SPSF:0000040035",NA,"Posoqueria acutifolia Mart."
"20","2017-10-18T13:16:36.000+0000","JBRJ","RB","RB00519206","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","M. Gomes",NA,NA,"2672","A.A.M. de Barros; N. Coqueiro, T.H.S.S. Gomes, J.M. Dias & C. d´Amato",2006,4,20,"Brazil","Rio de Janeiro","Niterói","Parque Estadual da Serra da Tiririca, Morro do Telégrafo, trilha da Cumeeira. Indivíduo 01 do Transect TB8. CAP 17,0 cm. Folhas cartáceas discolores verdes.",-43.003611,-22.945833,NA,"urn:catalog:JBRJ:RB:519206",NA,"Posoqueria acutifolia Mart."
"21",NA,"IAC","IAC","47064","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","S.L. Jung-Mendaçolli","2007-09-05T00:00:00.000+0000",NA,"4242","L.C. Bernacci & Y.V. Bakker",2006,5,18,"Brazil","São Paulo","Ubatuba","Picinguaba, coletado na beira do rio próximo à parcela E",-45.0711,-23.4339,NA,"BRA:IAC:IAC:0000047064",NA,"Posoqueria acutifolia Mart."
"22","2017-10-18T22:45:54.000+0000","JBRJ","RB","RB00766282","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","M. Gomes","2006-01-01T00:00:00.000+0000",NA,"2399","A. A. M. Barros",2005,1,22,"Brazil","Rio de Janeiro","Niterói","Divisa com o Mun. de Maricá, entre Engenho do Mato e Itaipuaçu. Itaipu, Parque Estadual da Serra da Tiririca, Morro das Andorinhas.",NA,NA,"Árvore ca. 10m de alt.; ciofila, folhas cartáceas verdes, frutos amarelo.;","urn:catalog:JBRJ:RB:766282",NA,"Posoqueria acutifolia Mart."
"23",NA,"IF","SPSF","34666","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","R.Cielo-Filho","2005-04-13T00:00:00.000+0000",NA,"435","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza",2005,3,16,"Brazil","Sp","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 8m. Margem de rio.; GEOGRAFIA: Trilha do Rio Mambú&nf;UTM: X=319481 Y=7345932;","BRA:IF:SPSF:0000034666",NA,"Posoqueria acutifolia Mart."
"24",NA,"IMA","MAC","28919","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","J.Jardim","2014-05-01T00:00:00.000+0000",NA,"267","N.T. Mendonça",2005,3,8,"Brazil","Alagoas","Murici","Serra da Bananeira.",-35.936994,-9.281314,"Árvore ca. de 14m de altura. Frutos imaturos.; Mata Atlântica.","BRA:IMA:MAC:0000028919",NA,"Posoqueria acutifolia Mart."
"25",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","43961","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"s.n.","C.N. Matozinhos",2005,4,NA,"Brazil",NA,NA,NA,0,0,NA,"BRA:UFJF:CESJ:0000043961",NA,"Posoqueria acutifolia Mart."
"26",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA106275","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Bazarian, S.V.","2007-01-01T00:00:00.000+0000",NA,NA,"Matozinhos, C.N.",2005,4,NA,"Brazil","São Paulo","Ribeirão Grande",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA106275",NA,"Posoqueria acutifolia Mart."
"27",NA,"IF","SPSF","34747","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","F. A. R. D. P. Arzolla","2005-06-16T00:00:00.000+0000",NA,"68","C.de Moura & M.C.Gobitta & F.A.R.D.P.Arzolla & J.A.Pastore",2005,6,7,"Brazil","Sp","Mairiporã","Parque Estadual da Cantareira",-46.633333,-23.420833,"COLETA: XLS: SPSFNovo; Árvore caída, frutos verdes; GEOGRAFIA: nucleo Águas Claras, floresta ombrofila densa montana&nf;;","BRA:IF:SPSF:0000034747",NA,"Posoqueria acutifolia Mart."
"28",NA,"UNICAMP","UEC","162024","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Arzolla, FARDP","2007-12-01T00:00:00.000+0000",NA,"1156","Arzolla, FARDP; Paula, G.C.R.; Leite, M.O.; Santos, J.R.",2005,8,19,"Brazil","São Paulo","São Paulo","Parque Estadual da Cantareira, Morro do Pavão.",0,0,"Árvore, 8 metros, frutos de coloração laranja.; Floresta Ombrófila Densa Montana.","BRA:UNICAMP:UEC:0000162024",NA,"Posoqueria acutifolia Mart."
"29",NA,"IF","SPSF","37542","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","F. A. R. D. P. Arzolla","2007-12-05T00:00:00.000+0000",NA,"1156","F. A. R. D. P. Arzolla & G.C.R.de Paula & M.O.Leite & J.R.dos Santos",2005,8,19,"Brazil","Sp","São Paulo","Parque Estadual da Cantareira",NA,NA,"COLETA: Árvore, 8 metros, frutos de coloração laranja.; GEOGRAFIA: Morro do Pavão, Floresta Ombrófila Densa Montana.;","BRA:IF:SPSF:0000037542",NA,"Posoqueria acutifolia Mart."
"30","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194372","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"8500","Kollmann, L.",2005,12,2,"Brazil",NA,"Santa Teresa","Santo henrique, terreno do Frei.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001194372",NA,"Posoqueria acutifolia Mart."
"31",NA,"MBML","MBML-HERBARIO","25928","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Daniela Zappi/Set.-2009",NA,NA,"8500","L. Kollmann; et al",2005,12,2,"Brazil","Espírito Santo","Santa Teresa","Santo Henrique",-40.553889,-19.836389,"Arvoreto 8m, na meia sombra. Flores brancas odoríferas.","BRA:MBML:MBML-HERBARIO:0000025928",NA,"Posoqueria acutifolia Mart."
"32","2017-10-19T04:07:47.000+0000","JBRJ","RB","RB00400860","Posoqueria acutifolia Mart.","cf.","Rubiaceae","Posoqueria","acutifolia","Mart.","J.Esenberg","2005-04-20T00:00:00.000+0000",NA,"46","J.Wesenberg; C.Seele, a.Lindner",2004,4,23,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Morro St. Antônio do Mirim. Próximo à trilha Mozart Catão. Parque Nacional da Serra dos Órgãos",-42.988611,-22.451667,"Árvore, DAP 6,8 cm, altura ca. 10 m.","urn:catalog:JBRJ:RB:400860",NA,"Posoqueria acutifolia Mart."
"33","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194373","Posoqueria acutifolia Mart.","aff.","Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"758","Tannus, J.L.S.",2004,5,21,"Brazil",NA,"Itirapina","Estação Ecológica de Itirapina - IF.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001194373",NA,"Posoqueria acutifolia Mart."
"34",NA,"IAC","IAC","45343","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","F.A.R.P. Arzolla","2004-07-05T00:00:00.000+0000",NA,"570","F.A.R.P. Arzolla",2004,6,3,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha, margens do rio Paraibuna, trilha da cachoeira",-44.9597,-23.0744,"Nome popular: laranja de macaco","BRA:IAC:IAC:0000045343",NA,"Posoqueria acutifolia Mart."
"35",NA,"IF","SPSF","33256","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"570","F.A.R.D.P.Arzolla",2004,6,3,"Brazil","Sp","Cunha","P.E.Serra do Mar - Núcleo Cunha",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;","BRA:IF:SPSF:0000033256",NA,"Posoqueria acutifolia Mart."
"36",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA097339","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"116","Rocca, M.A.",2004,10,25,"Brazil","São Paulo","Sete Barras",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA097339",NA,"Posoqueria acutifolia Mart."
"38",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA104544","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Aguiar, O.T.","2002-03-17T00:00:00.000+0000",NA,"1060","Aguiar, O.T.",2002,3,14,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA104544",NA,"Posoqueria acutifolia Mart."
"39",NA,"IF","SPSF","31180","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"550","R.G.Udulutsch",2002,4,20,"Brazil","Sp","São Miguel Arcanjo","Parque Estadual Carlos Botelho",-47.968889,-24.0675,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda da mata&nf;;","BRA:IF:SPSF:0000031180",NA,"Posoqueria acutifolia Mart."
"40",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA080744","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Jung-Mendaçolli, S.L. & Rodrigues, R.R.",NA,NA,"550","Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.",2002,4,20,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana.Coleta em borda da mata.",-47.968889,-24.0675,NA,"BRA:ESALQ:ESA:0ESA080744",NA,"Posoqueria acutifolia Mart."
"42",NA,"UNICAMP","UEC","154881","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Tamashiro, J.Y.","2002-06-01T00:00:00.000+0000",NA,"206","Soares Júnior, F.J.",2002,6,19,"Brazil","São Paulo","São José dos Campos","Serra dos Poncianos, Fazenda e Reserva Mandala.",-45.954444,-22.910833,"Planta com frutos.; Formação florestal de encosta.","BRA:UNICAMP:UEC:0000154881",NA,"Posoqueria acutifolia Mart."
"43",NA,"USP","SPF","166679","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Caruzo, MBR; Duarte, MC","2002-11-01T00:00:00.000+0000",NA,"87","Lima, MEL",2002,10,19,"Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juquery",0,0,NA,"BRA:USP:SPF:0000166679",NA,"Posoqueria acutifolia Mart."
"44",NA,"UNICAMP","UEC","130072","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L.","2004-03-01T00:00:00.000+0000",NA,"249","Arzolla, FARDP",2001,3,31,"Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Região de Águas Claras.",0,0,"Árvore 8 m altura.","BRA:UNICAMP:UEC:0000130072",NA,"Posoqueria acutifolia Mart."
"45",NA,"IF","SPSF","27916","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"249","F.A.R.D.P.Arzolla",2001,3,31,"Brazil","Sp","Mairiporã","P.E.Cantareira, Região de Águas Claras",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000027916",NA,"Posoqueria acutifolia Mart."
"46",NA,"UNICAMP","UEC","121678","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L.","2004-03-01T00:00:00.000+0000",NA,"99","Meireles, L.D.; Gonçalves, A.P.S.; Soares Júnior, F.J.; Meneghetti, G.I.P.; et al.",2001,4,11,"Brazil","São Paulo","São Paulo","Parque Estadual da Sera do Mar, Núcleo Curucutu. Trilha do campo.",-46.733333,-23.983333,"Árvore, 10 m alt. Frutos verdes. Interior de mata.; Floresta ribeirinha altomontana com campo adjacente.","BRA:UNICAMP:UEC:0000121678",NA,"Posoqueria acutifolia Mart."
"47",NA,"IF","SPSF","28343","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"1081","J.A.Pastore & C.Moura",2001,8,17,"Brazil","Sp","São Vicente","P.E.Xixová-Japui",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;","BRA:IF:SPSF:0000028343",NA,"Posoqueria acutifolia Mart."
"48","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194365","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"1480","Silva Neto, S.J.",2001,9,14,"Brazil",NA,"Nova Iguaçu","Estrada Barrelão-Reunião.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001194365",NA,"Posoqueria acutifolia Mart."
"49",NA,"MBM","MBM","410226","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"1459","Silva Neto, SJ; Lima, HC; Sylvestre, L; Silva, W da",2001,9,12,"Brazil","Rio de Janeiro","Nova Iguaçu","Pedra do Gato.",0,0,"Arvoreta ciófila, ca. de 4,0 m de altura; folhas breve discolores membranáceas; botões esverdeados.","BRA:MBM:MBM:0000410226",NA,"Posoqueria acutifolia Mart."
"51",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA068260","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Jung-Mendaçolli, S.L.","2000-04-01T00:00:00.000+0000",NA,"3675","Oliveira, A.A.; Passold, A.J.; Nogueira, L.; Matteo, B.C.; Giarola, N.; Fonseca, M.G.; Gandolfi, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.",2000,4,24,"Brazil","São Paulo","Mogi das Cruzes - estrada Usaca","Estrada Usaca em torno da represa Casa Grande da Sabesp - Planalto Paulistano. Floresta Ombrófila Densa de Planalto, com perturbação",-45.959444,-23.654722,NA,"BRA:ESALQ:ESA:0ESA068260",NA,"Posoqueria acutifolia Mart."
"53",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA062481","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"159","Sztutman, M. et al.",1999,1,7,"Brazil","São Paulo","Cananéia",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA062481",NA,"Posoqueria acutifolia Mart."
"54",NA,"Universidade Estadual Paulista, UNESP","BOTU","22600","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"530","Amaral Jr., A.",1999,4,12,"Brazil","Mato Grosso do Sul","Bataguassu",NA,-52.277694,-21.643833,"arbusto 3m de altura, frutos verdes","BRA:UNESPIBB:BOTU:0000022600",NA,"Posoqueria acutifolia Mart."
"56",NA,"UNIVILLE","JOI","13305","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Condorcet Aranha","1999-11-26T00:00:00.000+0000",NA,"52","Emir Dias",1999,11,23,"Brazil",NA,NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 250","BRA:UNIVILLE:JOI:0000013305",NA,"Posoqueria acutifolia Mart."
"57",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","7707","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"17","J. do L.G. Salvador",1998,6,18,"Brazil","Mato Grosso do Sul","Anaurilândia","Eixo da barragem.",NA,NA,"HABITAT:Pastagem com remanescente de floresta estacional, na borada da mata.; HABITO:Trepadeira.;FLOR:Flores laranja.;","BRA:UFMS:CGMS:0000007707",NA,"Posoqueria acutifolia Mart."
"58",NA,"Instituto de Botânica, IBT","SP","335629","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-02-01T00:00:00.000+0000",NA,"2025","Rossi, L; et al.",1998,11,17,"Brazil","São Paulo","Bertioga","Fazenda da Familia Pinto",0,0,NA,"BRA:IBt:SP:0000335629",NA,"Posoqueria acutifolia Mart."
"59",NA,"Instituto de Botânica, IBT","SP","335630","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-02-01T00:00:00.000+0000",NA,"331","Martins, SE; et al.",1998,11,17,"Brazil","São Paulo","Bertioga","Fazenda da Familia Pinto",0,0,NA,"BRA:IBt:SP:0000335630",NA,"Posoqueria acutifolia Mart."
"60",NA,"IF","SPSF","21464","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,"J.V.Pereira",1997,5,8,"Brazil","Sp","Ribeirão Grande","Intervales",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000021464",NA,"Posoqueria acutifolia Mart."
