"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1","2017-10-14T04:07:51.000+0000","JBRJ","RB","RB01006615","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch","E. Barboza",NA,NA,"3624",NA,"E. Barboza; J. Cordeiro; M.L. Brotto; J. Vaz",2013,4,14,"Brazil","Goiás","Cavalcante","RPPN Serra do Tombador, trilha da cachoeira.",-47.842778,-13.634167,"Árvore 5m; flores alvas, odoríferas","urn:catalog:JBRJ:RB:1006615",NA,"Rustia formosa Klotzsch",NA,NA
"2",NA,"UEFS","HUEFS","200954","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch",NA,NA,NA,"3624",NA,"Barbosa, E.",2013,4,14,"Brazil","Goiás","Cavalcante","RPPN Serra do Tombador, trilha da cachoeira.",-47.842778,-13.634167,"Floresta Ombrófila Densa.","BRA:UEFS:HUEFS:0000200954",NA,"Rustia formosa Klotzsch",NA,NA
"3",NA,"UnB","UB","214965","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch","Barboza, E","2013-07-04T00:00:00.000+0000",NA,"3624",NA,"Barboza, E; Cordeiro, J; Brotto, ML; Vaz, J",2013,4,14,"Brazil","Goiás","Cavalcante","RPPN Serra do Tombador, trilha da cachoeira",-47.842778,-13.634167,"Árvore 5m; flores alvas, odoríferas; Floresta Ombrófila Densa","BRA:UnB:UB:0000214965",NA,"Rustia formosa Klotzsch",NA,NA
"4","2017-10-19T07:14:46.000+0000","JBRJ","RB","RB00680406","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch","Pereira, BAS","2010-05-17T00:00:00.000+0000",NA,"3684",NA,"Pereira, BAS; Alvarenga, D",2010,5,17,"Brazil","Distrito Federal","Distrito Federal","Vale do Rio Paranoá, córrego da Lage, bacia do Paranã .",NA,NA,"Árvore em beira de córrego, heliófila, ca. 5 m de altura e 15-20cm DAP. Ritidoma cinzento; casca viva amarelada. Madeira dura. Folhas discolores. Flores brancas, perfumadas","urn:catalog:JBRJ:RB:680406",NA,"Rustia formosa Klotzsch",NA,NA
"5",NA,"UnB","UB","112959","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch","Delprete, PG",NA,NA,"9868",NA,"Delprete, PG; et al.",2006,6,8,"Brazil","Goiás","Pirenópolis","Fazenda Quebra Rabicho",-49.048611,-15.748056,"Folhas subcoriáceas. Ráquis verde. Corola branca-roseada.; Arvoreta 8m; Floresta de galeria.","BRA:UnB:UB:0000112959",NA,"Rustia formosa Klotzsch",NA,NA
"6","2015-07-31T00:00:00.000+0000","K","Herbarium","K001136360","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch",NA,NA,NA,"2631",NA,"Demuner, V.",2006,7,14,"Brazil",NA,NA,"Marilândia, Liberdade, Prop. Deoclécio. Lorenccini.",NA,NA,"[Multiple sheets: K001136359]","http://specimens.kew.org/herbarium/K001136360",NA,"Rustia formosa Klotzsch",NA,NA
"7","2017-10-18T12:33:43.000+0000","JBRJ","RB","RB00556248","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch","P. G. Delprete","2005-01-01T00:00:00.000+0000",NA,"9115",NA,"P. G. Delprete; V. L. Gomes-Klein",2004,11,6,"Brazil","Goiás","Pirenópolis","Serra dos Pireneus. Córrego da Barriguda. .",-48.884167,-15.8175,"Arvoreta de 7 m. Folhas subcoriáceas. Estéril.","urn:catalog:JBRJ:RB:556248",NA,"Rustia formosa Klotzsch",NA,NA
"8",NA,"UNITINS","HUTO","5261","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch","Delprete, P.","2008-02-01T00:00:00.000+0000",NA,"7254",NA,"Walter, B.M.T.",2003,2,20,"Brazil","Goiás","Alexânia","Margem direita do ribeirão Galinhas, próximo a fóz. Relevo acidentado. Solo argilo-arenoso",-48.495556,-16.185556,"Árvore com 3 m de altura. Flor branca. Ocasional no local; Mata de galeria","BRA:UNITINS:HUTO:0000005261",NA,"Rustia formosa Klotzsch",NA,NA
"9",NA,"Jardim Botânico de Brasília (JBB)","HEPH","29631","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch","Delprete, PG","2008-02-01T00:00:00.000+0000",NA,"7254",NA,"Pereira-Silva, G; Moreira, GA; Rezende, JM de",2003,2,20,"Brazil","Goiás","Alexânia","Margem direita do ribeirão Galinhas, póximo a fóz",-48.495556,-16.185556,"Ocasional no local, área de influência direta (lago); Árvore, 3 m de altura, flor branca; Mata de Galeria, relevo acidentado, solo areno-argiloso","BRA:JBB:HEPH:0000029631",NA,"Rustia formosa Klotzsch",NA,NA
"10",NA,"Jardim Botânico de Brasília (JBB)","HEPH","29637","Rustia formosa Klotzsch",NA,"Rubiaceae","Rustia","formosa","Klotzsch","Delprete, PG","2008-02-01T00:00:00.000+0000",NA,"7379",NA,"Pereira-Silva, G; Moreira, GA; Rezende, JM de",2003,3,12,"Brazil","Goiás","Silvânia","Fazenda Engenho Velho, margem esquerda do córrego Nove Capões",-48.4575,-16.326111,"Área de influência direta (Lago); Árvore, 4 m de altura, flor branca; Mata de galeria, relevo suave ondulado, solo argiloso com alta precença de serrapilheira","BRA:JBB:HEPH:0000029637",NA,"Rustia formosa Klotzsch",NA,NA
