"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"13",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7801","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","J.M.A Braga",NA,NA,"357",NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo",2009,8,13,"Brazil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 9.10",-75.02425,-66.291389,"Árvore com 9 m de altura, com 41/40/39 cm de CAP. Trifurcada.","BRA:PUC-RIO:FCAB:0000007801",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"14","2017-10-04T11:39:26.000+0000","JBRJ","RB","RB00578275","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","MARIO GOMES",NA,NA,"1289",NA,"R.D.Ribeiro; C. Reif; C. Boher; C. Mussi & K. Tanizaki",2009,9,17,"Brazil","Rio de Janeiro","Petrópolis","Fragmento florestal no antigo Hotel de Coronel. Floresta ombrofila em terreno ingreme.",NA,NA,"Árvore com 9 metros de altura. Inflorescência com frutos pardacentos.","urn:catalog:JBRJ:RB:578275",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"15","2017-10-18T11:13:51.000+0000","JBRJ","RB","RB00556290","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,NA,NA,"M. F. Jesus; P.J.F.P. Rodrigues & L. Prado",2008,2,21,"Brazil","Rio de Janeiro","Nova Iguaçu","ReBio do Tinguá.",-43.4225,-22.548611,"Árvore ca. 14 m de alt. e 10,9 cm de dap.","urn:catalog:JBRJ:RB:556290",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"16","2017-10-15T15:32:26.000+0000","JBRJ","RB","RB00494242","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Mario Gomes","2008-02-27T00:00:00.000+0000",NA,"2071",NA,"M. Nadruz; A.C.G.Ramos, N.L.A.Nunes, A.Lobão, C.Cronemberg, Edivandro & Ernesto",2007,9,27,"Brazil","Rio de Janeiro","Magé","Distrito de Santo Aleixo, trilha coruja-italianos, beirando o rio. Parque Nacional Serra dos Órgãos",NA,NA,"Lâmina membranácea discolor; frutos imaturos esverdeados.","urn:catalog:JBRJ:RB:494242",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"17",NA,"MBML","MBML-HERBARIO","28420","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","D. Zappi/Out.2009",NA,NA,"622",NA,"L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen",2006,2,1,"Brazil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.",-40.73,-18.892222,"Arbusto 2,5m de alt. Frutos verdes. Mata.","BRA:MBML:MBML-HERBARIO:0000028420",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"18","2015-07-07T00:00:00.000+0000","K","Herbarium","K001136083","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"622",NA,"Magnago, L.F.S.",2006,2,1,"Brazil",NA,NA,"Águas Claras, Escola Agroecológica.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001136083",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"19","2014-07-07T19:18:39.000+0000","JBRJ","RB","RB00576784","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","S. J. Neto",NA,NA,"6002",NA,"A. M. Amorim; W. Thomas, J. Jardim & J. Paixão",2006,4,29,"Brazil","Bahia","Arataca","Serra das Lontras. Ca. 7 km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propriedade de José Marques. Coletas em trilha aberta por madeireiros, após bifurcação da trilha do rio.",-39.408056,-15.202778,"Arvoreta ca. 8 m de altura. Ramos marrons, folhas jovens róseas. Raque verde, cálice verde, corola e estames amarelados.","urn:catalog:JBRJ:RB:576784",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"20",NA,"IF","SPSF","34376","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","R.Cielo-Filho","2005-05-01T00:00:00.000+0000",NA,"6005",NA,"N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza. & Sr.Rosendo. (Guia)",2005,2,16,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba / Instituto Agronômico de Campinas.Trilha dos Escravos.",NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta de 2m. Casca vermelha, esfoliante. Frutos imaturos verdes.; GEOGRAFIA: UTM: X=487519 Y=7411169 ZONA=23;","BRA:IF:SPSF:0000034376",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"21",NA,"IF","SPSF","34425","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","N. M. Ivanauskas","2005-03-05T00:00:00.000+0000",NA,"480",NA,"F. M. Souza & M. T. Z. Toniato & D.Souza",2005,2,22,"Brazil","Sp","Salesópolis","Parque Estadual da Serra do Mar, Estrada Intermediária da PETROBRAS",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Trilha dos Macacos. Floresta Ombrófila Densa Montana. Borda.&nf;;","BRA:IF:SPSF:0000034425",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"22",NA,"IF","SPSF","34622","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","R.Cielo-Filho","2005-04-12T00:00:00.000+0000",NA,"391",NA,"R.Cielo-Filho & N.M.Ivanauskas & D.de Souza",2005,3,14,"Brazil","Sp","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 5m. Fruto imaturo verde.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;","BRA:IF:SPSF:0000034622",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"23",NA,"IF","SPSF","34815","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","G. A. D. C. Franco","2005-04-07T00:00:00.000+0000",NA,"798",NA,"F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa",2005,3,22,"Brazil","Sp","Santos","Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões",NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 7 m, frutos imaturos; GEOGRAFIA: Trilha do Quilombo. Floresta Ombrófila Densa Submontana&nf;UTM: X=368186 Y=7366122;","BRA:IF:SPSF:0000034815",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"25","2017-10-19T03:08:04.000+0000","JBRJ","RB","RB00334325","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","M.R. Barbosa",NA,NA,"2780",NA,"R.C. Forzza; et al",2004,3,1,"Brazil","Rio de Janeiro","Nova Friburgo","Rio bonito de Lumiar, estrada do Sertão, Sítio São Jerônimo. Rio Bonito",NA,NA,"Arvoreta 4m alt., infrutescências castanhas, 4ex.","urn:catalog:JBRJ:RB:334325",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"26","2017-10-18T11:58:22.000+0000","JBRJ","RB","RB00345469","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","M.R. Barbosa","2007-01-01T00:00:00.000+0000",NA,"2779",NA,"R.C. Forzza; et al.",2004,3,1,"Brazil","Rio de Janeiro","Nova Friburgo","Rio Bonito de Lumiar, estrada do Sertão, Sítio São Jerônimo. Rio Bonito",NA,NA,"Arbusto 3 m alt., infrutescência verde-acastanhada, 5 ex.","urn:catalog:JBRJ:RB:345469",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"27","2017-10-19T00:53:40.000+0000","JBRJ","RB","RB00356933","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","S. J. da Silva Neto",NA,NA,"16",NA,"A. Solórzano; et al",2004,8,13,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Morro da Mesa. Parque Estadual da Pedra Branca",NA,NA,"Árvore com8m de alt.; Flores com pétalas verdes amarelos e antheras amarelas.","urn:catalog:JBRJ:RB:356933",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"28",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","6138","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Pedro Germano Filho","2003-06-10T00:00:00.000+0000",NA,"s.n.",NA,"R.R. Oliveira",2003,6,10,"Brazil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Camorim Serra do Macaco, b",-43.2075,-22.9028,"Arvoreta de frutos esverdeados.","BRA:PUC-RIO:FCAB:0000006138",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"29","2017-10-18T12:04:43.000+0000","JBRJ","RB","RB00424905","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","M.R. Barbosa",NA,NA,"174",NA,"A. Kaczmarczyk; D. Sattler, C. H. Reif da Paula & M. Adamek",2003,12,2,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Vale do Rio Beija - Flor. Parque Nacional da Serra dos Órgãos",-43.000278,-22.449444,"Árvore, altura 8 m, DAP 8,4 cm.","urn:catalog:JBRJ:RB:424905",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"30",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7055","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","No, S.","2003-08-01T00:00:00.000+0000",NA,"s.n.",NA,"A. Solórzano; Oliveira. R.R.",2002,3,9,"Brazil","Rio de Janeiro","Rio de Janeiro","Floresta do Camorim, Maciço a Pedra Branca, Morro da mesa",0,0,"Árvore de aproximadamente 6m, tronco irregular. Em floresta secundária em estágio avançado.","BRA:PUC-RIO:FCAB:0000007055",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"31","2017-10-19T03:07:37.000+0000","JBRJ","RB","RB00333947","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","S.T.Silva Neto",NA,NA,"2160",NA,"M.G. Bovini; J.S.S.Neto",2002,4,23,"Brazil","Rio de Janeiro","Nova Iguaçu","Distrito de Tinguá, Reserva Biológica, estrada da Boa Esperança, trilha da escalavada. Tinguá",NA,NA,"Árvore ca. 6,5m, semi-heliófila. Folhas membranáceas, pilosas. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:333947",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"32",NA,"IF","SPSF","29545","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"2300",NA,"F.T.Farah",2001,4,17,"Brazil","Sp","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000029545",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"33",NA,"IF","SPSF","29503","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"263",NA,"L.D.Meireles",2001,4,19,"Brazil","Sp","Itanhaém","Fazenda Sao Camilo",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila&nf;;","BRA:IF:SPSF:0000029503",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"34",NA,"UNICAMP","UEC","121539","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"2300",NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; et al.",2001,4,17,"Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu.",0,0,"Arbusto, 3m de altura.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.","BRA:UNICAMP:UEC:0000121539",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"35","2014-07-22T13:10:19.000+0000","JBRJ","RB","RB00333950","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"624",NA,"D.Fernandes; R.Aragão",2001,11,13,"Brazil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca, estrada da Vista Chinesa.",NA,NA,"Arbusto, ciófilo; folhas verdes escuras discolores; botões verdes pardacentos.","urn:catalog:JBRJ:RB:333950",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"36","2017-10-16T23:20:39.000+0000","JBRJ","RB","RB00736963","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Mário Gomes","2004-06-30T00:00:00.000+0000",NA,"1832",NA,"M.G. Bovini; M.A. Milward",2000,4,30,"Brazil","Rio de Janeiro","Mangaratiba","Reserva Particular do Patrimônio Natural, trilha para o Rio do Coinsquinho.",NA,NA,"Árvore ca. 5,0m semi-heliófila, folhas cartáceas levemente discolores, frutos imaturos verdes. Frequente","urn:catalog:JBRJ:RB:736963",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"37",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA068306","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Jung-Mendaçolli, S.L.","2001-04-16T00:00:00.000+0000",NA,"3609",NA,"Oliveira, A.A.; Gandolfi, S.; Batista, F.R.Q.; Micheletto, F.; Liesenfeld, M.V.A.; San Martin-Gajardo, I.; Peroni, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.",2000,4,19,"Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar. Trilha entre a Estrada Intermediária e a cabeceira do Ribeirão de Itu, Sítio Dito Cachimbo. Floresta Ombrófila Densa de Planalto, com perturbação. Interior de floresta",-45.566667,-23.733333,NA,"BRA:ESALQ:ESA:0ESA068306",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"38",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA068368","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Jung-Mendaçolli, S.L.","2001-04-16T00:00:00.000+0000",NA,"3630",NA,"Oliveira, A.A.; Gandolfi, S.; Batista, F.R.Q.; Micheletto, F.; Liesenfeld, M.V.A.; San Martin-Gajardo, I.; Peroni, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.",2000,4,20,"Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar. Trilha das cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa de Encosta com sinais perturbação",-45.36,-23.45,NA,"BRA:ESALQ:ESA:0ESA068368",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"39",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA068223","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"2960",NA,"Franco, G.A.D.C.; Mazine, F.F.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Moura, C.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.",2000,4,21,"Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar - Cachoeira do sítio Urucurana, trilha do escorrega, margem do Rio Una. Floresta Ombrófila Densa de Encosta, com perturbação. Borda da mata",-45.7,-23.7,NA,"BRA:ESALQ:ESA:0ESA068223",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"40","2015-07-07T00:00:00.000+0000","K","Herbarium","K001136082","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"920M",NA,"Oliveira, P.P.",2000,5,17,"Brazil",NA,"Rio das Ostras","Reserva Ecológica União.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001136082",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"41",NA,"IF","SPSF","32507","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"661",NA,"O.T. Aguiar",2000,10,16,"Brazil","Sp","Ilhabela","P.E.Serra do Mar",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca&nf;;","BRA:IF:SPSF:0000032507",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"42","2017-10-19T03:08:04.000+0000","JBRJ","RB","RB00334306","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","M.R. Barbosa",NA,NA,"1919",NA,"M.G. Bovini; A. Quinet",2000,12,7,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, estrada da Vista Chinesa. Parque Nacional da Tijuca",NA,NA,"Árvore umbrófila ca. 5,om. Folhas cartáceas concolores. Cálice e corola verde com estames amarelos.","urn:catalog:JBRJ:RB:334306",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"43",NA,"Universidade Estadual de Londrina, UEL","FUEL","32166","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Pastore, JA","2005-08-02T00:00:00.000+0000",NA,"882",NA,"Baitello, JB",1999,3,30,"Brazil","São Paulo","Ilha Bela","Parque Estadual da Serra do Mar",0,0,"Arvoreta 6m alt; frutos.","BRA:UEL:FUEL:0000032166",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"44",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","12055","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","P.G. Delprete","2011-12-26T00:00:00.000+0000",NA,"882",NA,"J.B. Baitello",1999,3,30,"Brazil","Sp","Ilhabela","Coletado no Parque Estadual da Serra do Mar.",NA,NA,NA,"BRA:JBP:HPL:0000012055",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"46","2017-10-18T15:38:04.000+0000","JBRJ","RB","RB00731564","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"134",NA,"A. Quinet; et al.",1999,5,4,"Brazil","Rio de Janeiro","Duque de Caxias","Trilha em direção aoalto do morro que é circundado pelo lago. Reserva da Petrobras",-43.233333,-22.516667,"Arvore de 5m alt., folhas cartaceasdiscolores verdes, frutos secos amarronzados. Ciofila no interior da mata.","urn:catalog:JBRJ:RB:731564",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"47",NA,"UnB","UB","187630","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"5408",NA,"Braga, JMA",1999,6,30,"Brazil","Rio de Janeiro","Duque de Caxias","Garrão, Sítio Riacho dos Beija-Flores, próximo a Barragem de Saracuruna",-43.3925,-22.868333,"Arvoreta 6m. Folhas membranáceas. Frutos imaturos verdes e maduros secos. Morrote mamelonar.","BRA:UnB:UB:0000187630",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
